timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-09,98,1257.7862371888727,0.3673469387755102,-0.5400249124335371,-52.92244141848664,,,0.42911992533815757,1.1050226132416006,-1.4952137983094236
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-10,121,1465.541968911917,0.4132231404958678,-0.3218230736080103,-38.940591906569246,,,0.6020490072369192,1.1782428050142069,-1.378207495172952
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-11,91,1120.373595505618,0.4175824175824176,-0.26618164939057026,-24.222530094541895,,,0.6514313295925882,1.1912864421068945,-1.3111587715962996
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-12,164,1957.9489274770174,0.39634146341463417,-0.4568162625737737,-74.91786706209889,,,0.4939997417427498,1.1252474336083762,-1.4955449519862964
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-01,175,2124.722991689751,0.36,-0.5767685590823397,-100.93449783940945,,,0.4036972108446512,1.0846459160931483,-1.5113142013685519
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-02,138,1908.056782334385,0.32608695652173914,-0.5195186721168661,-71.69357675212753,,,0.4223554059325226,1.1648904312014123,-1.3345553350128072
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-03,168,2011.1819733697507,0.34523809523809523,-0.5388107624834599,-90.52020809722127,,,0.4224788305554102,1.1417068171127824,-1.424901849906933
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-04,144,1792.4089456869008,0.3472222222222222,-0.640398272676515,-92.21735126541816,,,0.3629151177446331,1.0506314566470154,-1.539882171252861
15m,range3_ret3_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2026-05,12,1575.9101123595506,0.0,-1.739171162537759,-20.87005395045311,,,0.0,0.0,-1.739171162537759
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-05,69,965.4493216280927,0.2318840579710145,-0.7584431907797449,-52.3325801638024,,,0.27550092312823565,1.2437622942756583,-1.3628825824945838
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-06,98,1255.4884910485935,0.3163265306122449,-0.7094029764994563,-69.52149169694671,,,0.30231549146738723,0.9717593106944057,-1.4872541840070639
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-07,79,964.1684650191437,0.27848101265822783,-0.7635861207312332,-60.32330353776742,,,0.28961800309858743,1.1178822090293408,-1.4897668795861916
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-08,92,1141.099398655819,0.30434782608695654,-0.648453494746971,-59.65772151672133,,,0.35061617912516096,1.150374164659593,-1.4354405957373428
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-09,82,1041.3792104310032,0.4146341463414634,-0.39939662413954374,-32.75052317944259,,,0.5343689291112445,1.105448642611086,-1.4653286880879064
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-10,94,1208.217008797654,0.3829787234042553,-0.40592324992427503,-38.15678549288185,,,0.5226097297259638,1.1603077884147872,-1.378066653031279
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-11,82,1031.664155005382,0.43902439024390244,-0.20568571447338016,-16.866228586817172,,,0.7177372903672937,1.191317401946599,-1.2989925012368422
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2025-12,145,1787.7215189873418,0.3931034482758621,-0.404703552580952,-58.682015124238035,,,0.52323486827261,1.1298540720634,-1.39867837763468
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-01,155,1921.1452810180276,0.33548387096774196,-0.6296614110657934,-97.59751871519798,,,0.36421417463241385,1.075180639174299,-1.4903583684685586
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-02,120,1659.179810725552,0.3416666666666667,-0.47663121098280814,-57.195745317936975,,,0.4564261900376306,1.1713640734159019,-1.3319199028859359
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-03,95,1202.5559566787003,0.37894736842105264,-0.4117456066309517,-39.115832629940414,,,0.5200540114040804,1.177351558067016,-1.3813642155992032
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-04,107,1345.713055954089,0.38317757009345793,-0.5480282567961755,-58.63902347719078,,,0.42456325312755516,1.0552313441840424,-1.5439925543747959
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,2026-05,9,1366.1298701298701,0.0,-1.6071658921731655,-14.46449302955849,,,0.0,0.0,-1.6071658921731655
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-05,62,916.126422250316,0.25806451612903225,-0.6958952067377799,-43.145502817742354,,,0.31564717114694635,1.2437622942756583,-1.3705586853511498
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-06,90,1152.9996346364633,0.3111111111111111,-0.7366353391333225,-66.29718052199902,,,0.2886686723538391,0.9608702492217159,-1.5032507661323722
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-07,73,890.9404803341455,0.2876712328767123,-0.7491302911817806,-54.68651125626999,,,0.2987642673105833,1.1094954850760836,-1.4997291623628413
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-08,87,1104.4779145546706,0.28735632183908044,-0.6979942350147865,-60.72549844628642,,,0.32096532526083366,1.1481463368818654,-1.4424057559408556
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-09,71,911.2532942898976,0.4084507042253521,-0.4365988096309531,-30.99851548379767,,,0.5067754951249773,1.0982819830957236,-1.496397452227944
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-10,92,1182.5102639296188,0.391304347826087,-0.38554164718114614,-35.469831540665446,,,0.5407895808409132,1.1603077884147872,-1.3793019986356747
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-11,68,874.3498349834985,0.47058823529411764,-0.13248583146093343,-9.009036539343473,,,0.807433845521247,1.180471108275373,-1.2995586667820946
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2025-12,126,1553.4683544303798,0.42857142857142855,-0.33305435155887014,-41.964848296417635,,,0.5910362714704878,1.1231072740453667,-1.4251755707620477
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-01,142,1760.016967126193,0.36619718309859156,-0.5598449944221892,-79.49798920795087,,,0.4125525906516679,1.073650982899866,-1.5036426702082657
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-02,103,1424.129337539432,0.33980582524271846,-0.4932291949989667,-50.80260708489357,,,0.44461644193508837,1.1620115799822852,-1.3451913585922581
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-03,90,1139.2635379061371,0.3888888888888889,-0.3878814690458294,-34.909332214124646,,,0.5407842819996839,1.1745751609916322,-1.3821720517969411
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-04,95,1196.5086206896551,0.3894736842105263,-0.541650947243414,-51.45683998812433,,,0.4299830038918487,1.0490709774440794,-1.5564218302337116
15m,range3_ret3_vz2.5_cl0.8_cs0.2_body0.65,model_a,base,next_open,3.0,3.0,2.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,2026-05,7,1062.5454545454545,0.0,-1.5701372776012348,-10.990960943208643,,,0.0,0.0,-1.5701372776012348
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-05,108,1511.1380686352754,0.2777777777777778,-0.6562497370284796,-70.87497159907579,,,0.333993461999987,1.1847619997150645,-1.364331174237535
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-06,142,1819.1772013153088,0.3380281690140845,-0.6422325311023829,-91.19701941653837,,,0.34824274755410706,1.0151626139428436,-1.4885619668701582
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-07,123,1501.1736860424642,0.3170731707317073,-0.6181721176966543,-76.03517047668848,,,0.3688292186518187,1.1392744284970462,-1.434129442715158
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-08,120,1442.4682893383613,0.325,-0.5770850453957027,-69.25020544748432,,,0.3933817887834937,1.1514769953789552,-1.409355657620538
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-09,128,1625.5675479898587,0.3515625,-0.5513289025906498,-70.57009953160318,,,0.41668783802492554,1.1202578851494795,-1.457610895943732
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-10,143,1732.00414507772,0.3986013986013986,-0.34666543803738864,-49.573157639346576,,,0.5776411195403288,1.1894554982452459,-1.364792105108437
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-11,125,1538.9747191011236,0.4,-0.31576325489092993,-39.47040686136624,,,0.6028645895395827,1.1983474656088153,-1.3251704018907602
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2025-12,215,2565.0765566519226,0.3581395348837209,-0.5464507457106962,-117.48691032779968,,,0.42243801688246935,1.1159973258679123,-1.4740485827509344
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-01,210,2549.667590027701,0.32857142857142857,-0.6468184276185648,-135.8318697998986,,,0.3549610271722776,1.0832964140503631,-1.4934703714139976
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-02,170,2277.7531524646542,0.3411764705882353,-0.46739818086055057,-79.4576907462936,,,0.46116932377274644,1.1725086193406207,-1.3166356309647285
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-03,199,2382.29293274155,0.3165829145728643,-0.6202566720714463,-123.43107774221782,,,0.3677808621018891,1.1397391325047967,-1.4355488462501473
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-04,175,2178.2747603833864,0.3314285714285714,-0.6754652580759659,-118.20642016329404,,,0.3383026632586564,1.0419793246502105,-1.526848042675267
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.5,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,2026-05,16,2101.2134831460676,0.0,-1.7159611719541803,-27.455378751266885,,,0.0,0.0,-1.7159611719541803
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-05,95,1377.6178660049627,0.29473684210526313,-0.6221315314896908,-59.10249549152063,,,0.36058910865493515,1.1903655858988318,-1.3795930133834018
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-06,126,1614.1994884910487,0.3253968253968254,-0.6937598979710365,-87.41374714435061,,,0.31967638879539506,1.001822768084497,-1.5116291839507647
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-07,110,1342.5130525583013,0.3181818181818182,-0.6136583938520359,-67.50242332372395,,,0.36963730679852985,1.1309323178480888,-1.4278007259787606
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-08,111,1364.6928471248248,0.2972972972972973,-0.6503146182990523,-72.18492263119481,,,0.34636011063212535,1.1591025928568546,-1.4158372845573206
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-09,108,1386.1317715959005,0.37037037037037035,-0.5224226741313367,-56.42164880618436,,,0.4419123043201227,1.1169132123181407,-1.4867379014545588
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-10,126,1526.101554404145,0.4126984126984127,-0.32336520285162274,-40.744015559304465,,,0.6004626018967606,1.177576179862021,-1.3780807690828318
15m,range3_ret3_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_open,3.0,3.0,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,2025-11,99,1218.8679775280898,0.4444444444444444,-0.20334833452658757,-20.13148511813217,,,0.7214763024284386,1.1851765684621507,-1.314168256917578
