timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,BNBUSDT,620,624.613704927453,0.3016129032258065,-0.739293165824579,-458.361762811239,,,0.29106320787546286,1.0063442516178498,-1.493182766429046
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,BTCUSDT,650,652.1948148572083,0.3,-0.8658342640880392,-562.7922716572255,,,0.2387702615544605,0.9052697377153478,-1.6248788362894906
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,ETHUSDT,597,598.8958887649129,0.35175879396984927,-0.44358246357608605,-264.81873075492337,,,0.471928140416767,1.1269697384722015,-1.2958200925945365
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,LINKUSDT,581,582.9618268185201,0.35456110154905335,-0.38613992967026867,-224.3472991384261,,,0.5177732954262348,1.1693432575548044,-1.2406186938525756
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,LTCUSDT,566,568.6108357447785,0.3498233215547703,-0.4483176922858083,-253.7478138337675,,,0.4644336205850641,1.1113413254613336,-1.2874820550954118
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,SOLUSDT,595,596.9749341879364,0.3310924369747899,-0.44810050237141613,-266.6197989109926,,,0.4638892139285998,1.1710782097247197,-1.2495532819767898
15m,range1.5_ret1.5_vz2_cl0.7_cs0.3_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,XRPUSDT,595,596.9749341879364,0.3663865546218487,-0.42406063944638517,-252.3160804705992,,,0.4947718515917889,1.1334591715447855,-1.3246954373139588
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,ADAUSDT,485,486.67944938900496,0.37731958762886597,-0.31413885907745276,-152.3573466525646,,,0.5814619269415445,1.156641108592232,-1.2053730778971625
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,562,563.3495711835334,0.3683274021352313,-0.3578664948400978,-201.12097010013497,,,0.5435581750369565,1.1570379625444756,-1.2412051502727928
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,BNBUSDT,531,534.9514150265767,0.32015065913371,-0.7021381722860611,-372.83536948389843,,,0.3138994298861665,1.0033926856334212,-1.5052967480376178
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,BTCUSDT,576,581.7571794797938,0.3003472222222222,-0.8358879087852287,-481.47143546029173,,,0.2491897439368504,0.9236860629591976,-1.5912385219658385
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,ETHUSDT,497,498.5783194575573,0.3460764587525151,-0.45224450272982647,-224.76551785672376,,,0.46540929044643586,1.1376662634533374,-1.2936742005252242
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,LINKUSDT,507,508.71195558862246,0.3767258382642998,-0.32478289364277013,-164.66492707688445,,,0.5769870693365087,1.1759264966547356,-1.2318572403099333
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,LTCUSDT,526,527.9725188217445,0.34980988593155893,-0.44760381890485695,-235.43960874395475,,,0.46640406112270816,1.1184369644204732,-1.2901520766003562
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,SOLUSDT,519,520.7226736866202,0.33140655105973027,-0.43630854238585115,-226.44413349825675,,,0.471431162123256,1.1742196884025198,-1.2346107201829688
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.5,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,XRPUSDT,516,517.7127160352524,0.37790697674418605,-0.3813580687613787,-196.7807634808714,,,0.5278804788696715,1.1283184090586251,-1.2984512562221286
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,ADAUSDT,430,431.48899636550954,0.3767441860465116,-0.31904712245652445,-137.19026265630552,,,0.5778365813521739,1.1591314979871523,-1.2125730049635233
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,500,501.2006861063465,0.352,-0.4023445579029133,-201.17227895145663,,,0.5014521468765059,1.1496830077711317,-1.24542126024437
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,BNBUSDT,492,495.6611981037207,0.32723577235772355,-0.6857949091856289,-337.41109531932943,,,0.32435670492100616,1.0060947718907574,-1.5087382283798831
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,BTCUSDT,510,515.0975026644007,0.3058823529411765,-0.8327078686751614,-424.68101302433234,,,0.2498218688189279,0.9065761706508428,-1.5991720215984853
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,ETHUSDT,451,452.43223757617375,0.35698447893569846,-0.42006662596472716,-189.45004831009194,,,0.4928026065599887,1.1433121732532687,-1.2880114075995457
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,LINKUSDT,443,444.4958507411435,0.3837471783295711,-0.30843850653504296,-136.63825839502402,,,0.5955302267626122,1.1834260757664143,-1.2374384295799064
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,LTCUSDT,452,454.08497836862165,0.33849557522123896,-0.4795304000684,-216.7477408309168,,,0.43899791600851107,1.1085649232535972,-1.2921678063167799
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,SOLUSDT,460,461.5268398763878,0.33260869565217394,-0.44285573940814593,-203.71364012774714,,,0.4667929465962522,1.1656202339039452,-1.2444740583552143
15m,range1.5_ret1.5_vz2_cl0.8_cs0.2_body0.65,model_a,base,next_close,1.5,1.5,2.0,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,XRPUSDT,460,461.5268398763878,0.3782608695652174,-0.3787995837615893,-174.24780853033107,,,0.5324943510868084,1.1406337524164272,-1.3032100750027602
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,ADAUSDT,309,311.7831429311387,0.40129449838187703,-0.27865804346900974,-86.105335431924,,,0.628261322081383,1.1735752761297897,-1.2520468630919888
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,373,375.7216891697788,0.3672922252010724,-0.3990226453025373,-148.8354466978464,,,0.5137305013869325,1.1477416198386643,-1.296932409388743
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,BNBUSDT,384,386.46888633754304,0.3072916666666667,-0.7559883419595815,-290.2995233124793,,,0.292085212835013,1.015062776801515,-1.5416425976505943
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,BTCUSDT,465,466.5701367824644,0.2946236559139785,-0.9172551056157726,-426.52362411133424,,,0.21998043131143727,0.8780132596079766,-1.667108050846424
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,ETHUSDT,418,419.3274397047464,0.36363636363636365,-0.4526974238160932,-189.22752315512696,,,0.46712874253578635,1.0913272808003893,-1.3349972550255118
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,LINKUSDT,331,332.1176672580553,0.3564954682779456,-0.4022882630968207,-133.15741508504766,,,0.5135093872534339,1.1911248111319148,-1.2850241445944302
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,LTCUSDT,305,306.40689912041944,0.36065573770491804,-0.44514549253375296,-135.76937522279465,,,0.48088903943091316,1.1433884852155227,-1.3412415825461648
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,SOLUSDT,337,341.4403606102635,0.3798219584569733,-0.35074405235576644,-118.20074564389328,,,0.5598498091503216,1.1745753613246395,-1.2849109659973548
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,XRPUSDT,354,355.1750028613941,0.3672316384180791,-0.471747006967528,-166.99844046650492,,,0.46212299168668175,1.1036812351380956,-1.386058040332399
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,ADAUSDT,261,263.3508100486317,0.41379310344827586,-0.24544300048264062,-64.0606231259692,,,0.6658522544141088,1.1819707857408703,-1.2530292025227658
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,330,332.4079287561046,0.36666666666666664,-0.400255877539411,-132.08443958800564,,,0.5133343750045484,1.1514258186119861,-1.2985979121533777
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,BNBUSDT,339,342.03366615831726,0.31563421828908556,-0.7376212413335084,-250.05360081205933,,,0.3044716377010474,1.0230134273861613,-1.5496380928550804
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,BTCUSDT,403,404.36078521146914,0.29280397022332505,-0.9455612608525401,-381.0611881235737,,,0.2067795200547533,0.8418337135578272,-1.6856054958715696
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,ETHUSDT,358,359.13689812033306,0.3659217877094972,-0.4479289805444464,-160.3585750349118,,,0.47271557910511375,1.0974275744528665,-1.3397426752785786
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,LINKUSDT,290,290.9792250901391,0.3620689655172414,-0.3902871833444164,-113.18328316988077,,,0.5271285014303609,1.2016177882368606,-1.2938008158635195
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,LTCUSDT,258,259.1900982723548,0.3449612403100775,-0.49145355021420384,-126.79501595526459,,,0.4438019562225392,1.1367682394557672,-1.3489194631173247
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,SOLUSDT,284,287.7004593649785,0.38028169014084506,-0.34836720895166445,-98.9362873422727,,,0.5620365454728311,1.1755971828447525,-1.28352717664492
15m,range2.5_ret2.5_vz1.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,XRPUSDT,306,307.01568043951016,0.369281045751634,-0.4609615218969904,-141.05422570047907,,,0.4709182335008414,1.1110417250375806,-1.3813572053353662
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,ADAUSDT,226,229.13008529709413,0.41150442477876104,-0.24801986342687724,-56.05248913447426,,,0.6578188953291055,1.1586767024756075,-1.2316497929677124
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,279,281.0357943119793,0.3727598566308244,-0.3766690777758092,-105.09067269945076,,,0.5322106130761554,1.1496456465358986,-1.2837361139381955
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,BNBUSDT,289,291.5862227721348,0.33217993079584773,-0.6955172704008254,-201.00449114583856,,,0.32463899200688334,1.0064662735642576,-1.5420997585907115
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,BTCUSDT,356,359.558256761817,0.31741573033707865,-0.855378615943116,-304.5147872757493,,,0.24601991735883857,0.8793066104281803,-1.6620429393174225
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,ETHUSDT,297,297.9431808428461,0.3569023569023569,-0.4554239568636165,-135.2609151884941,,,0.46631827471859444,1.114978672479299,-1.3269563061324594
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,LINKUSDT,256,256.8644193899159,0.390625,-0.31217307475830014,-79.91630713812484,,,0.5976743187312384,1.1871955146802555,-1.2733067859368616
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,LTCUSDT,234,235.07939145632182,0.3418803418803419,-0.48750930458879593,-114.07717727377825,,,0.4480351521645813,1.157469213818553,-1.3420435998653406
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,SOLUSDT,238,241.10108918614392,0.3865546218487395,-0.31944454058688226,-76.02780065967798,,,0.5908460221310248,1.1933618175470309,-1.2727197799589374
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,XRPUSDT,247,247.8198466292778,0.3603238866396761,-0.4775028496229208,-117.94320385686143,,,0.4580109197866481,1.1198715460955884,-1.3772896927808154
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,ADAUSDT,201,204.18529999710287,0.40298507462686567,-0.26796295043164886,-53.860553036761424,,,0.6372872885168097,1.1683104723878224,-1.237447510834792
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,253,254.84607871301353,0.36363636363636365,-0.40154489930032644,-101.59085952298258,,,0.509645022242921,1.1476884362358304,-1.286821091035273
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,BNBUSDT,266,268.38039881449083,0.34210526315789475,-0.6759627822243729,-179.8061000716832,,,0.33862546648685027,1.011661394061873,-1.5535273538932208
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,BTCUSDT,313,316.1284673214852,0.31629392971246006,-0.876278782894333,-274.27525904592625,,,0.23331548196928023,0.8430984751149684,-1.6716916265528416
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,ETHUSDT,261,261.8288558921981,0.36398467432950193,-0.43993167280805756,-114.82216660290302,,,0.4803508478522215,1.1172502761460033,-1.331090017088996
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,LINKUSDT,226,226.7631202426601,0.4026548672566372,-0.27970745728062724,-63.21388534542175,,,0.6354665784942104,1.2109506775932108,-1.284521459306696
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,LTCUSDT,209,209.96407185628743,0.33014354066985646,-0.5192835335851969,-108.53025851930614,,,0.423208447235148,1.154083369869835,-1.3440143645737483
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,SOLUSDT,207,209.69716580475543,0.391304347826087,-0.3156089798043351,-65.33105881949737,,,0.5941218042096665,1.1806317221853586,-1.2774780025119954
15m,range2.5_ret2.5_vz1.5_cl0.8_cs0.2_body0.65,model_a,base,next_close,2.5,2.5,1.5,0.8,0.2,0.65,True,1.0,1.5,8,4.0,5.0,XRPUSDT,227,227.75346228682616,0.36123348017621143,-0.47354402507500815,-107.49449369202685,,,0.45975348629448254,1.1155920848192926,-1.3722278941186818
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,ADAUSDT,243,245.15341236045575,0.39094650205761317,-0.29348253350179637,-71.31625564093652,,,0.6159020956801031,1.2037454872916904,-1.2545410603624805
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,303,307.16100494376826,0.3795379537953795,-0.36375266680268664,-110.21705804121405,,,0.5452801187186712,1.1492822374070768,-1.2892793369309994
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,BNBUSDT,305,308.93838287546583,0.3016393442622951,-0.7840799742818941,-239.14439215597773,,,0.28176598886102483,1.0197529649016155,-1.5632003048212504
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,BTCUSDT,384,385.2966290848738,0.3098958333333333,-0.8717822934899152,-334.76440070012745,,,0.23870328095420976,0.8820571752928734,-1.6593554889055826
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,ETHUSDT,357,358.1337224272595,0.35294117647058826,-0.4746149389079839,-169.43753319015025,,,0.4474829660754577,1.0891053996595346,-1.3275533053993578
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,LINKUSDT,260,261.1993238403576,0.3269230769230769,-0.46680433935925153,-121.36912823340539,,,0.45748544425000137,1.2040795839344138,-1.2783765306733175
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,LTCUSDT,249,250.14858321634244,0.357429718875502,-0.4490730335452921,-111.81918535277774,,,0.4720932345149729,1.1235615437459174,-1.3238510171635274
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,SOLUSDT,293,296.86061026352286,0.3720136518771331,-0.37011500679166565,-108.44369698995804,,,0.5433315531977909,1.1837002472588443,-1.290581651854196
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.5,True,1.0,1.5,8,4.0,5.0,XRPUSDT,299,299.9924459196521,0.3612040133779264,-0.4786815804369521,-143.12579255064867,,,0.4529757201763408,1.09739371906753,-1.3698655194237797
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,ADAUSDT,212,213.87869720336056,0.39622641509433965,-0.2777963870302562,-58.892834050414315,,,0.6316952615442343,1.2024955580630692,-1.249237975997751
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,269,272.69409349793284,0.3680297397769517,-0.3876952212694266,-104.29001452147577,,,0.5228967293903322,1.1545455322590765,-1.2858236600889668
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,BNBUSDT,276,279.5639136840281,0.3079710144927536,-0.7720905865920904,-213.09700189941694,,,0.2914439532112632,1.0311913334583418,-1.5745982473475184
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,BTCUSDT,334,335.1277971727809,0.30538922155688625,-0.9111539131735231,-304.3254069999567,,,0.2201373276382374,0.8421968179133082,-1.6820236311513543
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,ETHUSDT,309,309.9812891597288,0.3656957928802589,-0.4462808148689461,-137.90077179450435,,,0.47338959773218636,1.0970275398173983,-1.3360453254789302
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,LINKUSDT,225,226.03787640030944,0.3377777777777778,-0.4448410211324505,-100.08922975480137,,,0.47808788928698137,1.2063799836775022,-1.2870745537871915
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,LTCUSDT,205,205.94562072028194,0.34146341463414637,-0.5019329381109113,-102.89625231273682,,,0.43005355943238094,1.109149321752174,-1.3373089247065852
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,SOLUSDT,248,251.23138705110796,0.3709677419354839,-0.366594053878278,-90.91532536181293,,,0.5462895966231014,1.1898534177285174,-1.2844989730310035
15m,range2.5_ret2.5_vz2.5_cl0.7_cs0.3_body0.65,model_a,base,next_close,2.5,2.5,2.5,0.7,0.3,0.65,True,1.0,1.5,8,4.0,5.0,XRPUSDT,256,256.84971958338105,0.37109375,-0.44700498617710344,-114.43327646133848,,,0.4793832578134851,1.109158112052266,-1.365237870225489
15m,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,ADAUSDT,171,175.38153738153738,0.40350877192982454,-0.2504728496563406,-42.830857291234246,,,0.6586993831481278,1.1980028742238626,-1.230324074634125
15m,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,AVAXUSDT,223,226.50769097071347,0.37668161434977576,-0.3617980550077013,-80.68096626671739,,,0.5453597253764203,1.1521445284865008,-1.2766986090617516
15m,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,BNBUSDT,226,229.56152954808806,0.3230088495575221,-0.7247651715887807,-163.79692877906444,,,0.31208338122474166,1.0179295820984455,-1.556246982171575
15m,range2.5_ret2.5_vz2.5_cl0.8_cs0.2_body0.5,model_a,base,next_close,2.5,2.5,2.5,0.8,0.2,0.5,True,1.0,1.5,8,4.0,5.0,BTCUSDT,292,294.918570152951,0.3356164383561644,-0.8020697027900611,-234.20435321469782,,,0.26978600971965405,0.8829541716370573,-1.6532673300779868
