symbol,timeframe,param_id,exit_model,friction_case,entry_mode,signal_time,entry_time,exit_time,side,raw_entry,entry,raw_exit,exit,stop,target,atr_at_signal,risk,volume_z,candle_return,body_pct,close_location,gross_r,fee_r,net_r,exit_reason,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,atr_period,volume_z_lookback,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 09:15:00+00:00,2025-10-26 09:30:00+00:00,2025-10-26 09:45:00+00:00,long,1125.62,1126.1828099999998,1124.1078099999997,1123.545756095,1124.1078099999997,1129.2953099999997,2.0749999999999966,2.0749999999999966,9.616671358549125,0.00768702569178783,0.9976851851851873,0.9988425925925937,-1.270869351807184,0.43368261515084405,-1.7045519669580282,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 09:15:00+00:00,2025-10-26 09:30:00+00:00,2025-10-26 09:45:00+00:00,long,112277.8,112333.9389,112254.71747142856,112198.59011269285,112254.71747142856,112452.77104285713,79.22142857142588,79.22142857142588,44.808116710445205,0.00878098063240265,0.8813376483279405,0.8813376483279405,-1.7084870816879103,1.1336959358679315,-2.8421830175558416,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 09:15:00+00:00,2025-10-26 09:30:00+00:00,2025-10-26 09:45:00+00:00,long,3987.36,3989.3536799999997,3983.467251428571,3981.475517802857,3983.467251428571,3998.1833228571427,5.886428571428561,5.886428571428561,11.08306246556924,0.011443214815526228,0.9546700400590419,0.9548808770820181,-1.3383602810337971,0.5416411055417557,-1.880001386575553,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 09:15:00+00:00,2025-10-26 09:30:00+00:00,2025-10-26 09:45:00+00:00,long,18.075,18.084037499999997,18.04046607142857,18.031445838392855,18.04046607142857,18.14939464285714,0.04357142857142878,0.04357142857142878,9.219364599107413,0.014834643912776656,0.930069930069931,0.9615384615384639,-1.2070217418032536,0.33155197818852294,-1.5385737199917766,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 09:15:00+00:00,2025-10-26 09:30:00+00:00,2025-10-26 09:45:00+00:00,long,195.78,195.87788999999998,195.50360428571426,195.4058524835714,195.50360428571426,196.43931857142854,0.3742857142857129,0.3742857142857129,12.356856151831446,0.011141486563160862,0.9686098654708549,0.9686098654708549,-1.2611689370229051,0.4181658316618336,-1.6793347686847386,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 09:15:00+00:00,2025-10-26 09:30:00+00:00,2025-10-26 09:45:00+00:00,long,2.6506,2.6519253,2.6442967285714283,2.642974580207143,2.6442967285714283,2.663368157142857,0.007628571428571477,0.007628571428571477,5.7344904943069395,0.006743190514073668,0.8396226415094508,0.8773584905660505,-1.1733153286516445,0.2776351997112342,-1.4509505283628785,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 09:15:00+00:00,2025-10-26 09:30:00+00:00,2025-10-26 10:15:00+00:00,long,98.15,98.199075,97.96693214285713,97.91794867678571,97.96693214285713,98.54728928571427,0.23214285714285612,0.23214285714285612,8.402820434194178,0.008915761426521875,0.9255319148936241,0.9680851063829774,-1.2110056999999836,0.3379247177200015,-1.5489304177199852,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:15:00+00:00,2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,long,4040.76,4042.78038,4029.672522857143,4027.657686595715,4029.672522857143,4062.4421657142857,13.107857142857094,13.107857142857094,1.8890516370716988,0.005104336046765972,0.7802535535920186,0.7802535535920186,-1.1537121010298816,0.24627787680745558,-1.3999899778373373,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,2025-10-26 12:00:00+00:00,long,113235.2,113291.8176,113689.49974285714,113632.65499298571,113026.69617142857,113689.49974285714,265.12142857142834,265.12142857142834,3.7147469735981775,0.005538412919353412,0.8510435138452997,0.8880098213067724,1.2855897572002233,0.34237062438255284,0.9432191328176704,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:15:00+00:00,2025-10-26 11:30:00+00:00,2025-10-26 12:00:00+00:00,long,197.08,197.17854,198.22746857142857,198.12835483714287,196.4792542857143,198.22746857142857,0.6992857142857137,0.6992857142857137,1.5169115661992734,0.006163644768606444,0.9599999999999909,0.9599999999999909,1.3582643227783604,0.22612038928375916,1.1321439334946013,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,2025-10-26 12:15:00+00:00,long,1134.79,1135.357395,1131.6102521428572,1131.0444470167859,1131.6102521428572,1140.9781092857143,3.7471428571428596,3.7471428571428596,3.7761372759863283,0.0032487651151672584,0.5689922480619876,0.7131782945736242,-1.150996411837552,0.2419338603754097,-1.3929302722129617,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,2025-10-26 12:15:00+00:00,long,2.645,2.6463224999999997,2.6349867857142852,2.633669292321428,2.6349867857142852,2.663326071428571,0.011335714285714291,0.011335714285714291,2.045732392643191,0.005737082066869259,0.7783505154639085,0.8608247422680457,-1.1162250000000038,0.1863135099999999,-1.3025385100000038,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,2025-10-26 12:30:00+00:00,long,98.61,98.65930499999999,99.154305,99.1047278475,98.32930499999999,99.154305,0.33000000000000135,0.33000000000000135,2.707129048569305,0.006119326874043943,0.9523809523809728,0.9682539682539744,1.349766204545486,0.23971397920908996,1.110052225336396,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,2025-10-26 13:15:00+00:00,long,0.6731,0.67343655,0.6778722642857142,0.6775333281535714,0.6704794071428571,0.6778722642857142,0.002957142857142841,0.002957142857142841,4.243030367585907,0.011144578313252955,0.8915662650602392,0.9036144578313222,1.3853839166666462,0.18273988690000098,1.2026440297666452,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:45:00+00:00,2025-10-26 12:00:00+00:00,2025-10-26 13:15:00+00:00,long,20.332,20.342166,20.516487428571427,20.506229184857144,20.225951714285713,20.516487428571427,0.11621428571428614,0.11621428571428614,3.0429463406734,0.009622061303442248,0.7158671586715942,0.8892988929889392,1.4117299250153807,0.1405968119454205,1.2711331130699604,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,2025-10-26 13:30:00+00:00,long,18.309,18.3181545,18.451547357142857,18.442321583464288,18.229225928571427,18.451547357142857,0.0889285714285715,0.0889285714285715,4.56389023986509,0.010048586572438283,0.910000000000014,0.9200000000000085,1.3962563602410067,0.16534832615855408,1.2309080340824528,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 01:15:00+00:00,2025-10-27 01:30:00+00:00,2025-10-27 02:00:00+00:00,long,1150.0,1150.575,1157.432142857143,1156.8534267857144,1146.0035714285714,1157.432142857143,4.571428571428555,4.571428571428555,1.7474910740973966,0.005268842698701231,0.8097165991902745,0.9136302294196905,1.373405859375024,0.20189998734375075,1.1715058720312732,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 06:45:00+00:00,2025-10-27 07:00:00+00:00,2025-10-27 07:30:00+00:00,long,115832.5,115890.41625,115684.28053571428,115626.43839544643,115684.28053571428,116199.61982142857,206.1357142857149,206.1357142857149,2.3705968205977053,0.0031380273749437616,0.8011037527594012,0.8011037527594012,-1.2806022259087007,0.449251320563601,-1.7298535464723017,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 07:00:00+00:00,2025-10-27 07:15:00+00:00,2025-10-27 07:30:00+00:00,short,100.05,99.999975,99.54247500000001,99.5922462375,100.30497500000001,99.54247500000001,0.3050000000000007,0.3050000000000007,1.5290037449787741,-0.008726695755652615,0.9565217391304582,0.032608695652160145,1.3368156147540942,0.2617602901475404,1.0750553246065537,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 08:15:00+00:00,2025-10-27 08:30:00+00:00,2025-10-27 09:00:00+00:00,short,18.711,18.7016445,18.53653735714286,18.54580562582143,18.81171592857143,18.53653735714286,0.11007142857142885,0.11007142857142885,1.9695466733080715,-0.011277195595510386,0.6905537459283411,0.08143322475569606,1.4157976888384052,0.13535737878299772,1.2804403100554074,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 08:15:00+00:00,2025-10-27 08:30:00+00:00,2025-10-27 09:00:00+00:00,short,99.4,99.3503,98.73208571428572,98.78145175714286,99.76244285714286,98.73208571428572,0.41214285714285687,0.41214285714285687,1.858336033816611,-0.005723466211467089,0.5588235294117742,0.21568627450980365,1.380221039861354,0.19229424780589272,1.1879267920554613,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 08:15:00+00:00,2025-10-27 08:30:00+00:00,2025-10-27 09:00:00+00:00,short,200.79,200.689605,199.25389071428572,199.35351765964285,201.64674785714286,199.25389071428572,0.9571428571428535,0.9571428571428535,1.533074763547344,-0.007044699111970965,0.7845303867403236,0.09944751381215834,1.3959121466418072,0.16718220051447824,1.2287299461273289,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 08:15:00+00:00,2025-10-27 08:30:00+00:00,2025-10-27 10:30:00+00:00,short,4178.8,4176.7106,4166.79,4168.873395,4195.262742857143,4148.882385714286,18.552142857142957,18.552142857142957,1.9774237348463364,-0.00659150126217705,0.6566738044254088,0.11801094456340612,0.4224420359604571,0.17993789847918898,0.24250413748126812,time_stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 11:30:00+00:00,2025-10-27 11:45:00+00:00,2025-10-27 12:00:00+00:00,long,1180.04,1180.6300199999998,1175.1707342857142,1174.5831489185714,1175.1707342857142,1188.8189485714283,5.459285714285703,5.459285714285703,2.323854613626954,0.01284746554543343,0.9138461538461622,0.9926153846153913,-1.1076304479916037,0.1725656646074058,-1.2801961125990096,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 13:45:00+00:00,2025-10-27 14:00:00+00:00,2025-10-27 14:15:00+00:00,long,114773.6,114830.9868,114591.5368,114534.2410316,114591.5368,115190.1618,239.45000000000022,239.45000000000022,1.7096752404459536,0.0032393345779808845,0.6071486861433031,0.7382079321037873,-1.2392807199832792,0.38315343968527843,-1.6224341596685576,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 13:45:00+00:00,2025-10-27 14:00:00+00:00,2025-10-27 14:15:00+00:00,long,4147.38,4149.45369,4132.547261428572,4130.480987797858,4132.547261428572,4174.813332857143,16.90642857142861,16.90642857142861,2.9121255230113627,0.007253508556100644,0.6486194995685792,0.7601380500431264,-1.1222182214288496,0.19590026699762517,-1.3181184884264747,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 13:45:00+00:00,2025-10-27 14:00:00+00:00,2025-10-27 15:00:00+00:00,long,98.65,98.699325,99.28539642857143,99.23575373035715,98.30861071428572,99.28539642857143,0.3907142857142887,0.3907142857142887,1.7989220099416383,0.005274368597220773,0.7027027027027022,0.8243243243243292,1.3729437340036499,0.20263920308774985,1.1703045309159,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 14:15:00+00:00,2025-10-27 14:30:00+00:00,2025-10-27 15:00:00+00:00,long,2.6189,2.62020945,2.643202307142857,2.6418807059892857,2.6048808785714286,2.643202307142857,0.015328571428571422,0.015328571428571422,1.5235525620885586,0.0052897884084635895,0.5433070866141687,0.8464566929133757,1.4137818445945984,0.13731456138648657,1.2764672832081119,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 13:45:00+00:00,2025-10-27 14:00:00+00:00,2025-10-27 16:00:00+00:00,long,20.362,20.372180999999998,20.544573857142854,20.534301570214282,20.257252428571427,20.544573857142854,0.11492857142857105,0.11492857142857105,2.337449421532344,0.007128459761073672,0.627705627705631,0.7532467532467573,1.410620250466122,0.14237184735438205,1.26824840311174,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 15:30:00+00:00,2025-10-27 15:45:00+00:00,2025-10-27 16:45:00+00:00,long,101.97,102.020985,103.00777071428571,102.95626682892858,101.36312785714286,103.00777071428571,0.6578571428571455,0.6578571428571455,5.561962978314998,0.008221077654516764,0.5460526315789519,0.8355263157894748,1.421709620521181,0.12463329101433177,1.2970763295068493,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 20:00:00+00:00,2025-10-27 20:15:00+00:00,2025-10-27 21:15:00+00:00,short,4149.77,4147.695115,4118.8769007142855,4120.936339164642,4166.907257857143,4118.8769007142855,19.212142857143004,19.212142857143004,3.5979394687218957,-0.010466533568997334,0.8243471726470124,0.14446740559834045,1.392805374930344,0.17215427796156318,1.2206510969687807,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-27 20:00:00+00:00,2025-10-27 20:15:00+00:00,2025-10-27 22:15:00+00:00,short,2.6408,2.6394796,2.6456,2.6469228,2.653665314285714,2.618201028571429,0.014185714285714182,0.014185714285714182,1.5446617369127222,-0.008245568007196056,0.8661417322834611,0.1338582677165389,-0.5246968781470318,0.14906270614300213,-0.6737595842900339,time_stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 05:30:00+00:00,2025-10-28 05:45:00+00:00,2025-10-28 06:15:00+00:00,short,1121.4,1120.8393,1126.511442857143,1127.0746985785715,1126.511442857143,1112.3310857142858,5.672142857142863,5.672142857142863,4.382049973426317,-0.008108870399097488,0.84172003659654,0.1582799634034599,-1.0993021042689861,0.15852308767208143,-1.2578251919410675,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 05:45:00+00:00,2025-10-28 06:00:00+00:00,2025-10-28 06:30:00+00:00,short,20.041,20.0309795,20.151908071428572,20.161984025464285,20.151908071428572,19.849586642857144,0.12092857142857204,0.12092857142857204,6.902447775342573,-0.007540430598273688,0.8085106382978675,0.1914893617021325,-1.0833215336680289,0.13294778248233838,-1.2162693161503673,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 06:30:00+00:00,2025-10-28 06:45:00+00:00,2025-10-28 07:00:00+00:00,long,105.48,105.53274,105.00702571428572,104.95452220142857,105.00702571428572,106.32131142857143,0.5257142857142867,0.5257142857142867,1.8375343928294994,0.016609965979587717,0.9485714285714266,0.9828571428571422,-1.0998708125000003,0.16015335167499972,-1.260024164175,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
AVAXUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 06:45:00+00:00,2025-10-28 07:00:00+00:00,2025-10-28 07:45:00+00:00,long,20.39,20.400195,20.279337857142856,20.269198188214286,20.279337857142856,20.581480714285714,0.12085714285714312,0.12085714285714312,1.6878434984187727,0.007868171021377796,0.8641304347826172,0.8913043478260899,-1.0838979698581503,0.13460319258510609,-1.2185011624432565,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 06:45:00+00:00,2025-10-28 07:00:00+00:00,2025-10-28 08:30:00+00:00,long,18.358,18.367179,18.505179000000002,18.495926410500005,18.275179,18.505179000000002,0.09200000000000053,0.09200000000000053,2.2105939548509657,0.01037435503348337,0.9692307692307681,0.984615384615384,1.3994283750000396,0.1602743713499991,1.2391540036500404,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 07:00:00+00:00,2025-10-28 07:15:00+00:00,2025-10-28 08:45:00+00:00,long,202.38,202.48119,203.8794042857143,203.77746458357143,201.54904714285715,203.8794042857143,0.9321428571428599,0.9321428571428599,4.681575953783774,0.006921966037547863,0.7393617021276541,0.8723404255319097,1.390639399999999,0.1743332157599995,1.2163061842399996,target,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 13:00:00+00:00,2025-10-28 13:15:00+00:00,2025-10-28 13:30:00+00:00,long,115011.5,115069.00575,114906.32717857143,114848.87401498215,114906.32717857143,115313.02360714285,162.67857142857142,162.67857142857142,3.6968588938632463,0.002665160866802219,0.7162320883251028,0.7162320883251028,-1.3531698310646791,0.5653304617711966,-1.9185002928358759,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
SOLUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 13:00:00+00:00,2025-10-28 13:15:00+00:00,2025-10-28 13:30:00+00:00,long,202.16,202.26108,201.39393714285714,201.29324017428573,201.39393714285714,203.56179428571429,0.8671428571428622,0.8671428571428622,3.781103920740449,0.005695728203847047,0.7215189873417708,0.7848101265822741,-1.1161250049423086,0.186153557905765,-1.3022785628480735,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
XRPUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 13:00:00+00:00,2025-10-28 13:15:00+00:00,2025-10-28 13:30:00+00:00,long,2.6757,2.6770378499999996,2.66818785,2.666853756075,2.66818785,2.6903128499999998,0.008850000000000025,0.008850000000000025,7.717004599484509,0.00676107125417864,0.7003891050583562,0.7081712062256705,-1.1507450762711298,0.24153182400338916,-1.392276900274519,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 13:30:00+00:00,2025-10-28 13:45:00+00:00,2025-10-28 14:00:00+00:00,long,4157.08,4159.158539999999,4146.330682857142,4144.2575175157135,4146.330682857142,4178.400325714285,12.827857142857283,12.827857142857283,1.6363340704130265,0.003000318874469548,0.5655737704917643,0.999544626593797,-1.1616143147168594,0.25891825782107847,-1.4205325725379379,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 13:45:00+00:00,2025-10-28 14:00:00+00:00,2025-10-28 14:30:00+00:00,long,115739.0,115796.8695,115584.98378571428,115527.19129382144,115584.98378571428,116114.69807142857,211.8857142857149,211.8857142857149,4.054654488689234,0.0033889497644679916,0.9530791788856373,0.9997556207233484,-1.2727531305622561,0.43669590764745025,-1.7094490382097063,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ADAUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 14:30:00+00:00,2025-10-28 14:45:00+00:00,2025-10-28 15:00:00+00:00,short,0.6649,0.6645675500000001,0.6678104071428572,0.6681443123464286,0.6678104071428572,0.6597032642857145,0.0032428571428571346,0.0032428571428571346,6.090689554490211,-0.015212527964205797,0.8160000000000018,0.11199999999999695,-1.1029663623347679,0.16438736628061718,-1.267353728615385,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
BNBUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 14:30:00+00:00,2025-10-28 14:45:00+00:00,2025-10-28 15:00:00+00:00,short,1136.72,1136.15164,1140.1223542857144,1140.6924154628573,1140.1223542857144,1130.1955685714286,3.9707142857143123,3.9707142857143123,3.341429854022421,-0.008417832167832264,0.7351145038167946,0.1534351145038145,-1.14356640546863,0.22936367531196108,-1.372930080780591,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
ETHUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 14:30:00+00:00,2025-10-28 14:45:00+00:00,2025-10-28 15:00:00+00:00,short,4117.29,4115.231355,4131.543497857143,4133.609269606071,4131.543497857143,4090.7631407142853,16.31214285714298,16.31214285714298,4.546353208835134,-0.01246157620538859,0.8153918791312483,0.09033679571924291,-1.1266401212287036,0.20227485001442244,-1.328914971243126,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LINKUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 14:30:00+00:00,2025-10-28 14:45:00+00:00,2025-10-28 15:00:00+00:00,short,18.407,18.397796500000002,18.523939357142858,18.533201326821427,18.523939357142858,18.208582214285716,0.12614285714285728,0.12614285714285728,4.417974384451156,-0.013918744625967344,0.7824773413897302,0.16314199395769963,-1.0734244481879658,0.11710848688006782,-1.1905329350680336,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
LTCUSDT,15m,range1.5_ret1.5_vz1.5_cl0.7_cs0.3_body0.5,model_a,base,next_close,2025-10-28 14:30:00+00:00,2025-10-28 14:45:00+00:00,2025-10-28 15:00:00+00:00,short,98.54,98.49073000000001,99.2164442857143,99.26605250785715,99.2164442857143,97.40215857142859,0.7257142857142885,0.7257142857142885,3.8438692931294804,-0.015854023332336258,0.7832512315270949,0.11822660098522608,-1.0683577864173153,0.10899980138228306,-1.1773575877995983,stop,1.5,1.5,1.5,0.7,0.3,0.5,14,50,True,1.0,1.5,8,4.0,5.0
