entry_mode,exit_model,friction_case,event_threshold,hold_bars,stop_atr_mult,target_r,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,avg_net_return_pct,median_net_return_pct,win_rate,total_net_return_units,ev_per_trade_r,total_ev_r,max_drawdown_return_units,max_drawdown_r,max_losing_streak,profit_factor,average_win_pct,average_loss_pct,best_symbol,worst_symbol,best_month,worst_month,best_symbol_contribution,best_month_contribution
next_open,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,2026-01,46,670.3840399002494,-0.388685645901581,-0.6419675263187253,0.10869565217391304,-0.17879539711472725,-0.7107465488142664,-32.69434124545625,-0.22148777113758272,-33.75612228283463,27,0.46105797385885183,3.059143267013113,-0.8091525865009339,AVAXUSDT,ETHUSDT,2026-01,2026-01,,
next_open,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,2026-02,45,624.9029702970297,0.05717250922080423,-0.7092440779232018,0.24444444444444444,0.025727629149361907,-0.29659676097029103,-13.346854243663095,-0.31748073344990735,-20.199996653956568,16,1.0568555390303545,4.347603487131492,-1.3309081012797122,XRPUSDT,ADAUSDT,2026-02,2026-02,4.278211760277372,1.0
next_open,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,2026-03,7,139.69721115537848,-0.29473588981868387,-0.322864777203058,0.14285714285714285,-0.02063151228730787,-1.3896937341615256,-9.72785613913068,-0.020832672859372518,-9.746124624692186,6,0.009656013581288838,0.020116057206464838,-0.3472112143228753,ETHUSDT,ADAUSDT,2026-03,2026-03,,
next_open,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,2026-04,7,112.17915904936015,-0.5540091610823498,-0.539812482897259,0.0,-0.038780641275764485,-1.3109302675998598,-9.176511873199019,-0.03399572878315099,-7.804789428519056,7,0.0,0.0,-0.5540091610823498,ETHUSDT,AVAXUSDT,2026-04,2026-04,,
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-05,40,706.5793450881612,-0.5742586568387079,-0.9240064704737214,0.275,-0.22970346273548317,-0.6721404091156262,-26.88561636462505,-0.23953969538637543,-30.651434308746644,12,0.27561486333030777,0.7945257204852042,-1.093452730996054,SOLUSDT,AVAXUSDT,2025-05,2025-05,,
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-06,28,602.3263803680982,-0.38068513969515205,-0.8917193347964668,0.21428571428571427,-0.10659183911464258,-0.601066256629062,-16.829855185613734,-0.17687568059947834,-25.450679409076518,14,0.5044945724227369,1.8087593429878808,-0.97780636224507,SOLUSDT,ADAUSDT,2025-06,2025-06,,
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-07,28,810.059405940594,-0.9999759743188107,-1.10529639943293,0.10714285714285714,-0.279993272809267,-1.057099594490976,-29.59878864574733,-0.2729515173803518,-29.914299027024917,24,0.05035412983787452,0.4948798303225136,-1.1793586708757697,SOLUSDT,XRPUSDT,2025-07,2025-07,,
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-08,15,236.174225415357,-0.85385669507075,-1.0698713443913457,0.13333333333333333,-0.12807850426061249,-1.1051619272425688,-16.57742890863853,-0.12408386570588137,-16.067994340354222,9,0.08208222468234361,0.5726530657966592,-1.0733197352041977,SOLUSDT,ADAUSDT,2025-08,2025-08,,
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-09,9,147.5343618513324,-0.6645368115443728,-0.7565762652322705,0.1111111111111111,-0.05980831303899356,-1.3195705814409513,-11.876135232968561,-0.05275114456243807,-10.29593760346997,7,0.028951613171345755,0.17831728748252737,-0.7698935739227354,LINKUSDT,SOLUSDT,2025-09,2025-09,,
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-10,51,673.5457627118643,0.518800072873548,-0.8893389459234312,0.37254901960784315,0.2645880371655095,-0.24634776759188184,-12.563736147185974,-0.1600219921982746,-18.45304779689543,14,1.7052249979581977,3.367213050270288,-1.1724451324557665,XRPUSDT,BNBUSDT,2025-10,2025-10,0.8104991744041038,0.9999999999999998
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-11,30,613.0069930069931,0.34051104864345616,-0.9888484977589738,0.23333333333333334,0.10215331459303685,-0.0007206557622979688,-0.021619672868939066,-0.1310338819690252,-14.191611457253813,11,1.4007266592527539,5.101050011365495,-1.108348635663251,XRPUSDT,AVAXUSDT,2025-11,2025-11,0.4575634271335599,1.0000000000000002
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-12,19,226.14256619144604,-0.7974644121453769,-0.8084268566716682,0.10526315789473684,-0.1515182383076216,-1.1228095579797917,-21.33338160161604,-0.15074027433111006,-20.08418163421679,11,0.14578461173335955,1.2929424970335606,-1.0433946367546634,SOLUSDT,ETHUSDT,2025-12,2025-12,,
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2026-01,46,668.7164179104477,-0.23387610159981068,-0.7054955852099234,0.21739130434782608,-0.10758300673591291,-0.6481036643997546,-29.81276856238871,-0.2232697236200949,-38.177779287347335,25,0.6656387637935417,2.141738092051655,-0.893768933169662,AVAXUSDT,ETHUSDT,2026-01,2026-01,,
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2026-02,43,597.1295049504951,0.7879567992987749,-0.6092550682093223,0.37209302325581395,0.33882142369847323,-0.040523447963730676,-1.7425082624404191,-0.26771963970567875,-17.72861658307897,10,1.978689974841484,4.281377220875503,-1.2822182653392862,SOLUSDT,LTCUSDT,2026-02,2026-02,0.176393268919341,1.0000000000000002
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2026-03,7,139.69721115537848,0.2720480866760257,0.46094253708674016,0.5714285714285714,0.0190433660673218,1.5298159964945888,10.708711975462121,-0.008598405493371677,-5.050246318692136,2,1.8607893620636502,1.0291627242872465,-0.737438096805602,ADAUSDT,LINKUSDT,2026-03,2026-03,1.0502261768578398,1.0
next_close,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2026-04,7,112.17915904936015,-0.684905897405281,-0.6710426770887258,0.0,-0.04794341281836967,-1.6194787660769676,-11.336351362538773,-0.04184115568814625,-9.597505056938765,7,0.0,0.0,-0.684905897405281,ETHUSDT,AVAXUSDT,2026-04,2026-04,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-05,40,706.5793450881612,0.4445339291647955,0.9584706268747208,0.625,0.1778135716659182,0.7695687940867131,30.78275176346852,-0.061803893905257895,-10.054152524522507,7,2.0456389519242153,1.391464492447229,-1.1336836763059273,AVAXUSDT,ETHUSDT,2025-05,2025-05,0.32856262566448113,1.0
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-06,28,602.3263803680982,-0.8306296770488383,-0.9760404920432005,0.07142857142857142,-0.23257630957367473,-1.2067955985477334,-33.790276759336535,-0.22038123677294275,-32.52169685227271,17,0.09172553293485802,1.1743799213359263,-0.9848611846168972,LTCUSDT,ETHUSDT,2025-06,2025-06,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-07,23,667.0570719602978,-1.1178121489549453,-1.1020881044483355,0.043478260869565216,-0.25709679425963744,-1.1795294290781566,-27.1291768687976,-0.23598518781296965,-25.99082554180725,19,0.04340956862291248,1.1666916756712875,-1.221653231892501,SOLUSDT,ADAUSDT,2025-07,2025-07,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-08,15,236.174225415357,-0.8227182435979314,-1.0560725676328464,0.13333333333333333,-0.12340773653968971,-1.0701578448247104,-16.052367672370657,-0.12677131441831174,-16.244142033299852,9,0.10963544170530314,0.7597933666235615,-1.0661815682473919,SOLUSDT,ADAUSDT,2025-08,2025-08,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-09,9,147.5343618513324,-0.32244436844026003,-0.6899593404665838,0.3333333333333333,-0.029019993159623406,-0.7061882626432697,-6.355694363789428,-0.028856220756971487,-6.2831327981625975,5,0.35688083874682736,0.5367942222429779,-0.752063663781879,XRPUSDT,SOLUSDT,2025-09,2025-09,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-10,56,739.5796610169491,2.559983785082242,1.1643223804094822,0.6071428571428571,1.4335909196460552,1.1932785587112384,66.82359928782935,-0.2109084868703424,-20.80696370104172,16,6.049372266130905,5.051487062737485,-1.2905212803849524,ADAUSDT,LTCUSDT,2025-10,2025-10,0.3083667282073664,1.0000000000000002
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-11,31,633.4405594405595,-0.1932238064195215,-1.0891677487995455,0.16129032258064516,-0.05989937999005166,-0.401684752080337,-12.452227314490447,-0.16330197915252137,-18.51852840633654,13,0.8018922048841223,4.849162635253087,-1.162913506741177,XRPUSDT,LTCUSDT,2025-11,2025-11,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2025-12,19,226.14256619144604,-0.9341554293482377,-0.9683673037875441,0.05263157894736842,-0.17748953157616518,-1.249888912008118,-23.747889328154244,-0.16927353093544129,-22.287766575548567,13,0.07393720808541734,1.4170832198104997,-1.0647797987459453,BNBUSDT,ETHUSDT,2025-12,2025-12,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2026-01,46,670.3840399002494,-0.5236832339818573,-0.771191122215866,0.10869565217391304,-0.2408942876316544,-0.949699915487573,-43.68619611242836,-0.25631075846992263,-42.94152090324513,27,0.3737122009450526,2.8748806718496445,-0.9381422468881381,AVAXUSDT,ETHUSDT,2026-01,2026-01,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2026-02,45,624.9029702970297,-0.08743341790696808,-0.8383735363753361,0.2222222222222222,-0.039345038058135634,-0.44272421826858493,-19.922589822086323,-0.35026015250294507,-26.097632951048205,16,0.9208625096804519,4.578281462223478,-1.4204948122299528,XRPUSDT,ADAUSDT,2026-02,2026-02,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2026-03,7,139.69721115537848,-0.4315682361832053,-0.4525348810851655,0.0,-0.03020977653282437,-1.948589623783035,-13.640127366481245,-0.028610835071316714,-13.494846228513332,7,0.0,0.0,-0.4315682361832053,ETHUSDT,ADAUSDT,2026-03,2026-03,,
next_open,stop_1atr_horizon_12,stress,-0.02,12,1.0,,8.0,10.0,2026-04,7,112.17915904936015,-0.6833558336766745,-0.6691790203476111,0.0,-0.047834908357367215,-1.6220765989964032,-11.354536192974823,-0.0417554724462333,-9.610833195534857,7,0.0,0.0,-0.6833558336766745,ETHUSDT,AVAXUSDT,2026-04,2026-04,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-05,40,706.5793450881612,-0.3371492648849309,-0.756304963230589,0.325,-0.13485970595397237,-0.3839144458646605,-15.356577834586421,-0.14543006890385762,-19.021887838405814,10,0.4892598861391033,0.9937531013874737,-0.9779541079049778,SOLUSDT,AVAXUSDT,2025-05,2025-05,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-06,28,602.3263803680982,0.11586872319599513,0.5982784879542692,0.5357142857142857,0.032443242494878635,0.153351026196983,4.293828733515523,-0.09218889933580136,-11.820076750636442,10,1.2790502699311843,0.9913754507566147,-0.8943313470662579,AVAXUSDT,ADAUSDT,2025-06,2025-06,0.7257198172776106,0.9999999999999998
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-07,28,810.059405940594,-0.4212527121958536,-0.9517129584503979,0.32142857142857145,-0.117950759414839,-0.3804355198029574,-10.652194554482808,-0.12706004251957587,-12.519031187806197,11,0.4491987620512922,1.068813362985244,-1.1270734846500576,SOLUSDT,LTCUSDT,2025-07,2025-07,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-08,15,236.174225415357,-0.6890859799076393,-0.9410662656513734,0.13333333333333333,-0.1033628969861459,-0.9105864073492338,-13.658796110238507,-0.10681888752502645,-13.891120383089634,9,0.15819713904187718,0.9712318254464806,-0.9445194884236578,SOLUSDT,ADAUSDT,2025-08,2025-08,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-09,9,147.5343618513324,-0.2926702677168006,-0.5764015077953895,0.3333333333333333,-0.026340324094512053,-0.5568160381387971,-5.011344343249174,-0.021960209651211177,-3.7213463219562515,3,0.3304400606960912,0.43331436971344023,-0.655662586431921,LINKUSDT,ADAUSDT,2025-09,2025-09,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-10,52,686.7525423728813,0.41417058559769687,-0.6478420449935893,0.46153846153846156,0.21536870451080237,-0.12546119127408423,-6.5239819462523805,-0.14200362968870106,-16.225747071382948,14,1.7089788350009318,2.1630908872033254,-1.0849039586356992,ADAUSDT,BNBUSDT,2025-10,2025-10,0.4883081225658303,0.9999999999999999
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-11,31,633.4405594405595,-0.13753181520151908,-0.698023975151185,0.3548387096774194,-0.04263486271247091,-0.2666996482389414,-8.267689095407183,-0.09184172149564712,-11.391636399658601,8,0.7877318447691379,1.4383538517994283,-1.0042689320520402,ADAUSDT,LTCUSDT,2025-11,2025-11,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-12,19,226.14256619144604,-0.374512805891863,-0.6293253913097409,0.21052631578947367,-0.07115743311945397,-0.6575180945299606,-12.49284379606925,-0.073978964988005,-11.767349490712416,5,0.4531674274550738,1.4742277860743274,-0.867510297082847,LTCUSDT,ETHUSDT,2025-12,2025-12,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2026-01,46,668.7164179104477,-0.24439695531162728,-0.5267740577231894,0.34782608695652173,-0.11242259944334854,-0.37698545885985946,-17.341331107553536,-0.12844247495117883,-18.363530529264803,11,0.5513933548314378,0.8636334711817345,-0.835346516108087,LTCUSDT,ETHUSDT,2026-01,2026-01,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2026-02,45,624.9029702970297,0.5821877305409734,0.4237960465002171,0.5111111111111111,0.26198447874343805,0.11542565299245759,5.1941543846605915,-0.20526059027275234,-14.158291974959369,10,1.925430040060566,2.369910126695689,-1.2867947745298653,ETHUSDT,LTCUSDT,2026-02,2026-02,0.2361247034257491,1.0
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2026-03,7,139.69721115537848,-0.0053782246775321025,0.16146782219983413,0.8571428571428571,-0.00037647572742724716,0.5922582955648882,4.145808068954217,0.0,0.0,1,0.9692438036544937,0.19773617969315346,-1.2240646509016455,ADAUSDT,SOLUSDT,2026-03,2026-03,,
next_close,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2026-04,7,112.17915904936015,-0.5555613967936228,-0.5416787510343173,0.0,-0.0388892977755536,-1.3096318001545966,-9.167422601082176,-0.034081532086267324,-7.79812766288224,7,0.0,0.0,-0.5555613967936228,ETHUSDT,AVAXUSDT,2026-04,2026-04,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-05,40,706.5793450881612,0.4966951359929161,0.8254563774919701,0.725,0.19867805439716643,0.625521299553852,25.02085198215408,-0.05276920046692285,-8.526544799798252,7,2.784547705921125,1.0690017125480944,-1.0121131112889183,XRPUSDT,SOLUSDT,2025-05,2025-05,0.2698192500844778,1.0
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-06,28,602.3263803680982,-0.524474972933059,-0.807837314861396,0.14285714285714285,-0.14685299242125652,-0.8285591728691316,-23.199656840335685,-0.16541509135124444,-24.818973560060087,13,0.27251159955150545,1.3752502390062178,-0.8410958415896052,LTCUSDT,ETHUSDT,2025-06,2025-06,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-07,28,810.059405940594,-0.20502006231544928,-0.9265806514381282,0.39285714285714285,-0.0574056174483258,-0.15759212093144043,-4.412579386080332,-0.1299743482630534,-14.975293183212699,13,0.7089568894889805,1.2712302284609318,-1.1602408387001666,LINKUSDT,XRPUSDT,2025-07,2025-07,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-08,15,236.174225415357,-0.7058667392901358,-0.927248153749826,0.13333333333333333,-0.10588001089352037,-0.9211261397530368,-13.816892096295552,-0.10951010194844742,-14.049166121570387,9,0.13112167454173523,0.7989130308627095,-0.9373713193136506,SOLUSDT,ADAUSDT,2025-08,2025-08,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-09,9,147.5343618513324,-0.04538724512457412,-0.5095617739582549,0.4444444444444444,-0.004084852061211671,-0.14598376723329984,-1.3138539050996985,-0.01698546782832259,-3.9015476141226486,3,0.8706293014169963,0.6872483366399095,-0.6314957105361609,ADAUSDT,SOLUSDT,2025-09,2025-09,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-10,61,805.6135593220339,0.913975476852175,0.8911008508968186,0.639344262295082,0.5575250408798267,0.39087513807558233,23.843383422610522,-0.1299779137785405,-14.938789191052294,9,3.376141553654295,2.0311785856688407,-1.066520943322824,ADAUSDT,LTCUSDT,2025-10,2025-10,0.3097734399053632,1.0000000000000002
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-11,31,633.4405594405595,0.06622633458380414,-0.6648706680169474,0.3870967741935484,0.020530163720979284,-0.18627536064188446,-5.774536179898418,-0.09437227622321898,-10.336572310829256,9,1.1176190464364604,1.6256509678345656,-0.9186734337850978,ADAUSDT,SOLUSDT,2025-11,2025-11,1.1408745616241813,1.0000000000000004
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2025-12,19,226.14256619144604,-0.82280157981656,-0.8394199954007509,0.05263157894736842,-0.15633230016514638,-1.0689108084176249,-20.30930535993487,-0.14940782914244885,-19.079324023114705,13,0.07206959724195344,1.214186524692201,-0.9359675856226021,BNBUSDT,ETHUSDT,2025-12,2025-12,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2026-01,46,670.3840399002494,-0.42024228511835365,-0.6408636776776782,0.2826086956521739,-0.19331145115444268,-0.5254072400586087,-24.168733042696,-0.1895033856391752,-23.24425343579827,15,0.329239859637515,0.7298933210773519,-0.8733260087712074,BTCUSDT,SOLUSDT,2026-01,2026-01,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2026-02,45,624.9029702970297,-0.09872169557361529,-0.5745906162979706,0.35555555555555557,-0.04442476300812689,-0.2774652720582793,-12.485937242622569,-0.1982684027415189,-16.966435101573165,9,0.8928927838966904,2.3146520701052165,-1.4302382559481435,XRPUSDT,AVAXUSDT,2026-02,2026-02,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2026-03,7,139.69721115537848,-0.29473588981868387,-0.322864777203058,0.14285714285714285,-0.02063151228730787,-1.3896937341615256,-9.72785613913068,-0.020832672859372518,-9.746124624692186,6,0.009656013581288838,0.020116057206464838,-0.3472112143228753,ETHUSDT,ADAUSDT,2026-03,2026-03,,
next_open,stop_1atr_tp_1_5r,base,-0.02,12,1.0,1.5,4.0,5.0,2026-04,7,112.17915904936015,-0.5540091610823498,-0.539812482897259,0.0,-0.038780641275764485,-1.3109302675998598,-9.176511873199019,-0.03399572878315099,-7.804789428519056,7,0.0,0.0,-0.5540091610823498,ETHUSDT,AVAXUSDT,2026-04,2026-04,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-05,40,706.5793450881612,-0.4680458855381176,-0.8853685712282169,0.325,-0.18721835421524705,-0.5652767382415891,-22.611069529663563,-0.19126783267376857,-24.94077156815781,10,0.3734557076131698,0.858405307201646,-1.106707570931337,SOLUSDT,AVAXUSDT,2025-05,2025-05,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-06,28,602.3263803680982,-0.15232824911393517,-0.7222438267330257,0.42857142857142855,-0.04265190975190185,-0.30008712301856144,-8.40243944451972,-0.12831594278180386,-18.758248358656488,13,0.7270454017913249,0.9467348253228425,-0.9766255549415184,XRPUSDT,ADAUSDT,2025-06,2025-06,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-07,28,810.059405940594,-0.5525658663999684,-1.0805031396899283,0.32142857142857145,-0.15471844259199116,-0.521302989364378,-14.596483702202585,-0.15811150259824994,-16.01817106134793,11,0.351468835254067,0.9316559183814096,-1.2556182907700948,SOLUSDT,LTCUSDT,2025-07,2025-07,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-08,15,236.174225415357,-0.8215676567852304,-1.0698713443913457,0.13333333333333333,-0.12323514851778455,-1.0735686939901632,-16.103530409852446,-0.12408386570588137,-16.067994340354222,9,0.11679376628094285,0.8148208529380564,-1.0733197352041977,SOLUSDT,ADAUSDT,2025-08,2025-08,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-09,9,147.5343618513324,-0.49412278997324693,-0.7565762652322705,0.2222222222222222,-0.044471051097592224,-0.9579983019317854,-8.621984717386068,-0.03741388262103673,-7.041787087887474,4,0.18637295561378286,0.5093366358392295,-0.780825483062526,LINKUSDT,ADAUSDT,2025-09,2025-09,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-10,52,686.7525423728813,0.216921563541169,-0.8483527824122015,0.4230769230769231,0.1127992130414079,-0.30311548150034107,-15.762005038017735,-0.1600219921982746,-18.908098876895203,14,1.3165740725588888,2.132324730870898,-1.187707425833966,ADAUSDT,BNBUSDT,2025-10,2025-10,0.8485521499542044,1.0000000000000002
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-11,31,633.4405594405595,-0.39486035510842904,-0.9029019385164008,0.2903225806451613,-0.12240671008361301,-0.5816026817778458,-18.02968313511322,-0.13587801969643123,-19.190476319794065,11,0.5056132115896609,1.3909588213647652,-1.1254227454838268,ADAUSDT,LTCUSDT,2025-11,2025-11,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-12,19,226.14256619144604,-0.5067348606998172,-0.7693471245995416,0.21052631578947367,-0.09627962353296528,-0.8608242709794982,-16.355661148610466,-0.09469494926645419,-15.036967392182623,5,0.35797039966032956,1.3420430809189938,-0.999742311798167,LTCUSDT,ETHUSDT,2025-12,2025-12,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2026-01,48,697.7910447761193,-0.33054513644668454,-0.6561588393314758,0.3541666666666667,-0.15866166549440858,-0.5965383163063832,-28.633839182706396,-0.187297364598261,-30.729393432979073,14,0.4646157641659615,0.8099373916741426,-0.9559710389645574,AVAXUSDT,ETHUSDT,2026-01,2026-01,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2026-02,45,624.9029702970297,0.4501432181187631,0.24322098953678684,0.5111111111111111,0.2025644481534434,-0.022789609759580085,-1.0255324391811038,-0.2179855647566652,-17.72861658307897,10,1.6506515605523633,2.234304294399077,-1.4151160889015655,ETHUSDT,LTCUSDT,2026-02,2026-02,0.2599958523069049,0.9999999999999999
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2026-03,7,139.69721115537848,-0.25692134268438555,0.031120010671487022,0.5714285714285714,-0.01798449398790699,-0.6717207527136279,-4.702045268995395,-0.008598405493371677,-5.050246318692135,2,0.18707328041900137,0.10346622290652681,-0.737438096805602,ADAUSDT,SOLUSDT,2026-03,2026-03,,
next_close,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2026-04,7,112.17915904936015,-0.684905897405281,-0.6710426770887258,0.0,-0.04794341281836967,-1.6194787660769676,-11.336351362538773,-0.04184115568814625,-9.597505056938765,7,0.0,0.0,-0.684905897405281,ETHUSDT,AVAXUSDT,2026-04,2026-04,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-05,40,706.5793450881612,0.3086149187911561,0.6721762257712636,0.725,0.12344596751646245,0.4041532420664452,16.166129682657807,-0.06180389390525791,-10.054152524522507,7,1.9837110775147666,0.858400113730894,-1.1408187769590616,XRPUSDT,SOLUSDT,2025-05,2025-05,0.27416560410096547,0.9999999999999999
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-06,28,602.3263803680982,-0.743767951585767,-0.9647490649431729,0.10714285714285714,-0.20825502644401478,-1.103515364295184,-30.898430200265153,-0.19771410147082527,-29.641300401182473,13,0.15163587493152056,1.2407774842033423,-0.98191340388046,LTCUSDT,ETHUSDT,2025-06,2025-06,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-07,28,810.059405940594,-0.5225583366958595,-1.0791964811114902,0.32142857142857145,-0.14631633427484064,-0.475673901780082,-13.318869249842296,-0.16973666315996996,-18.129106998835336,13,0.4035374789828724,1.0998944720244297,-1.2910886145107332,LINKUSDT,ADAUSDT,2025-07,2025-07,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-08,15,236.174225415357,-0.8383249355080333,-1.0560725676328464,0.13333333333333333,-0.125748740326205,-1.0853185755134815,-16.27977863270222,-0.12677131441831174,-16.244142033299852,9,0.09274552166632291,0.6427431772977971,-1.0661815682473919,SOLUSDT,ADAUSDT,2025-08,2025-08,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-09,9,147.5343618513324,-0.175445612454938,-0.6389706400414091,0.4444444444444444,-0.01579010512094442,-0.40325634055531157,-3.6293070649978043,-0.020865357005889512,-4.803721811633565,3,0.5848718220277932,0.5561648210203798,-0.7607339592351923,ADAUSDT,SOLUSDT,2025-09,2025-09,,
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-10,61,805.6135593220339,0.7719487708593338,0.7590903265299822,0.639344262295082,0.47088875022419363,0.27125201843180563,16.546373124340143,-0.14931432216087467,-17.37927784415206,9,2.7774248734947924,1.8867083657194104,-1.2042159654835292,ADAUSDT,LTCUSDT,2025-10,2025-10,0.34373395326612505,1.0000000000000002
next_open,stop_1atr_tp_1_5r,stress,-0.02,12,1.0,1.5,8.0,10.0,2025-11,31,633.4405594405595,-0.25689734263072994,-0.8646888877748955,0.3225806451612903,-0.07963817621552628,-0.5013993381876227,-15.543379483816304,-0.10740493297204812,-17.882319969469286,9,0.650933283619385,1.4850782705076762,-1.0864095393633044,XRPUSDT,SOLUSDT,2025-11,2025-11,,
