symbol,timeframe,event_type,event_threshold,entry_mode,exit_model,friction_case,signal_time,entry_time,exit_time,event_return,raw_entry,entry,raw_exit,exit,atr_at_signal,risk,stop,target,gross_return,fee_return,net_return,gross_r,fee_r,net_r,exit_reason,hold_bars,stop_atr_mult,target_r,taker_fee_bps_per_side,slippage_bps_per_side
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-09 11:45:00+00:00,2025-11-09 12:00:00+00:00,2025-11-09 13:45:00+00:00,-0.026348448687350867,102.16,102.21108,104.97375857142856,104.92127169214285,1.2278571428571416,1.2278571428571416,100.36929428571429,104.97375857142856,0.026515635018657946,0.0008106062540074632,0.025705028764650483,2.207253268760909,0.06747767129005242,2.139775597470857,target,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-09 14:45:00+00:00,2025-11-09 15:00:00+00:00,2025-11-09 16:45:00+00:00,-0.02153308180730651,107.42,107.47371,105.08228142857142,105.02974028785714,1.5942857142857167,1.5942857142857167,105.08228142857142,111.06085285714286,-0.022740163265442814,0.0007909039346938229,-0.023531067200136636,-1.5329559126344077,0.05331627784999991,-1.5862721904844075,stop,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-12 16:00:00+00:00,2025-11-12 16:15:00+00:00,2025-11-12 16:45:00+00:00,-0.024604920984196865,96.56,96.60828,95.12113714285714,95.07357657428571,0.991428571428567,0.991428571428567,95.12113714285714,98.83899428571426,-0.01588583738075333,0.0007936456650476987,-0.01667948304580103,-1.5479717550432326,0.07733561936714732,-1.6253073744103799,stop,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-16 15:45:00+00:00,2025-11-16 16:00:00+00:00,2025-11-16 16:15:00+00:00,-0.020946900868160756,3093.89,3095.436945,3072.042302142857,3070.506280991786,15.596428571428532,15.596428571428532,3072.042302142857,3130.5289092857142,-0.008054004798412784,0.0007967783980806349,-0.008850783196493418,-1.5984854413327134,0.15813731195582362,-1.756622753288537,stop,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-20 16:00:00+00:00,2025-11-20 16:15:00+00:00,2025-11-20 16:45:00+00:00,-0.025791454505202593,88.06,88.10403,86.93724428571429,86.89377566357143,0.7778571428571419,0.7778571428571419,86.93724428571429,89.85420857142856,-0.013736651279499523,0.0007945053394882003,-0.014531156618987724,-1.555882526170789,0.08998968886281003,-1.645872215033599,stop,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-20 16:00:00+00:00,2025-11-20 16:15:00+00:00,2025-11-20 17:00:00+00:00,-0.025027442371020947,0.4431,0.44332154999999995,0.4359929785714285,0.4357749820821428,0.004885714285714291,0.004885714285714291,0.4359929785714285,0.4543144071428571,-0.017022786097037557,0.0007931908855611851,-0.017815976982598743,-1.5446191644736795,0.07197281549210519,-1.6165919799657846,stop,12,1.5,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-20 16:00:00+00:00,2025-11-20 16:15:00+00:00,2025-11-20 17:00:00+00:00,-0.02563911455616008,13.048,13.054523999999999,12.850845428571429,12.844420005857144,0.1357857142857139,0.1357857142857139,12.850845428571429,13.360041857142855,-0.01609434355039341,0.0007935622625798427,-0.016887905812973253,-1.547320314571269,0.07629357518821694,-1.623613889759486,stop,12,1.5,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-20 16:00:00+00:00,2025-11-20 16:15:00+00:00,2025-11-20 17:00:00+00:00,-0.03191105335354838,133.24,133.30662,131.08662,131.02107669000003,1.4799999999999958,1.4799999999999958,131.08662,136.63662,-0.017145009827718827,0.0007931419960689125,-0.01793815182378774,-1.5442860202702613,0.07143991802432455,-1.6157259382945859,stop,12,1.5,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-20 16:00:00+00:00,2025-11-20 16:15:00+00:00,2025-11-20 17:00:00+00:00,-0.022783960092095157,2.0268,2.0278134,1.9973098285714284,1.9963111736571428,0.020335714285714346,0.020335714285714346,1.9973098285714284,2.073568757142857,-0.015535071591329386,0.0007937859713634684,-0.016328857562692853,-1.5491084257112655,0.07915383776775531,-1.6282622634790207,stop,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-21 07:30:00+00:00,2025-11-21 07:45:00+00:00,2025-11-21 08:15:00+00:00,-0.020334928229665095,0.4085,0.40870424999999994,0.41743103571428564,0.4172223201964285,0.0038785714285714257,0.0038785714285714257,0.4028863928571428,0.41743103571428564,0.020841648200204954,0.0008083366592800819,0.020033311540924872,2.1961875276243146,0.08517843081215475,2.1110090968121598,target,12,1.5,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-21 07:30:00+00:00,2025-11-21 07:45:00+00:00,2025-11-21 09:00:00+00:00,-0.02356678486997632,13.162,13.168581,13.39663457142857,13.389936254142857,0.10135714285714277,0.10135714285714277,13.016545285714285,13.39663457142857,0.016809347502426908,0.0008067237390009708,0.016002623763425938,2.183913712473573,0.10481162552727281,2.0791020869463,target,12,1.5,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-21 07:30:00+00:00,2025-11-21 07:45:00+00:00,2025-11-21 09:30:00+00:00,-0.025614673096687524,12.264,12.270131999999998,12.109524857142855,12.103470094714284,0.10707142857142848,0.10707142857142848,12.109524857142855,12.511042714285713,-0.013582731244106805,0.0007945669075023574,-0.014377298151609163,-1.5565488152101419,0.09105548481014017,-1.647604300020282,stop,12,1.5,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-21 12:15:00+00:00,2025-11-21 12:30:00+00:00,2025-11-21 14:30:00+00:00,-0.022050952686790914,1.9077,1.9086538499999999,1.9503913499999999,1.949416154325,0.018550000000000018,0.018550000000000018,1.8808288499999999,1.9503913499999999,0.021356572500037085,0.0008085426290000148,0.02054802987103707,2.197428804582211,0.08319288419029641,2.1142359203919145,target,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-11-21 12:15:00+00:00,2025-11-21 12:30:00+00:00,2025-11-21 15:30:00+00:00,-0.020644511581067393,0.405,0.4052025,0.4022,0.40199890000000005,0.004085714285714288,0.004085714285714288,0.3990739285714286,0.4143953571428572,-0.007906170371604238,0.0007968375318513583,-0.008703007903455596,-0.7840979020978951,0.07902671048951046,-0.8631246125874056,horizon,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-01 00:00:00+00:00,2025-12-01 00:15:00+00:00,2025-12-01 00:30:00+00:00,-0.028509301763711026,0.3973,0.39749864999999995,0.3941022214285714,0.3939051703178571,0.0022642857142857226,0.0022642857142857226,0.3941022214285714,0.40259329285714285,-0.00904023116089292,0.0007963839075356429,-0.009836615068428563,-1.5870257271293298,0.13980635311608783,-1.7268320802454176,stop,12,1.5,1.5,4.0,5.0
BNBUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-01 00:00:00+00:00,2025-12-01 00:15:00+00:00,2025-12-01 00:30:00+00:00,-0.022965916751408244,849.75,850.1748749999999,845.1391607142857,844.7165911339287,3.357142857142849,3.357142857142849,845.1391607142857,857.7284464285714,-0.006420189571082369,0.0007974319241715671,-0.0072176214952539355,-1.6258717898935735,0.20194451511383027,-1.8278163050074037,stop,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-01 00:00:00+00:00,2025-12-01 00:15:00+00:00,2025-12-01 00:30:00+00:00,-0.025036621828616545,2891.76,2893.20588,2875.774808571429,2874.3369211671434,11.620714285714191,11.620714285714191,2875.774808571429,2919.3524871428567,-0.006521816841066452,0.0007973912732635735,-0.007319208114330026,-1.6237348556149402,0.19852627504171286,-1.8222611306566532,stop,12,1.5,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-01 00:00:00+00:00,2025-12-01 00:15:00+00:00,2025-12-01 00:30:00+00:00,-0.024256469679412862,12.49,12.496245,12.398530714285714,12.392331448928571,0.06514285714285707,0.06514285714285707,12.398530714285714,12.642816428571429,-0.008315582086573126,0.0007966737671653707,-0.009112255853738496,-1.5951641611842167,0.15282459223026332,-1.74798875341448,stop,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-01 00:00:00+00:00,2025-12-01 00:15:00+00:00,2025-12-01 00:30:00+00:00,-0.024295432458697808,79.47,79.50973499999999,78.96866357142856,78.92917923964285,0.36071428571428854,0.36071428571428854,78.96866357142856,80.32134214285715,-0.007301694067489262,0.0007970793223730042,-0.008098773389862266,-1.6094615138613737,0.17569463757267187,-1.7851561514340455,stop,12,1.5,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-03 14:45:00+00:00,2025-12-03 15:00:00+00:00,2025-12-03 18:00:00+00:00,-0.022357862972361198,14.311,14.3181555,14.51,14.502745,0.12792857142857134,0.12792857142857134,14.126262642857142,14.605994785714286,0.012891988776068342,0.0008051567955104274,0.012086831980557914,1.4429106644332887,0.09011560178671141,1.3527950626465772,horizon,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-07 14:15:00+00:00,2025-12-07 14:30:00+00:00,2025-12-07 15:00:00+00:00,-0.028416005291005186,2946.78,2948.25339,2967.1678542857144,2965.6842703585717,8.40642857142864,8.40642857142864,2935.6437471428567,2967.1678542857144,0.00591227348968526,0.0008023649093958741,0.005109908580289386,2.0735179286260803,0.28140072136976574,1.7921172072563145,target,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-15 14:45:00+00:00,2025-12-15 15:00:00+00:00,2025-12-15 15:15:00+00:00,-0.02462074110917689,0.3915,0.39169575,0.38869575,0.388501402125,0.001999999999999994,0.001999999999999994,0.38869575,0.39619575,-0.00815517624329598,0.0007967379295026816,-0.008951914172798663,-1.5971739375000065,0.15603943042500046,-1.753213367925007,stop,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-15 14:45:00+00:00,2025-12-15 15:00:00+00:00,2025-12-15 15:15:00+00:00,-0.023765428142983547,3033.28,3034.79664,3015.31164,3013.80398418,12.990000000000009,12.990000000000009,3015.31164,3064.02414,-0.006917318789439575,0.0007972330724842243,-0.007714551861923799,-1.6160628036951477,0.186254060790762,-1.8023168644859098,stop,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-17 15:30:00+00:00,2025-12-17 15:45:00+00:00,2025-12-17 16:15:00+00:00,-0.02021114135847546,2903.23,2904.681615,2868.5080435714285,2867.073789549643,24.11571428571431,24.11571428571431,2868.5080435714285,2958.941972142857,-0.012947314175897007,0.0007948210743296412,-0.013742135250226648,-1.5594738353918454,0.09573434709282024,-1.6552081824846656,stop,12,1.5,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,2025-12-18 19:15:00+00:00,-0.021681068342497944,1.8526,1.8535263,1.8265155857142856,1.8256023279214286,0.01800714285714287,0.01800714285714287,1.8265155857142856,1.8940423714285715,-0.015065322827397365,0.0007939738708690411,-0.015859296698266405,-1.550716418484722,0.0817259830081713,-1.6324424014928933,stop,12,1.5,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,2025-12-18 19:30:00+00:00,-0.029939644218551553,12.066,12.072033,11.832890142857142,11.826973697785714,0.15942857142857125,0.15942857142857125,11.832890142857142,12.430747285714284,-0.020299754168522033,0.0007918800983325912,-0.021091634266854623,-1.5371103185483848,0.05996166555000007,-1.597071984098385,stop,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,2025-12-18 19:30:00+00:00,-0.025972347848559285,74.4,74.4372,73.33898571428571,73.30231622142857,0.7321428571428571,0.7321428571428571,73.33898571428571,76.08452142857143,-0.01524619113254444,0.0007939015235469823,-0.016040092656091423,-1.550085160975619,0.08071622349658537,-1.6308013844722045,stop,12,1.5,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,2025-12-18 19:30:00+00:00,-0.026261829652996838,121.99,122.05099499999999,119.78170928571427,119.72181843107143,1.5128571428571402,1.5128571428571402,119.78170928571427,125.45492357142855,-0.01908363441796246,0.0007923665462328151,-0.019876000964195274,-1.5395879114730828,0.06392482319235139,-1.6035127346654343,stop,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,2025-12-18 19:45:00+00:00,-0.031510907621869255,0.3543,0.35447714999999996,0.34786643571428566,0.3476925024964285,0.0044071428571428595,0.0044071428571428595,0.34786643571428566,0.3643932214285714,-0.019139872636561917,0.0007923440509453753,-0.019932216687507293,-1.539466208265804,0.06373014674197727,-1.6031963550077812,stop,12,1.5,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,2025-12-18 19:45:00+00:00,-0.03294797687861262,11.535,11.5407675,11.313303214285714,11.307646562678572,0.1516428571428571,0.1516428571428571,11.313303214285714,11.881963928571428,-0.02019977764229519,0.000791920088943082,-0.020991697731238275,-1.5373024599623084,0.060269014955723045,-1.5975714749180314,stop,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,2025-12-18 20:15:00+00:00,-0.02937578163232013,2822.01,2823.421005,2791.05,2789.6544750000003,37.617142857142845,37.617142857142845,2766.995290714286,2908.0595764285717,-0.011959438546431,0.0007952162245814276,-0.012754654771012428,-0.897636753759681,0.059686356311712006,-0.957323110071393,horizon,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2025-12-31 16:30:00+00:00,2025-12-31 16:45:00+00:00,2025-12-31 19:45:00+00:00,-0.020539906103286376,0.3333,0.33346665,0.3318,0.3316341,0.002371428571428564,0.002371428571428564,0.3299095071428571,0.33880236428571425,-0.005495452093934983,0.000797801819162426,-0.006293253913097409,-0.7727620481927686,0.11218566867469915,-0.8849477168674678,horizon,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-06 15:30:00+00:00,2026-01-06 15:45:00+00:00,2026-01-06 16:00:00+00:00,-0.021921641791044832,0.4199,0.42010994999999995,0.4142278071428571,0.4140206932392857,0.003921428571428576,0.003921428571428576,0.4142278071428571,0.42893316428571426,-0.014494435946385553,0.0007942022256214458,-0.015288638172007,-1.55281593169398,0.08508436433770483,-1.6379002960316849,stop,12,1.5,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-06 16:15:00+00:00,2026-01-06 16:30:00+00:00,2026-01-06 17:45:00+00:00,-0.021704696262682455,2.2789,2.28003945,2.2540251642857143,2.2528981517035715,0.017342857142857104,0.017342857142857104,2.2540251642857143,2.3190608785714284,-0.011903872231872281,0.000795238451107251,-0.012699110682979532,-1.5649842510296423,0.10454880794703482,-1.6695330589766773,stop,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-15 03:15:00+00:00,2026-01-15 03:30:00+00:00,2026-01-15 06:30:00+00:00,-0.021931562954155104,73.72,73.75685999999999,74.17,74.13291500000001,0.45142857142857296,0.45142857142857296,73.07971714285713,74.77257428571428,0.005098576593418169,0.0008020394306373673,0.004296537162780802,0.8330332278481477,0.13104157278480968,0.701991655063338,horizon,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-15 15:45:00+00:00,2026-01-15 16:00:00+00:00,2026-01-15 19:00:00+00:00,-0.021123899796885448,72.14,72.17607,71.78,71.74411,0.519285714285712,0.519285714285712,71.39714142857143,73.34446285714284,-0.00598480909254262,0.0007976060763629831,-0.006782415168905603,-0.8318349381017716,0.11086011114167864,-0.9426950492434502,horizon,12,1.5,1.5,4.0,5.0
BNBUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 00:30:00+00:00,-0.02042413586070857,913.23,913.686615,909.7780435714286,909.3231545496429,2.605714285714263,2.605714285714263,909.7780435714286,919.5494721428571,-0.004775664192428808,0.0007980897343230286,-0.005573753926751837,-1.6745736377466798,0.27984799093964063,-1.9544216286863203,stop,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 00:30:00+00:00,-0.02012324957276934,3202.71,3204.311355,3184.9731407142854,3183.3806541439285,12.892142857142874,12.892142857142874,3184.9731407142854,3233.3186764285715,-0.006532043405648169,0.0007973871826377407,-0.00732943058828591,-1.623523807330036,0.1981886822051413,-1.8217124895351773,stop,12,1.5,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 00:45:00+00:00,-0.03250602893890675,1.9321,1.9330660499999999,1.95590355,1.954925598225,0.010150000000000057,0.010150000000000057,1.9178410499999998,1.95590355,0.011308226237277452,0.0008045232904949109,0.010503702946782541,2.1536500714285727,0.15322134574285629,2.0004287256857163,target,12,1.5,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-18 23:45:00+00:00,2026-01-19 00:00:00+00:00,2026-01-19 02:00:00+00:00,-0.02068080609857359,12.522,12.528260999999999,12.69556457142857,12.689216789142856,0.07435714285714276,0.07435714285714276,12.416725285714284,12.69556457142857,0.0128474166640411,0.0008051389666656164,0.012042277697375484,2.1646311700288225,0.1356559804219022,2.0289751896069204,target,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.04102290889717641,0.3598,0.35997989999999996,0.3641,0.36391795,0.0029714285714285654,0.0029714285714285654,0.35552275714285714,0.36666561428571426,0.010939638574264832,0.000804375855429706,0.010135262718835126,1.32530528846155,0.09744778750000019,1.2278575009615498,horizon,12,1.5,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.03721804511278204,12.814,12.820407,12.829,12.8225855,0.06957142857142846,0.06957142857142846,12.716049857142856,12.976942714285714,0.00016992440255614305,0.0008000679697610224,-0.0006301435672048793,0.03131314168379543,0.1474340431211501,-0.11612090143735468,horizon,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.041118648760902654,69.26,69.29463,70.07,70.034965,0.48285714285714015,0.48285714285714015,68.57034428571428,70.38105857142857,0.01068387261754622,0.0008042735490470186,0.0098795990684992,1.5332381656804857,0.11542096627218999,1.4178171994082958,horizon,12,1.5,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.033819580521082804,133.96,134.02698,133.71,133.643145,0.6435714285714299,0.6435714285714299,133.06162285714285,135.47501571428572,-0.002863863678790657,0.0007988544545284836,-0.0036627181333191406,-0.5964139844617155,0.1663654495005546,-0.76277943396227,horizon,12,1.5,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-21 16:30:00+00:00,2026-01-21 16:45:00+00:00,2026-01-21 18:45:00+00:00,-0.025366172980934465,11.894,11.899947,12.11450057142857,12.108443321142856,0.0953571428571428,0.0953571428571428,11.756911285714285,12.11450057142857,0.017520777289416145,0.0008070083109157666,0.01671376897850038,2.1864782741572983,0.10070935265797759,2.0857689214993207,target,12,1.5,1.5,4.0,5.0
LTCUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-21 16:30:00+00:00,2026-01-21 16:45:00+00:00,2026-01-21 18:45:00+00:00,-0.021143190434529058,66.59,66.623295,67.61811642857143,67.58430737035714,0.442142857142858,0.442142857142858,65.96008071428571,67.61811642857143,0.014424569819867727,0.0008057698279279471,0.013618799991939781,2.1735336324717154,0.1214156014982227,2.0521180309734928,target,12,1.5,1.5,4.0,5.0
XRPUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-21 16:30:00+00:00,2026-01-21 16:45:00+00:00,2026-01-21 18:45:00+00:00,-0.02287632326361988,1.8781,1.87903905,1.9132069071428572,1.912250303689286,0.015185714285714311,0.015185714285714311,1.8562604785714285,1.9132069071428572,0.017674594729303772,0.0008070698378917215,0.01686752489141205,2.1870063577140257,0.09986463020065835,2.0871417275133672,target,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-21 16:30:00+00:00,2026-01-21 16:45:00+00:00,2026-01-21 19:15:00+00:00,-0.026006711409395922,0.3474,0.3475737,0.35527191428571425,0.35509427832857143,0.0034214285714285675,0.0034214285714285675,0.3424415571428571,0.35527191428571425,0.02163736303572872,0.0008086549452142915,0.020828708090514427,2.1980813486430146,0.08214907471064728,2.1159322739323674,target,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-21 16:30:00+00:00,2026-01-21 16:45:00+00:00,2026-01-21 19:15:00+00:00,-0.024705703524801947,2889.94,2891.38497,2945.513541428572,2944.040784657858,24.057142857142967,24.057142857142967,2855.2992557142857,2945.513541428572,0.01821127771092268,0.0008072845110843691,0.017403993199838312,2.1887808943289926,0.09702608143136537,2.0917548128976273,target,12,1.5,1.5,4.0,5.0
LINKUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-21 16:30:00+00:00,2026-01-21 16:45:00+00:00,2026-01-21 19:15:00+00:00,-0.023102578703326992,11.989,11.9949945,12.208905214285714,12.202800761678573,0.09507142857142803,0.09507142857142803,11.85238735714286,12.208905214285714,0.017324414919787756,0.000806929765967915,0.01651748515381984,2.185790881667936,0.10180890568399757,2.083981975983938,target,12,1.5,1.5,4.0,5.0
SOLUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-25 16:00:00+00:00,2026-01-25 16:15:00+00:00,2026-01-25 17:00:00+00:00,-0.022946378774599707,122.84,122.90142,122.29177714285714,122.23063125428573,0.4064285714285743,0.4064285714285743,122.29177714285714,123.81588428571429,-0.005457941378661624,0.0007978168234485354,-0.0062557582021101595,-1.6504468260105094,0.2412547428864658,-1.8917015688969752,stop,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-25 16:00:00+00:00,2026-01-25 16:15:00+00:00,2026-01-25 17:45:00+00:00,-0.022727272727272707,0.3438,0.3439719,0.3415504714285714,0.34137969619285713,0.001614285714285707,0.001614285714285707,0.3415504714285714,0.34760404285714286,-0.007536091777098242,0.0007969855632891608,-0.008333077340387402,-1.6057899690265625,0.16982163445486803,-1.7756116034814304,stop,12,1.5,1.5,4.0,5.0
ADAUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-29 15:00:00+00:00,2026-01-29 15:15:00+00:00,2026-01-29 15:30:00+00:00,-0.021835349660666803,0.3337,0.33386685,0.3313489928571428,0.33118331836071424,0.001678571428571438,0.001678571428571438,0.3313489928571428,0.33764363571428574,-0.008037730128899412,0.0007967849079484402,-0.008834515036847852,-1.5986997000000138,0.1584800401199991,-1.7571797401200129,stop,12,1.5,1.5,4.0,5.0
AVAXUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-29 14:45:00+00:00,2026-01-29 15:00:00+00:00,2026-01-29 15:30:00+00:00,-0.028621139625924163,10.951,10.9564755,10.8829755,10.87753401225,0.048999999999999745,0.048999999999999745,10.8829755,11.066725499999999,-0.007205007463394475,0.0007971179970146423,-0.008002125460409118,-1.611050770408151,0.17823681234489888,-1.7892875827530499,stop,12,1.5,1.5,4.0,5.0
ETHUSDT,15m,extreme_down_pct,-0.02,next_close,wide_1_5atr_tp_1_5r,base,2026-01-29 15:00:00+00:00,2026-01-29 15:15:00+00:00,2026-01-29 15:30:00+00:00,-0.021883337565526517,2834.46,2835.87723,2820.3565157142857,2818.946337456429,10.347142857142801,10.347142857142801,2820.3565157142857,2859.1583014285716,-0.005970248769750608,0.0007976119004920999,-0.006767860670242707,-1.636286729324851,0.2186042522280559,-1.854890981552907,stop,12,1.5,1.5,4.0,5.0
