entry_mode,model,allow_stacking,friction_case,event_threshold,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,average_return_pct,median_return_pct,cumulative_return_units,win_rate,return_volatility_pct,sharpe_like,annualized_trade_sharpe_like,max_drawdown_units,max_drawdown_pct,worst_drawdown_start,worst_drawdown_end,max_losing_streak,average_win_pct,average_loss_pct,positive_month_rate,positive_symbol_rate,best_month,worst_month,best_symbol,worst_symbol,best_month_contribution,best_symbol_contribution,average_concurrent_positions,max_concurrent_positions
next_open,scaled_exit_6_12_stacked,True,base,-0.02,12,4.0,5.0,LINKUSDT,55,59.48550277606416,0.788267237142724,0.1872974234983083,0.43354698042849815,0.5636363636363636,5.300361205084762,1.1029335672287377,1.1470268338601124,-0.2236342777764559,-22.36342777764559,2025-08-14T15:45:00+00:00,2025-10-11T00:15:00+00:00,3,2.996099012112611,-2.0635154721933797,0.6666666666666666,1.0,2025-10,2025-12,LINKUSDT,LINKUSDT,0.7979418148287575,1.0000000000000004,0.8636363636363636,6
next_open,scaled_exit_6_12_stacked,True,base,-0.02,12,4.0,5.0,LTCUSDT,50,61.92645967998305,-0.1985165367118239,-0.0032243035453465626,-0.09925826835591195,0.5,4.64523093983628,-0.3021860292946949,-0.3363004946070902,-0.384295643236233,-38.429564323623296,2025-07-24T09:45:00+00:00,2025-10-11T00:15:00+00:00,5,2.315212615829965,-2.7122456892536135,0.3,0.0,2025-05,2025-10,LTCUSDT,LTCUSDT,,,1.0,7
next_open,scaled_exit_6_12_stacked,True,base,-0.02,12,4.0,5.0,XRPUSDT,41,54.66874548427577,0.6861508798765568,0.7876484859143964,0.2813218607493883,0.6097560975609756,4.8986518521912314,0.896881317970817,1.0356490315528601,-0.19852791906449885,-19.852791906449884,2025-08-10T10:45:00+00:00,2025-10-11T00:00:00+00:00,3,2.9624185567909724,-2.8705173653022173,0.7,1.0,2025-10,2025-12,XRPUSDT,XRPUSDT,0.35085857965272454,1.0,0.8902439024390244,4
next_open,scaled_exit_6_12_stacked,True,base,-0.02,12,4.0,5.0,ETHUSDT,41,44.34647418101055,0.1497918358765755,-0.1511284278580193,0.06141465270939595,0.4878048780487805,2.425484258087311,0.3954409234662357,0.4112626139372782,-0.10399301843962806,-10.399301843962807,2025-12-07T17:30:00+00:00,2026-01-31T20:15:00+00:00,4,1.9384512115716395,-1.5536932838330102,0.5,1.0,2025-10,2025-12,ETHUSDT,ETHUSDT,1.4124381987892107,0.9999999999999998,0.6463414634146342,3
next_open,scaled_exit_6_12_stacked,True,base,-0.02,12,4.0,5.0,SOLUSDT,47,51.08359939245529,0.2028048687921398,0.2627828638073449,0.09531828833230571,0.574468085106383,2.5415158659864945,0.5470593948776677,0.5703301056210547,-0.10304818994568485,-10.304818994568485,2025-11-05T04:30:00+00:00,2026-02-05T18:30:00+00:00,2,1.770640854422509,-1.913773711808859,0.5833333333333334,1.0,2025-10,2026-01,SOLUSDT,SOLUSDT,0.8325424163911139,0.9999999999999999,0.7978723404255319,5
next_open,scaled_exit_6_12_stacked,True,base,-0.02,12,4.0,5.0,BNBUSDT,22,59.44424751483393,0.764343974208916,-0.04486804342602228,0.1681556743259615,0.45454545454545453,4.061884887204863,0.8826175832428893,1.4508287449939412,-0.05291219380407514,-5.291219380407514,2025-10-11T04:30:00+00:00,2025-10-14T09:30:00+00:00,4,3.812332537774689,-1.7756464954292277,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.569354348133749,1.0,1.0909090909090908,5
next_open,scaled_exit_6_12_stacked,True,base,-0.02,12,4.0,5.0,BTCUSDT,5,15.458954236839785,1.7502869951210025,0.5842707052896712,0.08751434975605012,0.6,4.006642232659537,0.9768181120145885,1.7175870508823283,-0.01542629663283027,-1.542629663283027,2026-01-30T04:45:00+00:00,2026-02-05T18:15:00+00:00,1,3.920402475987194,-1.5048862261782845,1.0,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.7444631305304226,1.0,0.7,2
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,ADAUSDT,60,61.663637962365904,0.6089834082949315,-0.25575830968168994,0.36539004497695887,0.4,5.291148477682549,0.8915200956431781,0.9037953100894119,-0.22049256043457793,-22.04925604345779,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,8,3.530229196430711,-1.3385137837955883,0.5833333333333334,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,1.2943827097375014,0.9999999999999997,0.75,5
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,AVAXUSDT,46,47.27545577114719,0.2917605611217882,0.20248600516009535,0.13420985811602257,0.5434782608695652,3.361742651101316,0.5886281631169746,0.5967329012677628,-0.1569299856325187,-15.69299856325187,2025-06-05T23:45:00+00:00,2025-10-11T00:00:00+00:00,3,1.9652363422048056,-1.7004725115960893,0.6666666666666666,1.0,2025-10,2025-06,AVAXUSDT,AVAXUSDT,0.44370412888722033,0.9999999999999998,0.9130434782608695,6
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,LINKUSDT,55,59.48550277606416,0.8344577872552723,0.20033421984487115,0.4589517829903998,0.5272727272727272,4.874757148882543,1.2695000777231245,1.3202523687756529,-0.11977778433632333,-11.977778433632333,2025-08-14T15:45:00+00:00,2025-10-11T00:00:00+00:00,3,3.0203547892280134,-1.6036580995604781,0.5,1.0,2025-10,2025-12,LINKUSDT,LINKUSDT,0.999349358024117,0.9999999999999999,0.8636363636363636,6
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,LTCUSDT,50,61.92645967998305,-0.11456057018701618,-0.37615384203025337,-0.0572802850935081,0.44,3.6671198000307,-0.22089967182189799,-0.2458375361218342,-0.20312925293471468,-20.31292529347147,2025-07-24T09:45:00+00:00,2025-10-11T00:00:00+00:00,6,2.1207683721456068,-1.8708904534483626,0.3,0.0,2025-05,2025-11,LTCUSDT,LTCUSDT,,,1.0,7
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,XRPUSDT,41,54.66874548427577,0.3977872360168319,0.005120024823117709,0.16309276676690107,0.5121951219512195,4.793020768311313,0.5314145745248232,0.61363636239507,-0.16480132430404074,-16.480132430404073,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,4,2.7277500169904116,-2.0486736840054256,0.6,1.0,2025-10,2026-02,XRPUSDT,XRPUSDT,0.7906043310841114,1.0,0.8902439024390244,4
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,ETHUSDT,41,44.34647418101055,0.2166325026110352,-0.10861444397193373,0.08881932607052444,0.4146341463414634,2.1354160161217424,0.6495806051898473,0.6755704880305486,-0.10160912556767945,-10.160912556767945,2025-12-07T17:30:00+00:00,2026-01-31T20:15:00+00:00,6,2.0791508264551983,-1.1026513101119138,0.5,1.0,2025-10,2025-12,ETHUSDT,ETHUSDT,0.9126041519813443,1.0000000000000002,0.6463414634146342,3
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,SOLUSDT,47,51.08359939245529,0.02731826383631139,-0.22587872014882088,0.012839584003066354,0.40425531914893614,2.4616801891017803,0.07607998064635446,0.07931625670625046,-0.1458119524132449,-14.58119524132449,2025-10-11T00:15:00+00:00,2026-02-05T23:30:00+00:00,7,2.018143729592463,-1.3235990164982199,0.5,1.0,2026-02,2026-01,SOLUSDT,SOLUSDT,4.380709895513093,0.9999999999999989,0.7978723404255319,5
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,BNBUSDT,22,59.44424751483393,0.789921298956086,0.2652568666354817,0.1737826857703389,0.5454545454545454,3.5704377767154236,1.0377044892943743,1.7057574316001654,-0.07174152015690351,-7.174152015690351,2025-10-11T04:30:00+00:00,2025-10-14T08:00:00+00:00,3,2.8372641557249727,-1.666890129166578,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.5098799173603242,1.0,1.0909090909090908,5
next_close,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,BTCUSDT,5,15.458954236839785,1.3882282635507814,0.16648936009629373,0.06941141317753907,0.6,2.5638735521278653,1.2107355150216979,2.1288954587008697,-0.0015365759683640054,-0.15365759683640054,2025-10-11T00:30:00+00:00,2026-02-05T18:15:00+00:00,2,2.3649329715301026,-0.0768287984182002,0.6666666666666666,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.8483489260341295,1.0,0.7,2
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,ADAUSDT,60,61.663637962365904,0.5214616195555912,-0.0363105458280065,0.31287697173335477,0.48333333333333334,5.60739632679165,0.7203386564904007,0.7302568978464213,-0.25824556527586867,-25.824556527586868,2025-05-30T04:00:00+00:00,2025-10-11T00:15:00+00:00,6,3.1783400403716544,-1.964005290240081,0.6666666666666666,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,1.1805290991758521,1.0,0.75,5
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,AVAXUSDT,46,47.27545577114719,-0.06236247107341944,-0.02913350450460636,-0.028686736693772943,0.5,4.300468222503092,-0.09835274567773668,-0.09970695076012365,-0.345156081818538,-34.5156081818538,2025-06-05T23:45:00+00:00,2025-10-11T00:15:00+00:00,5,2.4083258960450804,-2.5330508381919206,0.25,0.0,2025-05,2025-06,AVAXUSDT,AVAXUSDT,,,0.9130434782608695,6
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,LINKUSDT,55,59.48550277606416,0.6074493284509719,0.007080184585655093,0.33409713064803453,0.5454545454545454,5.295063490088318,0.8507857930463143,0.8847986528718023,-0.24347012235105853,-24.347012235105854,2025-06-05T23:45:00+00:00,2025-10-11T00:15:00+00:00,3,2.911952295608747,-2.157954232138359,0.5,1.0,2025-10,2025-12,LINKUSDT,LINKUSDT,0.9697655499091297,0.9999999999999999,0.8636363636363636,6
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,LTCUSDT,50,61.92645967998305,-0.37834815428213675,-0.18325111584905723,-0.18917407714106838,0.46,4.6405880280308915,-0.576505701273882,-0.6415887357027382,-0.3983139422526385,-39.83139422526385,2025-07-24T09:45:00+00:00,2025-10-11T00:15:00+00:00,5,2.3223696247881382,-2.6789595957123704,0.2,0.0,2025-05,2025-10,LTCUSDT,LTCUSDT,,,1.0,7
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,XRPUSDT,41,54.66874548427577,0.5054350365604189,0.6068311956649631,0.20722836498977174,0.5853658536585366,4.893755645994031,0.6613250777441295,0.763646942559699,-0.2099993001204271,-20.99993001204271,2025-05-30T04:00:00+00:00,2025-10-11T00:00:00+00:00,3,2.8987552612556753,-2.873369986538767,0.6,1.0,2025-10,2025-12,XRPUSDT,XRPUSDT,0.39764262209819906,0.9999999999999999,0.8902439024390244,4
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,ETHUSDT,41,44.34647418101055,-0.030387916173152726,-0.33100740987863736,-0.012459045630992618,0.4146341463414634,2.4230599847537526,-0.0803024290763343,-0.08351534939267855,-0.12537568663752408,-12.537568663752408,2025-10-29T21:45:00+00:00,2026-02-05T23:30:00+00:00,4,2.079893901354426,-1.5251708702551874,0.5,0.0,2025-10,2025-12,ETHUSDT,ETHUSDT,,,0.6463414634146342,3
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,SOLUSDT,47,51.08359939245529,0.022572130176286502,0.08249017714051968,0.010608901182854655,0.5319148936170213,2.5389756189738897,0.060948489196776784,0.06354110468903389,-0.12634909775228978,-12.634909775228978,2025-11-05T04:30:00+00:00,2026-02-05T18:30:00+00:00,4,1.7275448985293416,-1.9148969247703662,0.5,1.0,2025-10,2026-01,SOLUSDT,SOLUSDT,5.77573460618285,1.0000000000000022,0.7978723404255319,5
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,BNBUSDT,22,59.44424751483393,0.5835499768363942,-0.224853232780504,0.12838099490400673,0.45454545454545453,4.05782503021623,0.6745219391216997,1.1087653781054438,-0.060060509426617725,-6.006050942661773,2025-10-11T04:30:00+00:00,2025-10-14T09:30:00+00:00,4,3.6284920735487973,-1.9539017704239412,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.5767276365984271,0.9999999999999998,1.0909090909090908,5
next_open,scaled_exit_6_12_stacked,True,stress,-0.02,12,8.0,10.0,BTCUSDT,5,15.458954236839785,1.5685075469602368,0.40365669128435316,0.07842537734801183,0.6,4.00263759074552,0.8762445809067804,1.5407436932832195,-0.01721117838776088,-1.721117838776088,2026-01-30T04:45:00+00:00,2026-02-05T18:15:00+00:00,1,3.7364539957770684,-1.683412126265011,1.0,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.7839998924445947,1.0,0.7,2
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,ADAUSDT,60,61.663637962365904,0.43574316255202783,-1.0199887994118226,0.26144589753121666,0.38333333333333336,5.6994746443211595,0.5922040598844567,0.6003580340534489,-0.23829433387300772,-23.82943338730077,2025-05-09T09:15:00+00:00,2025-10-10T22:00:00+00:00,8,3.874540732954161,-1.7018877595898398,0.3333333333333333,1.0,2025-10,2025-08,ADAUSDT,ADAUSDT,1.7197218141050057,1.0000000000000002,0.6166666666666667,3
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,LINKUSDT,55,59.48550277606416,0.735972106236043,-0.6793188620107116,0.4047846584298237,0.43636363636363634,5.250200986737929,1.0396011951922635,1.0811625494314725,-0.16481227068798424,-16.481227068798425,2025-05-09T09:15:00+00:00,2025-10-10T22:00:00+00:00,3,3.8804375101699984,-1.6984527226160517,0.4166666666666667,1.0,2025-10,2025-05,LINKUSDT,LINKUSDT,1.1732937326646042,1.0000000000000002,0.6818181818181818,4
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,AVAXUSDT,46,47.27545577114719,0.6832526832913669,0.21947974704741527,0.31429623431402876,0.5217391304347826,3.318268837658836,1.3965249311165893,1.4157534859105232,-0.1521215999834586,-15.212159998345859,2025-06-05T23:45:00+00:00,2025-10-10T22:00:00+00:00,5,2.6788164644149592,-1.4937259870252795,0.5833333333333334,1.0,2025-10,2025-06,AVAXUSDT,AVAXUSDT,0.7883927813242793,1.0000000000000004,0.6956521739130435,4
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,LTCUSDT,50,61.92645967998305,-0.0070761622504236996,-0.7691139365241495,-0.0035380811252118498,0.4,3.07262509182178,-0.016284454375408975,-0.01812284331489039,-0.18510261529526265,-18.510261529526264,2025-05-21T20:30:00+00:00,2025-10-10T22:00:00+00:00,6,2.462209105010805,-1.6532663404245769,0.2,0.0,2025-10,2025-08,LTCUSDT,LTCUSDT,,,0.78,5
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,XRPUSDT,41,54.66874548427577,0.5519372583548514,-0.231301957739125,0.2262942759254891,0.4634146341463415,4.4528794670890814,0.7936713451676917,0.9164701544390078,-0.14470595947529727,-14.470595947529727,2026-01-21T19:45:00+00:00,2026-02-05T18:15:00+00:00,5,3.3558924107328982,-1.8696603732443708,0.7,1.0,2025-10,2025-08,XRPUSDT,XRPUSDT,0.746718696301666,0.9999999999999999,0.6463414634146342,2
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,ETHUSDT,41,44.34647418101055,0.14828688802362086,-0.8830367649670576,0.06079762408968455,0.4146341463414634,2.3113038182928416,0.4108068179019623,0.42724330166106855,-0.07043117760497107,-7.043117760497107,2025-06-05T23:45:00+00:00,2025-10-10T21:15:00+00:00,4,2.2168830637276917,-1.3169687364334293,0.5,1.0,2025-10,2025-06,ETHUSDT,ETHUSDT,0.64197646429919,1.0000000000000004,0.573170731707317,2
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,SOLUSDT,47,51.08359939245529,-0.14704676089209026,-0.7910588504882332,-0.06911197761928242,0.3617021276595745,2.5615596398848828,-0.39355000254034117,-0.41029075931726006,-0.15413688026580566,-15.413688026580566,2025-05-21T20:30:00+00:00,2026-02-05T23:30:00+00:00,6,2.439802296095876,-1.6129278931852717,0.5,0.0,2026-02,2026-01,SOLUSDT,SOLUSDT,,,0.6276595744680851,3
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,BNBUSDT,22,59.44424751483393,0.9201635825207894,-0.06336776079962961,0.2024359881545737,0.45454545454545453,3.6444826196038353,1.1842421049987757,1.9466329694584619,-0.045734142820555684,-4.573414282055569,2025-10-11T04:30:00+00:00,2025-10-14T06:15:00+00:00,3,3.7009292839517705,-1.3971411686716946,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.7187803411288841,1.0,0.9090909090909091,4
next_close,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,BTCUSDT,5,15.458954236839785,0.4885050119744695,-0.6959774054551371,0.024425250598723476,0.4,2.89864788255074,0.37684136134639384,0.6626185924731992,-0.028004602157618755,-2.8004602157618756,2025-10-11T00:30:00+00:00,2026-02-05T18:15:00+00:00,2,3.14501718400281,-1.2825031027110907,0.3333333333333333,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,1.294985481647799,1.0,0.5,1
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,ADAUSDT,60,61.663637962365904,0.7439954575669162,-0.6518770083812331,0.4463972745401497,0.4166666666666667,5.684151626093124,1.013865289442026,1.027825057604644,-0.19849441391654887,-19.84944139165489,2025-05-30T04:00:00+00:00,2025-10-10T21:15:00+00:00,8,4.061612203802804,-1.6257307897444322,0.4166666666666667,1.0,2025-10,2025-08,ADAUSDT,ADAUSDT,1.2253553083021387,1.0000000000000004,0.5833333333333334,3
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,AVAXUSDT,46,47.27545577114719,0.6327712199357617,-0.8249959292258555,0.2910747611704504,0.43478260869565216,3.3137521972749937,1.2951068643449695,1.3129390080827443,-0.13057318798673118,-13.057318798673117,2025-06-05T23:45:00+00:00,2025-10-10T21:15:00+00:00,5,3.3078864059115665,-1.4250096923533184,0.3333333333333333,1.0,2025-10,2025-11,AVAXUSDT,AVAXUSDT,0.9281665750256731,1.0000000000000007,0.6521739130434783,4
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,LINKUSDT,55,59.48550277606416,0.9826337894776792,-0.476307658702022,0.5404485842127236,0.4727272727272727,5.295901554563024,1.3760465801360127,1.4310584054697728,-0.12221088681362621,-12.221088681362621,2025-07-11T19:00:00+00:00,2025-10-10T21:15:00+00:00,4,3.9134408321174994,-1.644986317716642,0.4166666666666667,1.0,2025-10,2025-08,LINKUSDT,LINKUSDT,1.0106020328355643,1.0000000000000002,0.6636363636363637,4
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,LTCUSDT,50,61.92645967998305,0.17936671609583804,-0.8982313463371003,0.08968335804791902,0.38,3.05216739390521,0.41554543018772677,0.4624572950312167,-0.2119113153750371,-21.19113153750371,2025-11-09T15:00:00+00:00,2026-02-05T18:30:00+00:00,7,2.996049475423156,-1.5469872331692933,0.4,1.0,2025-10,2026-01,LTCUSDT,LTCUSDT,2.4712985816366952,0.9999999999999996,0.74,5
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,XRPUSDT,41,54.66874548427577,0.8508190249761486,0.4982687613533177,0.34883580024022093,0.5365853658536586,4.515811386127548,1.2064055503357745,1.3930636248417136,-0.14614648928509574,-14.614648928509574,2026-01-21T19:45:00+00:00,2026-02-05T20:15:00+00:00,5,3.5068465955968917,-2.224581319953134,0.6,1.0,2025-10,2025-07,XRPUSDT,XRPUSDT,0.635111190324372,1.0,0.573170731707317,2
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,ETHUSDT,41,44.34647418101055,0.0177290350846009,-0.9307720408203244,0.007268904384686369,0.2926829268292683,2.512311242813125,0.04518596753537256,0.04699386942299872,-0.08826280663435232,-8.826280663435233,2025-05-30T04:00:00+00:00,2025-10-10T21:15:00+00:00,4,3.2913957744127775,-1.3368916846374037,0.3,1.0,2026-02,2025-06,ETHUSDT,ETHUSDT,4.762897480934315,1.000000000000001,0.5,1
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,SOLUSDT,47,51.08359939245529,-0.32663539245331635,-0.991628493093508,-0.1535186344530587,0.3404255319148936,2.4479188606852613,-0.914776819971687,-0.9536894261194651,-0.18731687682960776,-18.731687682960775,2025-05-30T04:00:00+00:00,2026-04-12T01:45:00+00:00,5,2.35335786721996,-1.7098577200266207,0.16666666666666666,0.0,2025-10,2026-02,SOLUSDT,SOLUSDT,,,0.5851063829787234,3
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,BNBUSDT,22,59.44424751483393,0.8596503102462509,-0.71442202385951,0.18912306825417521,0.4090909090909091,3.850280425680254,1.0472269334521878,1.7214102306935108,-0.05849864686364131,-5.849864686364131,2026-02-02T06:30:00+00:00,2026-02-05T22:15:00+00:00,4,4.294228138057788,-1.5181343397771203,0.6,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.85904572783208,0.9999999999999999,0.7272727272727273,3
next_open,wide_stop_2atr_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,BTCUSDT,5,15.458954236839785,1.2704485536952248,-0.6990575827765055,0.06352242768476124,0.4,3.8248537581899713,0.7427236458115369,1.3059673041883122,-0.027698631421848544,-2.7698631421848545,2025-10-11T00:30:00+00:00,2026-02-05T15:30:00+00:00,2,5.076295179966775,-1.2667825304858082,0.6666666666666666,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.8109943331073428,1.0,0.5,1
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,ADAUSDT,60,61.663637962365904,0.27690097856037754,-1.1490992549398793,0.16614058713622654,0.36666666666666664,5.684653629093223,0.3773080818941457,0.3825031836536932,-0.27657665427009714,-27.657665427009714,2025-05-09T09:15:00+00:00,2025-10-10T22:00:00+00:00,8,3.865597738859687,-1.8007655668760663,0.3333333333333333,1.0,2025-10,2025-08,ADAUSDT,ADAUSDT,2.601169463748077,0.9999999999999994,0.6166666666666667,3
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,LINKUSDT,55,59.48550277606416,0.576981055614135,-0.8586699172965905,0.3173395805877743,0.43636363636363634,5.233416630296149,0.8176314507347501,0.8503188605975491,-0.20006643676134322,-20.006643676134324,2025-05-09T09:15:00+00:00,2025-10-10T22:00:00+00:00,3,3.696528974973158,-1.8381528174380128,0.4166666666666667,1.0,2025-10,2025-05,LINKUSDT,LINKUSDT,1.4317470470503098,0.9999999999999997,0.6818181818181818,4
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,AVAXUSDT,46,47.27545577114719,0.3895926421112244,-0.3266716553373304,0.17921261537116323,0.4782608695652174,3.3103612821249353,0.7982046769529084,0.8091950445615207,-0.20146769712040039,-20.14676971204004,2025-05-09T17:30:00+00:00,2025-10-10T22:00:00+00:00,5,2.5891883640970113,-1.626703436375747,0.5,1.0,2025-10,2025-06,AVAXUSDT,AVAXUSDT,1.2891682662839736,0.9999999999999999,0.6956521739130435,4
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,LTCUSDT,50,61.92645967998305,-0.1661410826604302,-0.8984751416656621,-0.0830705413302151,0.38,3.056194329017801,-0.384397958819001,-0.42779351506921387,-0.2100337000531316,-21.00337000531316,2025-05-21T20:30:00+00:00,2025-10-10T22:00:00+00:00,6,2.4037068279143656,-1.7412091568836923,0.2,0.0,2025-10,2025-08,LTCUSDT,LTCUSDT,,,0.78,5
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,XRPUSDT,41,54.66874548427577,0.393262922585748,-0.4111008062565545,0.1612377982601567,0.4146341463414634,4.434776913791424,0.5678101515008727,0.6556631537807276,-0.15106782251523396,-15.106782251523395,2026-01-21T19:45:00+00:00,2026-02-05T18:15:00+00:00,6,3.5599196985737227,-1.8497856270724005,0.4,1.0,2025-10,2025-08,XRPUSDT,XRPUSDT,0.9588482068710878,0.9999999999999997,0.6463414634146342,2
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,ETHUSDT,41,44.34647418101055,-0.008766923290528042,-1.0122841041561648,-0.003594438549116497,0.3902439024390244,2.293519575781769,-0.024475788042995113,-0.02545507045781624,-0.08659276011668912,-8.659276011668911,2025-05-21T20:30:00+00:00,2025-10-10T21:15:00+00:00,4,2.1725700433520565,-1.4048225819417823,0.4,0.0,2025-10,2025-06,ETHUSDT,ETHUSDT,,,0.573170731707317,2
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,SOLUSDT,47,51.08359939245529,-0.303572328971644,-0.9203981216717904,-0.14267899461667266,0.3404255319148936,2.5431879212166453,-0.8183378885636117,-0.8531481933923519,-0.21551581335846012,-21.551581335846013,2025-05-21T20:30:00+00:00,2026-02-05T23:30:00+00:00,6,2.409220493983493,-1.703723463400102,0.4166666666666667,0.0,2026-02,2026-01,SOLUSDT,SOLUSDT,,,0.6276595744680851,3
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,BNBUSDT,22,59.44424751483393,0.7573593342057561,-0.24333445967274586,0.16661905352526635,0.45454545454545453,3.627232799302619,0.9793499214307497,1.6098353855570968,-0.05009133056245779,-5.009133056245779,2025-10-11T04:30:00+00:00,2025-10-14T06:15:00+00:00,3,3.5172001673615587,-1.5425080267574123,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.7517445958643433,0.9999999999999998,0.9090909090909091,4
next_close,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,BTCUSDT,5,15.458954236839785,0.3379267757914661,-0.825411710614261,0.016896338789573306,0.4,2.872923822262552,0.2630168040766077,0.46247530762378924,-0.030579210238724695,-3.0579210238724697,2025-10-11T00:30:00+00:00,2026-02-05T18:15:00+00:00,2,2.961843701973081,-1.4113511749962773,0.3333333333333333,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,1.6865861303722562,1.0,0.5,1
next_open,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,ADAUSDT,60,61.663637962365904,0.5865085118387381,-0.8063054418703318,0.3519051071032429,0.4,5.667567090697514,0.8015918161740782,0.8126288208248641,-0.2265137132626095,-22.65137132626095,2025-05-30T04:00:00+00:00,2025-10-10T21:15:00+00:00,8,4.039326577070491,-1.7153701983157643,0.4166666666666667,1.0,2025-10,2025-08,ADAUSDT,ADAUSDT,1.504506571795961,0.9999999999999999,0.5833333333333334,3
next_open,wide_stop_2atr_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,AVAXUSDT,46,47.27545577114719,0.43201224336763755,-0.9543012802737848,0.19872563194911327,0.41304347826086957,3.3001267470908866,0.8878597144344297,0.9000845296081043,-0.1539267880283313,-15.39267880283313,2025-05-21T20:30:00+00:00,2025-10-10T21:15:00+00:00,5,3.233149007344753,-1.5391580720236664,0.3333333333333333,1.0,2025-10,2025-06,AVAXUSDT,AVAXUSDT,1.2750737294444827,0.9999999999999997,0.6521739130434783,4
