symbol,timeframe,entry_mode,model,allow_stacking,friction_case,event_threshold,signal_time,signal_return,entry_time,exit_time,entry_price,exit_price,atr_14_prior,stop,horizon_bars,exit_reason,exit_legs,gross_return,fee_return,net_return,net_return_pct,taker_fee_bps_per_side,slippage_bps_per_side
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 22:15:00+00:00,-0.04966233766233763,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,95.017485,97.75110000000001,9.802857142857139,,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.028769599616323305,0.0008,0.027969599616323303,2.7969599616323304,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 22:15:00+00:00,-0.023740130358751665,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,187.623765,188.62564,10.772142857142862,,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.005339808632451204,0.0008,0.004539808632451204,0.4539808632451204,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 23:00:00+00:00,-0.02040399918384006,2025-10-10 23:15:00+00:00,2025-10-11 00:45:00+00:00,98.459205,96.38178500000001,10.599999999999998,,6,horizon,horizon:1.0@2025-10-11T00:45:00+00:00,-0.02109929691185286,0.0008,-0.021899296911852863,-2.189929691185286,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 23:45:00+00:00,-0.025786646201074293,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,0.6497246999999999,0.6298849,0.07448571428571428,,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.030535702275132803,0.0008,-0.031335702275132805,-3.1335702275132804,4.0,5.0
AVAXUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 23:45:00+00:00,-0.04420017624414452,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,20.836413,20.876556500000003,2.442857142857143,,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,0.0019266032018083745,0.0008,0.0011266032018083746,0.11266032018083746,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 23:45:00+00:00,-0.028762406319627343,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,1111.49547,1082.51847,67.49999999999999,,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.026070281689947072,0.0008,-0.026870281689947074,-2.6870281689947073,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 23:45:00+00:00,-0.034970113401486036,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,17.449720499999998,16.9365275,1.8952857142857138,,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.02940981203681725,0.0008,-0.030209812036817253,-3.020981203681725,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 23:45:00+00:00,-0.04036096786989296,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,97.84889999999999,95.19238,10.865714285714287,,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.02714920658280251,0.0008,-0.027949206582802512,-2.794920658280251,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 23:45:00+00:00,-0.02402870962708692,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,188.81436,182.798555,11.790000000000001,,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.03186095061837457,0.0008,-0.03266095061837457,-3.266095061837457,4.0,5.0
XRPUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-10 23:45:00+00:00,-0.02741133440184107,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,2.36448165,2.3250369,0.21995714285714282,,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.01668219755480016,0.0008,-0.017482197554800162,-1.7482197554800163,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 01:15:00+00:00,-0.021614246732730047,2025-10-11 01:30:00+00:00,2025-10-11 03:00:00+00:00,1083.60153,1126.0966700000001,31.46000000000002,,6,horizon,horizon:1.0@2025-10-11T03:00:00+00:00,0.03921657438043691,0.0008,0.03841657438043691,3.841657438043691,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 03:00:00+00:00,-0.029159777543965038,2025-10-11 03:15:00+00:00,2025-10-11 04:45:00+00:00,0.6431214,0.6572711999999999,0.01729285714285716,,6,horizon,horizon:1.0@2025-10-11T04:45:00+00:00,0.022001755811577706,0.0008,0.021201755811577704,2.1201755811577705,4.0,5.0
AVAXUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 03:00:00+00:00,-0.02588682245880647,2025-10-11 03:15:00+00:00,2025-10-11 04:45:00+00:00,22.0240065,22.158915000000004,0.5458571428571436,,6,horizon,horizon:1.0@2025-10-11T04:45:00+00:00,0.006125520349805846,0.0008,0.005325520349805846,0.5325520349805846,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 03:00:00+00:00,-0.024987506246876512,2025-10-11 03:15:00+00:00,2025-10-11 04:45:00+00:00,17.390691,17.7181365,0.4427142857142855,,6,horizon,horizon:1.0@2025-10-11T04:45:00+00:00,0.01882878029400903,0.0008,0.018028780294009027,1.8028780294009026,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 03:00:00+00:00,-0.022130013831258566,2025-10-11 03:15:00+00:00,2025-10-11 04:45:00+00:00,98.34915,100.46974,2.232857142857142,,6,horizon,horizon:1.0@2025-10-11T04:45:00+00:00,0.021561853864522584,0.0008,0.020761853864522582,2.0761853864522584,4.0,5.0
XRPUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 03:00:00+00:00,-0.020663873141073097,2025-10-11 03:15:00+00:00,2025-10-11 04:45:00+00:00,2.3763875999999997,2.44027925,0.05010714285714281,,6,horizon,horizon:1.0@2025-10-11T04:45:00+00:00,0.026886039129307093,0.0008,0.02608603912930709,2.6086039129307093,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 05:15:00+00:00,-0.020566727605118795,2025-10-11 05:30:00+00:00,2025-10-11 07:00:00+00:00,0.6429212999999999,0.65157405,0.011521428571428571,,6,horizon,horizon:1.0@2025-10-11T07:00:00+00:00,0.01345849017601397,0.0008,0.012658490176013972,1.2658490176013972,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 05:15:00+00:00,-0.022364948090797032,2025-10-11 05:30:00+00:00,2025-10-11 07:00:00+00:00,1109.044245,1090.944255,14.55928571428574,,6,horizon,horizon:1.0@2025-10-11T07:00:00+00:00,-0.016320349780093668,0.0008,-0.01712034978009367,-1.712034978009367,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 05:15:00+00:00,-0.020359687818120142,2025-10-11 05:30:00+00:00,2025-10-11 07:00:00+00:00,17.405698499999996,17.6961475,0.29042857142857137,,6,horizon,horizon:1.0@2025-10-11T07:00:00+00:00,0.016687006269814564,0.0008,0.01588700626981456,1.588700626981456,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 05:15:00+00:00,-0.023152656064048482,2025-10-11 05:30:00+00:00,2025-10-11 07:00:00+00:00,180.200055,182.69860500000001,2.4657142857142844,,6,horizon,horizon:1.0@2025-10-11T07:00:00+00:00,0.013865423071041993,0.0008,0.013065423071041995,1.3065423071041995,4.0,5.0
XRPUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-11 05:15:00+00:00,-0.02006634178303779,2025-10-11 05:30:00+00:00,2025-10-11 07:00:00+00:00,2.3955972,2.42188845,0.03516428571428576,,6,horizon,horizon:1.0@2025-10-11T07:00:00+00:00,0.010974820808773655,0.0008,0.010174820808773657,1.0174820808773657,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-13 11:15:00+00:00,-0.027793374508703006,2025-10-13 11:30:00+00:00,2025-10-13 13:00:00+00:00,0.7070533499999999,0.705647,0.006400000000000001,,6,horizon,horizon:1.0@2025-10-13T13:00:00+00:00,-0.0019890295406985725,0.0008,-0.002789029540698573,-0.27890295406985727,4.0,5.0
AVAXUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-13 11:15:00+00:00,-0.030992196209587486,2025-10-13 11:30:00+00:00,2025-10-13 13:00:00+00:00,22.167077999999997,22.265861500000003,0.17871428571428563,,6,horizon,horizon:1.0@2025-10-13T13:00:00+00:00,0.004456315803102573,0.0008,0.0036563158031025726,0.3656315803102573,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-13 11:15:00+00:00,-0.02618761803543168,2025-10-13 11:30:00+00:00,2025-10-13 13:00:00+00:00,1292.876115,1282.5284150000002,16.56000000000001,,6,horizon,horizon:1.0@2025-10-13T13:00:00+00:00,-0.008003628406422991,0.0008,-0.00880362840642299,-0.880362840642299,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-13 11:15:00+00:00,-0.03206863095542056,2025-10-13 11:30:00+00:00,2025-10-13 13:00:00+00:00,19.303646999999998,19.211389500000003,0.14428571428571427,,6,horizon,horizon:1.0@2025-10-13T13:00:00+00:00,-0.004779278236904938,0.0008,-0.005579278236904938,-0.5579278236904939,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-13 11:15:00+00:00,-0.025770020533881,2025-10-13 11:30:00+00:00,2025-10-13 13:00:00+00:00,96.38817,96.71162000000001,0.7450000000000015,,6,horizon,horizon:1.0@2025-10-13T13:00:00+00:00,0.003355702260972482,0.0008,0.0025557022609724814,0.25557022609724817,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-13 11:15:00+00:00,-0.022076986414162114,2025-10-13 11:30:00+00:00,2025-10-13 13:00:00+00:00,192.60625499999998,191.40425000000002,1.230714285714285,,6,horizon,horizon:1.0@2025-10-13T13:00:00+00:00,-0.006240737093403115,0.0008,-0.007040737093403115,-0.7040737093403115,4.0,5.0
XRPUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-13 11:15:00+00:00,-0.020010816657652808,2025-10-13 11:30:00+00:00,2025-10-13 13:00:00+00:00,2.5712849999999996,2.5557215,0.016221428571428515,,6,horizon,horizon:1.0@2025-10-13T13:00:00+00:00,-0.006052810170789846,0.0008,-0.006852810170789847,-0.6852810170789847,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-14 04:45:00+00:00,-0.02170554854981077,2025-10-14 05:00:00+00:00,2025-10-14 06:30:00+00:00,1247.54346,1195.3220400000002,8.641428571428605,,6,horizon,horizon:1.0@2025-10-14T06:30:00+00:00,-0.041859399431262934,0.0008,-0.04265939943126293,-4.265939943126293,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-14 06:15:00+00:00,-0.025258779064591397,2025-10-14 06:30:00+00:00,2025-10-14 08:00:00+00:00,1196.51796,1199.969715,11.320714285714287,,6,horizon,horizon:1.0@2025-10-14T08:00:00+00:00,0.002884833421138211,0.0008,0.0020848334211382106,0.20848334211382105,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-14 19:30:00+00:00,-0.020303847792134122,2025-10-14 19:45:00+00:00,2025-10-14 21:15:00+00:00,0.6943469999999999,0.693653,0.007350000000000008,,6,horizon,horizon:1.0@2025-10-14T21:15:00+00:00,-0.0009995002498750516,0.0008,-0.0017995002498750515,-0.17995002498750515,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-14 19:30:00+00:00,-0.020515134115331013,2025-10-14 19:45:00+00:00,2025-10-14 21:15:00+00:00,1206.292845,1219.0701600000002,15.043571428571454,,6,horizon,horizon:1.0@2025-10-14T21:15:00+00:00,0.010592216519364595,0.0008,0.009792216519364596,0.9792216519364596,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-14 19:30:00+00:00,-0.020804947070537816,2025-10-14 19:45:00+00:00,2025-10-14 21:15:00+00:00,18.880435499999997,18.928531,0.20957142857142916,,6,horizon,horizon:1.0@2025-10-14T21:15:00+00:00,0.0025473723844984253,0.0008,0.0017473723844984251,0.1747372384498425,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-14 19:30:00+00:00,-0.025665024630541877,2025-10-14 19:45:00+00:00,2025-10-14 21:15:00+00:00,198.50920499999998,199.52019,2.6478571428571382,,6,horizon,horizon:1.0@2025-10-14T21:15:00+00:00,0.005092887254271261,0.0008,0.004292887254271261,0.4292887254271261,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-17 08:00:00+00:00,-0.03728028905867742,2025-10-17 08:15:00+00:00,2025-10-17 09:45:00+00:00,1043.191335,1037.64092,11.344999999999995,,6,horizon,horizon:1.0@2025-10-17T09:45:00+00:00,-0.00532061071998835,0.0008,-0.0061206107199883505,-0.6120610719988351,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-29 18:30:00+00:00,-0.028348145878026254,2025-10-29 18:45:00+00:00,2025-10-29 20:15:00+00:00,0.64682325,0.6557719500000001,0.005035714285714294,,6,horizon,horizon:1.0@2025-10-29T20:15:00+00:00,0.013834845918108352,0.0008,0.013034845918108353,1.3034845918108353,4.0,5.0
AVAXUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-29 18:30:00+00:00,-0.021683609594872033,2025-10-29 18:45:00+00:00,2025-10-29 20:15:00+00:00,19.9049475,20.1089405,0.14857142857142921,,6,horizon,horizon:1.0@2025-10-29T20:15:00+00:00,0.010248356595766062,0.0008,0.009448356595766063,0.9448356595766063,4.0,5.0
ETHUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-29 18:30:00+00:00,-0.032441643382491114,2025-10-29 18:45:00+00:00,2025-10-29 20:15:00+00:00,3917.247645,3931.9530400000003,24.440714285714325,,6,horizon,horizon:1.0@2025-10-29T20:15:00+00:00,0.0037540120851871084,0.0008,0.002954012085187108,0.2954012085187108,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-29 18:30:00+00:00,-0.030197127723474937,2025-10-29 18:45:00+00:00,2025-10-29 20:15:00+00:00,18.14907,18.438776,0.16892857142857182,,6,horizon,horizon:1.0@2025-10-29T20:15:00+00:00,0.015962581002773257,0.0008,0.015162581002773259,1.5162581002773259,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-29 18:30:00+00:00,-0.020096950111088585,2025-10-29 18:45:00+00:00,2025-10-29 20:15:00+00:00,98.64929999999998,99.32031500000001,0.6614285714285698,,6,horizon,horizon:1.0@2025-10-29T20:15:00+00:00,0.006802024951013674,0.0008,0.006002024951013674,0.6002024951013674,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-29 18:30:00+00:00,-0.027310710282278494,2025-10-29 18:45:00+00:00,2025-10-29 20:15:00+00:00,193.46668499999998,195.212345,1.6000000000000025,,6,horizon,horizon:1.0@2025-10-29T20:15:00+00:00,0.009023052211805993,0.0008,0.008223052211805994,0.8223052211805995,4.0,5.0
XRPUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-10-29 18:30:00+00:00,-0.030355725248554122,2025-10-29 18:45:00+00:00,2025-10-29 20:15:00+00:00,2.60820345,2.59480195,0.015692857142857175,,6,horizon,horizon:1.0@2025-10-29T20:15:00+00:00,-0.005138211131497483,0.0008,-0.005938211131497484,-0.5938211131497484,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-03 15:15:00+00:00,-0.036525690318070625,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,0.55157565,0.56061955,0.0038142857142857145,,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.016396481606829383,0.0008,0.015596481606829382,1.5596481606829382,4.0,5.0
AVAXUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-03 15:15:00+00:00,-0.03456876051273128,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,16.500246,16.839576,0.13835714285714243,,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.020565147937794404,0.0008,0.0197651479377944,1.97651479377944,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-03 15:15:00+00:00,-0.0282754069944946,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,987.21336,998.910295,5.284999999999992,,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.011848436694576359,0.0008,0.01104843669457636,1.104843669457636,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-03 15:15:00+00:00,-0.04094546808114652,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,15.2566245,15.6271825,0.12414285714285635,,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.0242883345526399,0.0008,0.0234883345526399,2.34883345526399,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-03 15:15:00+00:00,-0.02888718678192359,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,88.22409,88.505725,0.5685714285714292,,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.003192268687611133,0.0008,0.0023922686876111324,0.23922686876111324,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-03 15:15:00+00:00,-0.04196882315993833,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,167.84387999999998,169.17537,0.9542857142857132,,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.007932907652039578,0.0008,0.007132907652039578,0.7132907652039577,4.0,5.0
XRPUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-03 15:15:00+00:00,-0.021311952141581103,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,2.3485736999999998,2.368815,0.011350000000000002,,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.008618550058701713,0.0008,0.007818550058701714,0.7818550058701714,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-04 05:15:00+00:00,-0.020503535266687578,2025-11-04 05:30:00+00:00,2025-11-04 07:00:00+00:00,954.547035,946.8763250000001,4.317142857142861,,6,horizon,horizon:1.0@2025-11-04T07:00:00+00:00,-0.008035968599493848,0.0008,-0.008835968599493847,-0.8835968599493846,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-04 05:15:00+00:00,-0.0252987926955045,2025-11-04 05:30:00+00:00,2025-11-04 07:00:00+00:00,159.35963999999998,157.571175,0.9742857142857133,,6,horizon,horizon:1.0@2025-11-04T07:00:00+00:00,-0.011222822792521181,0.0008,-0.01202282279252118,-1.202282279252118,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-04 17:00:00+00:00,-0.02540994714730993,2025-11-04 17:15:00+00:00,2025-11-04 18:45:00+00:00,14.556274499999999,14.571710500000002,0.20135714285714293,,6,horizon,horizon:1.0@2025-11-04T18:45:00+00:00,0.0010604361713570931,0.0008,0.00026043617135709313,0.026043617135709313,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-04 17:00:00+00:00,-0.022257350616503357,2025-11-04 17:15:00+00:00,2025-11-04 18:45:00+00:00,156.148035,156.271825,1.9085714285714346,,6,horizon,horizon:1.0@2025-11-04T18:45:00+00:00,0.0007927733448582774,0.0008,-7.226655141722598e-06,-0.0007226655141722598,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-05 01:15:00+00:00,-0.02230046948356801,2025-11-05 01:30:00+00:00,2025-11-05 03:00:00+00:00,0.4972485,0.5277360000000001,0.005971428571428568,,6,horizon,horizon:1.0@2025-11-05T03:00:00+00:00,0.061312402149026335,0.0008,0.06051240214902634,6.051240214902634,4.0,5.0
BNBUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-05 01:15:00+00:00,-0.02139020093170063,2025-11-05 01:30:00+00:00,2025-11-05 03:00:00+00:00,904.55205,947.40606,8.602857142857147,,6,horizon,horizon:1.0@2025-11-05T03:00:00+00:00,0.04737594702261738,0.0008,0.04657594702261739,4.657594702261739,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-05 01:15:00+00:00,-0.02497924162745646,2025-11-05 01:30:00+00:00,2025-11-05 03:00:00+00:00,14.0480205,14.7056435,0.18228571428571425,,6,horizon,horizon:1.0@2025-11-05T03:00:00+00:00,0.04681250287184602,0.0008,0.04601250287184602,4.601250287184603,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-05 01:15:00+00:00,-0.023092567079971205,2025-11-05 01:30:00+00:00,2025-11-05 03:00:00+00:00,147.923925,155.592165,1.6692857142857147,,6,horizon,horizon:1.0@2025-11-05T03:00:00+00:00,0.05183907876971228,0.0008,0.05103907876971228,5.1039078769712285,4.0,5.0
XRPUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-05 01:15:00+00:00,-0.022222222222222254,2025-11-05 01:30:00+00:00,2025-11-05 03:00:00+00:00,2.109054,2.2206891,0.025721428571428673,,6,horizon,horizon:1.0@2025-11-05T03:00:00+00:00,0.052931361643656416,0.0008,0.05213136164365642,5.213136164365642,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-09 00:15:00+00:00,-0.028502683694243913,2025-11-09 00:30:00+00:00,2025-11-09 02:00:00+00:00,106.15305,104.19787500000001,1.1107142857142855,,6,horizon,horizon:1.0@2025-11-09T02:00:00+00:00,-0.018418453355791287,0.0008,-0.01921845335579129,-1.921845335579129,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-09 11:45:00+00:00,-0.026348448687350867,2025-11-09 12:00:00+00:00,2025-11-09 13:30:00+00:00,102.21108,103.94800000000001,1.2278571428571416,,6,horizon,horizon:1.0@2025-11-09T13:30:00+00:00,0.016993460982899444,0.0008,0.016193460982899442,1.6193460982899441,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-09 14:45:00+00:00,-0.02153308180730651,2025-11-09 15:00:00+00:00,2025-11-09 16:30:00+00:00,107.47371,105.70712000000002,1.5942857142857167,,6,horizon,horizon:1.0@2025-11-09T16:30:00+00:00,-0.016437415252529952,0.0008,-0.017237415252529954,-1.7237415252529955,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-12 16:00:00+00:00,-0.024604920984196865,2025-11-12 16:15:00+00:00,2025-11-12 17:45:00+00:00,96.60828,96.05195,0.991428571428567,,6,horizon,horizon:1.0@2025-11-12T17:45:00+00:00,-0.005758616135180028,0.0008,-0.006558616135180028,-0.6558616135180029,4.0,5.0
ETHUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-16 15:45:00+00:00,-0.020946900868160756,2025-11-16 16:00:00+00:00,2025-11-16 17:30:00+00:00,3095.436945,3049.1046850000002,15.596428571428532,,6,horizon,horizon:1.0@2025-11-16T17:30:00+00:00,-0.014967922404247047,0.0008,-0.015767922404247046,-1.5767922404247046,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-20 16:00:00+00:00,-0.025027442371020947,2025-11-20 16:15:00+00:00,2025-11-20 17:45:00+00:00,0.44332154999999995,0.4333832,0.004885714285714291,,6,horizon,horizon:1.0@2025-11-20T17:45:00+00:00,-0.02241792667196063,0.0008,-0.023217926671960633,-2.321792667196063,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-20 16:00:00+00:00,-0.02563911455616008,2025-11-20 16:15:00+00:00,2025-11-20 17:45:00+00:00,13.054523999999999,12.955519,0.1357857142857139,,6,horizon,horizon:1.0@2025-11-20T17:45:00+00:00,-0.007583960931857647,0.0008,-0.008383960931857646,-0.8383960931857646,4.0,5.0
LTCUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-20 16:00:00+00:00,-0.025791454505202593,2025-11-20 16:15:00+00:00,2025-11-20 17:45:00+00:00,88.10403,86.96649500000001,0.7778571428571419,,6,horizon,horizon:1.0@2025-11-20T17:45:00+00:00,-0.012911270914621964,0.0008,-0.013711270914621963,-1.3711270914621962,4.0,5.0
SOLUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-20 16:00:00+00:00,-0.03191105335354838,2025-11-20 16:15:00+00:00,2025-11-20 17:45:00+00:00,133.30662,132.623655,1.4799999999999958,,6,horizon,horizon:1.0@2025-11-20T17:45:00+00:00,-0.005123263945931544,0.0008,-0.005923263945931545,-0.5923263945931545,4.0,5.0
XRPUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-20 16:00:00+00:00,-0.022783960092095157,2025-11-20 16:15:00+00:00,2025-11-20 17:45:00+00:00,2.0278134,2.0015987,0.020335714285714346,,6,horizon,horizon:1.0@2025-11-20T17:45:00+00:00,-0.012927570160054969,0.0008,-0.013727570160054967,-1.3727570160054967,4.0,5.0
ADAUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-21 07:30:00+00:00,-0.020334928229665095,2025-11-21 07:45:00+00:00,2025-11-21 09:15:00+00:00,0.40870424999999994,0.40699640000000004,0.0038785714285714257,,6,horizon,horizon:1.0@2025-11-21T09:15:00+00:00,-0.004178694006729544,0.0008,-0.0049786940067295445,-0.49786940067295443,4.0,5.0
AVAXUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-21 07:30:00+00:00,-0.02356678486997632,2025-11-21 07:45:00+00:00,2025-11-21 09:15:00+00:00,13.168581,13.1904015,0.10135714285714277,,6,horizon,horizon:1.0@2025-11-21T09:15:00+00:00,0.001657012247561207,0.0008,0.0008570122475612071,0.08570122475612071,4.0,5.0
LINKUSDT,15m,next_close,pure_horizon_6_stacked,True,base,-0.02,2025-11-21 07:30:00+00:00,-0.025614673096687524,2025-11-21 07:45:00+00:00,2025-11-21 09:15:00+00:00,12.270131999999998,12.159917000000002,0.10707142857142848,,6,horizon,horizon:1.0@2025-11-21T09:15:00+00:00,-0.008982380955640634,0.0008,-0.009782380955640633,-0.9782380955640633,4.0,5.0
