timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r,best_symbol_ev_share,best_symbol_total_ev_r,best_month_ev_share,best_month_total_ev_r
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,910,999.0056355666875,0.3901098901098901,-0.1638484519097915,-149.10209123791026,-164.06359273485452,17,0.7064512362893788,1.0107815718984328,-0.9151883770483854,,-10.798596767450446,,4.618926901816705
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,956,1049.3734034560482,0.39330543933054396,-0.16395678434435915,-156.74268583320733,-164.30563656407122,26,0.7102324236241563,1.0217629385406761,-0.9326302598698303,,2.2341470157784054,,6.010866259924791
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,421,463.5124340617935,0.3990498812351544,-0.16437764557658965,-69.20298878774425,-75.2155681011831,17,0.6986812318133656,0.9551431462111827,-0.9077748511906044,,5.46618052615184,,3.729250319536717
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,481,529.5047092804219,0.39501039501039503,-0.16672053764274197,-80.19257860615889,-87.01083135725656,15,0.6972462778067575,0.9720246774526452,-0.9102311591826856,,11.300796747286803,,8.405393061276001
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,901,989.1253600500938,0.38845726970033295,-0.1679316241989395,-151.3063934032445,-167.81189623043963,17,0.7020870272453423,1.0188042977348934,-0.921756619982681,,-14.64669685993367,,6.1629282320676575
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,495,544.9849284099472,0.38181818181818183,-0.17369537190858544,-85.97920909474979,-94.18840340525992,19,0.6890097019051902,1.0078830422994352,-0.9034938042135393,,12.06972132552068,,3.599560464809901
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,442,486.63300678221555,0.3891402714932127,-0.1789417986634724,-79.0922750092548,-85.10485432269363,20,0.6783066886345875,0.9695934863159136,-0.9106013135392294,,3.1993190785111434,,5.301034939621953
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,446,491.0369253956292,0.3901345291479821,-0.17993386855995697,-80.25050537774081,-86.26308469117963,20,0.6755662139449944,0.9603739576543124,-0.9093954926823206,,3.1993190785111434,,5.5251563752034345
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,1083,1188.7776108189332,0.38134810710988,-0.18065372297588464,-195.64798198288307,-207.44329591376882,18,0.6837180285177646,1.0240659248788606,-0.9232644909818694,,-42.57338284004373,,2.39184690261432
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,516,568.1055011303692,0.38372093023255816,-0.18619190873171207,-96.07502490556342,-104.51670649507773,19,0.6662386945759522,0.9685882194972337,-0.9052059508365274,,12.070298333492726,,8.90211953396462
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,1042,1143.7731029301278,0.3771593090211132,-0.1883409666951179,-196.25128729631285,-207.8141139481944,19,0.6747875026796805,1.0361431688169347,-0.9298236558418618,,0.27587966957400134,,4.9046977945261085
1h,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,228,251.11797964568413,0.39473684210526316,-0.10671254126147246,-24.33045940761572,-29.855341118816924,9,0.8168492055621812,1.2057045063803535,-0.9626367027670111,,5.448449553408075,,5.812928291051451
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,231,254.4221635883905,0.3939393939393939,-0.10740520646808088,-24.810602694126683,-30.335484405327882,9,0.8141724633018979,1.194544303525529,-0.9536723879639273,,5.5790960418256414,,5.880172388316165
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,268,295.1366834170854,0.40671641791044777,-0.12591157957167423,-33.74430332520869,-39.7442661126569,11,0.7829603078128206,1.1167977994495066,-0.9778318456931127,,4.652897040162342,,9.148686677969753
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,244,268.7402940067848,0.38934426229508196,-0.13732281895515697,-33.5067678250583,-39.03164953625949,11,0.7716150269638258,1.191631794937379,-0.9846428747926799,,5.59413301864676,,6.001151283582983
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,247,272.0444779494911,0.38866396761133604,-0.13983991954238179,-34.5404601269683,-40.065341838169495,11,0.7665169265250757,1.1811994433921074,-0.9797060045868252,,5.59413301864676,,6.191277330174307
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,264,290.7316582914573,0.3977272727272727,-0.14343756486324932,-37.86751712389782,-43.63565780553223,11,0.7579084158202296,1.1290536226750927,-0.9837619339923431,,4.387329418218167,,6.840744180693305
1h,fz2.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,292,321.56683417085424,0.3904109589041096,-0.16101826769848962,-47.01733416795897,-54.91302784511435,12,0.730615987057514,1.1185888936969683,-0.9805419553337829,,2.408814564701689,,9.345111879711052
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_open,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,1110,1218.4147257700977,0.3810810810810811,-0.16579597450847972,-184.0335317044125,-191.99642100840387,21,0.7236851924121175,1.1394679663401788,-0.96947377214892,,-28.181143032111894,,3.8797880707450116
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,1152,1264.5169045830203,0.3802083333333333,-0.16709615570584985,-192.49477137313903,-200.6894827829443,23,0.718572263686109,1.122143451427328,-0.9579742340312448,,0.6350819943619943,,4.216855751909524
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,286,314.95929648241207,0.38461538461538464,-0.16853115172008235,-48.19990939194355,-55.863780963285144,12,0.7225484493764374,1.1411253510407868,-0.9870664659456256,,1.603887362005394,,7.249970399411033
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,957,1050.339551771629,0.3845350052246604,-0.17696145331358556,-169.35211082110138,-174.9080596175216,21,0.7037843963841766,1.0933884888945675,-0.9706605683095114,,-51.78901902397652,,0.14291176215186074
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_open,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,948,1040.4617503443094,0.3829113924050633,-0.17818166921741108,-168.9162224181057,-174.47217121452584,20,0.7037299572089046,1.1053072894592741,-0.974603023062944,,-51.379756510480746,,1.0972247692954846
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_open,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,1014,1112.8989608113184,0.378698224852071,-0.18239407631427074,-184.94759338267053,-191.01475179695464,21,0.6961390428012231,1.1034141532603223,-0.9661248067216418,,2.6226102109548397,,-16.068101178916724
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,1054,1156.8003004882935,0.3747628083491461,-0.18602687851979754,-196.0723299598666,-202.37131047996462,23,0.6892066028099951,1.1007706968353215,-0.9573243629891026,,-11.819201126143744,,-6.760557039341031
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,885,971.3171403530737,0.3807909604519774,-0.186280274773839,-164.8580431748475,-170.63348724677374,20,0.6875865516539104,1.0766583006631256,-0.9629414060188337,,1.3539439403459281,,-5.436825987981788
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_open,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,877,962.5368724176788,0.3808437856328392,-0.18679128500669173,-163.81595695086864,-169.7470643853914,20,0.687892566930899,1.0810013621119998,-0.9666121766045609,,2.432539411805612,,-14.041667122492559
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,436,479.9065796082371,0.36926605504587157,-0.20432582637281307,-89.0860602985465,-95.03254139589454,12,0.6600197178504075,1.0742047227793934,-0.9528473478764685,,3.400766679636073,,6.721282756964868
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,550,605.5388093443859,0.3709090909090909,-0.20512758399164976,-112.82017119540737,-122.47704189738327,16,0.6601778318893304,1.0743995496472933,-0.9595308650966914,,3.4161994958535,,10.50971019934466
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,440,484.30939226519337,0.36818181818181817,-0.20607530697303067,-90.67313506813349,-96.61961616548155,12,0.656294079286655,1.0687474470004548,-0.948957631230961,,3.147238241891898,,6.788526854229582
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_open,2.0,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,535,589.0241145440843,0.36822429906542054,-0.2084331108591208,-111.51171430962964,-120.93676290579171,16,0.6596248175375448,1.096966503042719,-0.969272530795992,,0.636647592530257,,5.455933754806479
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,467,514.0283776996484,0.3683083511777302,-0.21262544453069232,-99.29608259583331,-105.24256369318141,12,0.6513302735849317,1.0784268491057691,-0.9653745784475445,,1.4580072002088649,,5.563662270422231
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,492,541.477966101695,0.36585365853658536,-0.21327578861143723,-104.93168799682712,-111.49778517564594,15,0.6492154609163018,1.0789034071002024,-0.9587637861373832,,2.7295497267764306,,3.494233924282706
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,base,next_open,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,472,519.5318935208438,0.3686440677966102,-0.21486127136222682,-101.41452008297107,-107.36100118031916,12,0.6467823750286298,1.0672513240840913,-0.9634773505825603,,1.4580072002088649,,5.753788317013555
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,base,next_open,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,507,557.9864406779661,0.3609467455621302,-0.22226046667698904,-112.68605660523345,-119.48397588986609,15,0.6353983463535323,1.0731156725492208,-0.9539081008695705,,1.9059646048523702,,6.16933569171211
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,223,245.61100640784016,0.3991031390134529,-0.21454179204249463,-47.8428196254763,-51.04113372412742,10,0.6452247536639405,0.9776523995180919,-1.0063722625566156,,4.004508775575422,,2.4662818461367793
1h,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,220,242.30682246513382,0.39545454545454545,-0.21624111463043327,-47.57304521869532,-50.771359317346445,10,0.6456805489905243,0.9964704140277484,-1.0095185807451834,,4.004508775575422,,2.4662818461367793
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,259,285.2253768844221,0.3938223938223938,-0.23736896536616028,-61.478562029835516,-65.17019506387531,15,0.6138421557795491,0.9581100115203132,-1.0140495745535507,,1.8870779742664312,,6.0257198553904185
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,237,261.03053147380325,0.3924050632911392,-0.24109504243274738,-57.139525056561126,-60.09436598017248,12,0.6124094071197412,0.9707833140405208,-1.0237664809883997,,3.7184677935196326,,2.4662818461367793
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,235,258.82774217866563,0.39148936170212767,-0.2417049178854228,-56.80065570307436,-59.755496626685705,12,0.6132702714768622,0.9790612818289353,-1.0270929624568979,,3.7184677935196326,,2.4662818461367793
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,250,275.3140703517588,0.38,-0.24427242194078902,-61.06810548519726,-64.59622822404634,15,0.6104292850266569,1.0072560854259724,-1.0113382812946108,,2.5147108373224265,,1.8927480258519265
1h,fz2.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,279,307.2505025125628,0.3727598566308244,-0.28495283549083905,-79.5018411019441,-83.19347413598388,15,0.5564689106629311,0.9590929209767975,-1.02427145647732,,1.8109098838399107,,6.409764023567011
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,270,297.3391959798995,0.362962962962963,-0.2912624876026024,-78.64087165270266,-82.16899439155172,15,0.5527659084361798,0.9918102489824201,-1.0223155584475572,,3.1075126135320126,,1.248433719984721
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,853,936.4305572949279,0.3563892145369285,-0.32138616197442194,-274.1423961641819,-279.66210291023157,22,0.5118027789120605,0.9453877214622928,-1.0228420099976665,,-25.609454902728693,,-0.6750211781459037
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,844,926.5502817783344,0.3542654028436019,-0.32583472731228413,-275.00450985156783,-280.5242165976175,22,0.5082191674494467,0.9504911339978617,-1.0260575392971165,,-12.478459915341713,,-13.039403457081221
1h,fz2_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.0,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,466,512.992088408891,0.34549356223175964,-0.33278450486586914,-155.07757926749503,-160.58101368707835,20,0.4993698428493237,0.9607899274127994,-1.0156221560031335,,1.9796620395532993,,-7.821058528218609
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,919,1008.8859110832811,0.3482045701849837,-0.33525129139068005,-308.095936788035,-313.61564353408465,17,0.49730481534956666,0.9524757598687182,-1.023185609258806,,-20.801596947648466,,-15.996001467182102
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,2.0,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,421,463.5124340617935,0.35629453681710216,-0.33635127165593776,-141.6038853671498,-146.53262956302302,17,0.487784334272935,0.8989983656751512,-1.0201241336473152,,-8.64556613022217,,-8.757273756670422
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,425,467.91635267520724,0.35764705882352943,-0.33669263269730637,-143.0943688963552,-148.02311309222847,17,0.4857571837593037,0.889262449920847,-1.0192756823601612,,-9.878847695739758,,-13.726378563755823
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,910,999.0056355666875,0.34725274725274724,-0.3398737072587708,-309.28507360548144,-314.8047803515311,17,0.4948351984720259,0.9587367613517588,-1.0307169868562915,,-34.097173190579326,,-18.94361012938056
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,961,1054.861758076634,0.34547346514047866,-0.3413311565906248,-328.0192414835904,-334.04564144108065,26,0.49802562187165256,0.9802376342780718,-1.0388841590841178,,-13.378000484699674,,-13.491520841373807
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,1007,1105.3546205860255,0.3445878848063555,-0.3413885128145427,-343.7782324042445,-350.0376203367037,26,0.496001675401176,0.9749962608463085,-1.0334877801786568,,-16.175262412021215,,-16.464472469403987
1h,fz2_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.0,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,487,536.1097576290342,0.34496919917864477,-0.34256917035015266,-166.83118596052435,-172.5676083550769,15,0.48723889647645996,0.9436149930747894,-1.0199326169187741,,1.9808164545600182,,0.42859052147058496
1h,fz2_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.0,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,447,492.13790504898265,0.3512304250559284,-0.34954438771010377,-156.24634130641638,-161.1750855022896,20,0.473257759162592,0.8941488046317353,-1.0228541504606856,,-9.423353243654422,,-9.497919039315704
1h,fz2_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.0,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,501,551.5908063300678,0.33532934131736525,-0.34964228729964747,-175.17078593712338,-181.4637538730583,23,0.4817668358514789,0.9693131291450198,-1.0150612361365967,,3.376368728535604,,0.6388085182277776
1h,fz2_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.0,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,451,496.5418236623964,0.35033259423503327,-0.3501565320750579,-157.92059596585113,-162.8493401617243,20,0.4709725712372013,0.8898137506625876,-1.0188094490462114,,-10.656634809172008,,-21.796230772592278
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,524,576.9133383571967,0.33396946564885494,-0.35617461658482447,-186.635499090448,-193.161455001352,19,0.4703098343171471,0.9469310426760155,-1.0095943597671941,,4.603113384173206,,2.78453207557964
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,1096,1203.0473328324567,0.333029197080292,-0.35858523064921155,-393.00941279153585,-399.2688007239948,25,0.47785093334190215,0.9853897040927782,-1.029653426519015,,-18.280616336470075,,-15.356660864330193
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,1052,1154.7498121712997,0.33174904942965777,-0.3665363698104624,-385.59626104060646,-391.62266099809625,23,0.4732150312998441,0.992504635986601,-1.0412238677097159,,-16.387853648533024,,-13.571405863629112
1h,fz2.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,233,256.62495288352807,0.3562231759656652,-0.25167647957391936,-58.64061974072322,-63.500054376304234,9,0.6223680467719117,1.1643914598880198,-1.035234072742859,,2.879027703513644,,3.081997717663876
1h,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,230,253.3207689408217,0.3565217391304348,-0.2520124127372643,-57.96285492957079,-62.82228956515181,9,0.6246709414617724,1.1764542156,-1.0434601392484513,,3.1510125657622328,,3.0470509646039803
1h,fz2.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_open,2.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,270,297.3391959798995,0.37037037037037035,-0.26919164741516,-72.68174480209319,-78.01770684469766,14,0.5975292079233443,1.0790712334178452,-1.062287459669869,,3.1263596393574034,,5.999794355504411
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,247,272.0444779494911,0.3481781376518219,-0.2844297535285387,-70.25414912154906,-75.11358375713014,11,0.5894873856521455,1.1730635390127127,-1.0629665433331823,,1.9206742535988521,,3.079162112451703
1h,fz2.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,2.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,250,275.3486618921975,0.348,-0.28630467312192776,-71.57616828048194,-76.43560291606305,11,0.5853898756901667,1.1615943660528614,-1.0591096817612322,,1.9206742535988521,,3.2544076039573553
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_open,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,266,292.9341708542713,0.3609022556390977,-0.28636582425822016,-76.17330925268656,-81.27694909202852,13,0.5794870742149623,1.0934426101395756,-1.0655517636828575,,2.892923767845814,,3.6261004496646168
1h,fz2.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_open,2.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,296,325.9718592964824,0.35135135135135137,-0.3062461238353995,-90.64885265527825,-97.77620640868655,14,0.555839852174737,1.0907847676639106,-1.0629711900641925,,0.5145523011824291,,5.91421868485798
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_open,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,290,319.3643216080402,0.3448275862068966,-0.3150942613456639,-91.37733579024253,-98.27236734038826,13,0.5499662130932116,1.1166816534491715,-1.068660532290314,,-5.180240517578645,,3.864908466929343
1h,fz1.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_open,1.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,1120,1229.2375109553022,0.3339285714285714,-0.3537131777283861,-396.1587590557925,-402.5411598541047,29,0.5062239378335648,1.0859511919228768,-1.07547520755355,,-130.09485412979248,,-18.92762894343609
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_open,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,1162,1275.3339176161262,0.33218588640275387,-0.35390718758991013,-411.24015197947557,-417.85487498105044,32,0.5003335770436039,1.0668115010410046,-1.0606048858006485,,-45.70498689700145,,-17.732608894165313
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_open,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,964,1058.0222862150995,0.33402489626556015,-0.36212805342360016,-349.0914435003506,-353.11733708746533,21,0.49083868455639806,1.0451213412066822,-1.0679447279889442,,-95.41925601050922,,-25.816967477378764
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_open,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,955,1048.1444847877801,0.33403141361256544,-0.3640863051588634,-347.7024214267146,-351.7283150138291,20,0.4910929727137528,1.0518221296287276,-1.0742667936765387,,-94.8288371567632,,-27.378523555283664
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,891,977.90234130462,0.3333333333333333,-0.3672327624972372,-327.2043913850383,-331.23028497215296,27,0.48265678388889244,1.0278324634345835,-1.0647653754631474,,-93.98563135965378,,-25.27353120835235
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_open,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,883,969.122073369225,0.332955832389581,-0.3686340977500217,-325.50390831326916,-329.5298019003838,27,0.4826587972161195,1.0329327205410888,-1.0682277218206269,,-26.73505522680614,,-25.292874830868662
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_open,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,1021,1120.581695254789,0.33006856023506365,-0.36887658756367353,-376.6229959025107,-381.2140049900192,31,0.4856276407338239,1.0551220708960138,-1.0704665698749523,,-121.35091619337638,,-21.476475545095425
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_open,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,1062,1165.5805684236884,0.3295668549905838,-0.36957675749800073,-392.49051646287677,-397.3138477536479,32,0.48170630631366057,1.0422395049182929,-1.0635875606520775,,-123.85157506004455,,-21.221048927649562
1h,fz2_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,439,483.2086891009543,0.32801822323462415,-0.3726930769657261,-163.61226078795377,-168.66932509861266,12,0.4723792171078338,1.0172372185542993,-1.0511675263043148,,-9.166840170743555,,1.4020755269870468
1h,fz2_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_open,2.0,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,443,487.6115017579106,0.327313769751693,-0.3735981118331997,-165.50396354210747,-170.56102785276636,12,0.46981279479101407,1.0114303790574122,-1.047521370823598,,-10.400121736261143,,1.4370222800469423
1h,fz2_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_open,2.0,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,556,611.9141242937853,0.33093525179856115,-0.37461806004095244,-208.28764138276955,-215.9895815312015,16,0.47362918815801963,1.018573419776509,-1.063723523176471,,-4.465277119180579,,3.920927335602811
