timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,SOLUSDT,113,154.3947317149203,0.336283185840708,-0.42901530269202,-48.47872920419826,,,0.45653204933087543,1.0716795992777728,-1.1893673863567151
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,XRPUSDT,73,88.57609523150391,0.3013698630136986,-0.458611016554671,-33.478604208490985,,,0.4222607402672365,1.1122271350267647,-1.136227474099604
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ADAUSDT,125,146.79482885658783,0.344,-0.37721702849134214,-47.15212856141777,,,0.4862295444351478,1.037779445250118,-1.1192273744777177
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,105,125.3564862104188,0.3904761904761905,-0.20361978088485574,-21.380076992909853,,,0.6941073291975965,1.183267583704765,-1.0920944988250816
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BNBUSDT,196,227.04892794608347,0.3877551020408163,-0.5195224917538728,-101.82640838375906,,,0.39741032389438236,0.8836174654822269,-1.4081777980034027
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BTCUSDT,92,105.69058384116376,0.29347826086956524,-0.9305579943327705,-85.61133547861489,,,0.22132991122701595,0.9012683603087936,-1.6914704801069587
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ETHUSDT,81,95.03710891751714,0.35802469135802467,-0.43874473485771903,-35.53832352347524,,,0.4269976328450571,0.9132043889157806,-1.1927163615775553
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LINKUSDT,121,133.2938737040528,0.34710743801652894,-0.42698192782519073,-51.66481326684808,,,0.4649070893977842,1.068765793230278,-1.222189576993921
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LTCUSDT,72,112.88714004650332,0.2638888888888889,-0.5993109720741415,-43.15038998933819,,,0.2910002602872246,0.93213416436956,-1.1483196058935816
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,SOLUSDT,107,146.20817583102763,0.3364485981308411,-0.42906930977238844,-45.91041614564556,,,0.45339156418620136,1.0578055324071756,-1.1829776804549843
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,XRPUSDT,70,84.94186046511628,0.37142857142857144,-0.3163128484857862,-22.141899394005037,,,0.5625978840409364,1.0953646975393208,-1.1504859438642585
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ADAUSDT,113,132.7025252863554,0.30973451327433627,-0.46384104710744956,-52.4140383231418,,,0.40946843884705936,1.0383813914532523,-1.1379152182564825
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,98,116.9993871297242,0.37755102040816324,-0.24380205921344228,-23.892601802917344,,,0.6443615168883113,1.169991124165423,-1.1013487442137377
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BNBUSDT,184,213.14797317387425,0.375,-0.5589552744635846,-102.84777050129958,,,0.367612217779412,0.8664674592058397,-1.4142089146652395
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BTCUSDT,85,97.64890898368391,0.3058823529411765,-0.8818066534196858,-74.9535655406733,,,0.2348520352093424,0.8848463215085508,-1.6603316932185697
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ETHUSDT,73,85.65072778986114,0.3013698630136986,-0.5263620925598159,-38.42443275686656,,,0.3525798512346505,0.951165442145308,-1.1637269114522222
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,LINKUSDT,114,125.58265786993402,0.37719298245614036,-0.36634661280104913,-41.7635138593196,,,0.5238109013888812,1.0683748596407272,-1.2352624341390264
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,LTCUSDT,67,105.0477553210517,0.26865671641791045,-0.5912483378232597,-39.6136386341584,,,0.30012751715040387,0.9437546997573933,-1.1551270046896223
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,SOLUSDT,104,142.09780618010367,0.34615384615384615,-0.4362111218392469,-45.36595667128167,,,0.4513440449568719,1.0366572570634063,-1.2159649694935926
15m,fz2.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,XRPUSDT,66,80.08803986710963,0.3333333333333333,-0.4263118480788707,-28.136581973205466,,,0.46340019217724,1.104471094364062,-1.1917033193003372
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ADAUSDT,153,179.64678699393897,0.33986928104575165,-0.4006490319381913,-61.29930188654327,,,0.47034205795906875,1.0468163838284157,-1.1458787509467414
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,124,148.02996050660494,0.3951612903225806,-0.22776959575289352,-28.243429873358796,,,0.6638992980468167,1.1385553440692784,-1.1204352231033792
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BNBUSDT,228,264.11814067197463,0.36403508771929827,-0.5659420317856507,-129.03478324712836,,,0.3608401036691851,0.8776755205782293,-1.392288630724975
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BTCUSDT,108,124.06749008944074,0.28703703703703703,-0.874769066066117,-94.47505913514064,,,0.241632839478801,0.9710283673940785,-1.617882318498144
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ETHUSDT,90,105.59678768613017,0.36666666666666664,-0.3872022812590793,-34.84820531331714,,,0.4707263162221477,0.9391925838078382,-1.1551150978767684
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LINKUSDT,136,149.7943772577352,0.3897058823529412,-0.3379345031556053,-45.95909242916232,,,0.5384888756541032,1.0117894260716063,-1.1998064097705716
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LTCUSDT,92,144.27693546222997,0.30434782608695654,-0.5234886433681017,-48.16095518986536,,,0.3601918114645585,0.9683249048331272,-1.1761570707061393
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,SOLUSDT,124,169.40450401309124,0.3467741935483871,-0.3905818030607868,-48.432143579537566,,,0.4832052944217784,1.053122432852666,-1.1569926937308914
15m,fz2.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,XRPUSDT,79,95.86959230290026,0.35443037974683544,-0.31520393292933363,-24.90111070141736,,,0.554014672039238,1.1047433156712214,-1.0947828145139522
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ADAUSDT,138,162.034356896494,0.32608695652173914,-0.43829119730538063,-60.48418522814253,,,0.43986073201094067,1.0554763197076014,-1.1610819313439202
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,119,142.0610104861773,0.36134453781512604,-0.2865068304483337,-34.09431282335171,,,0.5913941967863363,1.1475880419872806,-1.0979026135369048
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BNBUSDT,212,245.58353430902903,0.3632075471698113,-0.5633295709878282,-119.42586904941959,,,0.3584145689899687,0.8664407035450311,-1.3788281720176814
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BTCUSDT,100,114.87730563837106,0.26,-0.9235446573400048,-92.35446573400048,,,0.20087068521928308,0.8928614061061425,-1.5617413823345971
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ETHUSDT,85,99.73029948134516,0.3176470588235294,-0.49594338171569974,-42.15518744583448,,,0.37774116087018234,0.9477864528123605,-1.1680245115822105
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,LINKUSDT,124,136.57722632322916,0.4032258064516129,-0.2786162044254947,-34.54840934876134,,,0.6030551692613092,1.0497477349058466,-1.176159406676401
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,LTCUSDT,85,133.31723027375202,0.3058823529411765,-0.49446772405380685,-42.02975654457358,,,0.3778830247164617,0.9819036118829689,-1.1450720415852673
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,SOLUSDT,116,158.49370689319255,0.33620689655172414,-0.418494410468559,-48.545351614352846,,,0.4573355257483446,1.049026819097145,-1.1617843838849546
15m,fz2.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,XRPUSDT,77,93.44251401675088,0.2857142857142857,-0.5052876549217616,-38.90714942897564,,,0.3779955961583529,1.0747315856750952,-1.1372953511605042
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ADAUSDT,127,149.14354611829324,0.3464566929133858,-0.3808863186694003,-48.37256247101384,,,0.4809310887506935,1.0186013592042598,-1.122783400915678
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,105,125.3564862104188,0.3904761904761905,-0.20326491557056262,-21.342816134909075,,,0.6944775585728152,1.183267583704765,-1.0915122979188194
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BNBUSDT,196,227.04892794608347,0.3877551020408163,-0.5195224917538728,-101.82640838375906,,,0.39741032389438236,0.8836174654822269,-1.4081777980034027
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BTCUSDT,93,106.83939453508945,0.2903225806451613,-0.9329471643874786,-86.76408628803551,,,0.21903340299250582,0.9012683603087936,-1.6833080608541355
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ETHUSDT,82,96.21040655847415,0.36585365853658536,-0.4194245395614203,-34.39281224403646,,,0.44546729065791163,0.9209479519332138,-1.1927163615775553
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LINKUSDT,123,135.4970782280867,0.34959349593495936,-0.4257075225909976,-52.362025278692705,,,0.4617584864926438,1.0446857610582887,-1.216043912552489
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LTCUSDT,73,114.45501699159364,0.2602739726027397,-0.6051149566677125,-44.173391836743015,,,0.28618974241696377,0.93213416436956,-1.1459989066623084
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,SOLUSDT,108,147.5746073808503,0.3425925925925926,-0.42493294236218637,-45.89275777511613,,,0.453601804369246,1.0296934469510206,-1.1829776804549843
15m,fz2.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,XRPUSDT,70,84.95068009552487,0.38571428571428573,-0.2920189433477322,-20.441326034341255,,,0.5889086214658767,1.084563150352859,-1.1563844440434523
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ADAUSDT,115,135.0512425480608,0.30434782608695654,-0.47796771079691164,-54.966286741644836,,,0.39738955646830704,1.035638412530539,-1.1401703897526712
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,98,116.9993871297242,0.37755102040816324,-0.2434218463766996,-23.855340944916563,,,0.6447190931560645,1.169991124165423,-1.10073791047602
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BNBUSDT,184,213.14797317387425,0.375,-0.5589552744635846,-102.84777050129958,,,0.367612217779412,0.8664674592058397,-1.4142089146652395
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BTCUSDT,86,98.79771967760959,0.3023255813953488,-0.8849571668615573,-76.10631635009393,,,0.23212052946168002,0.8848463215085508,-1.6518720118219374
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ETHUSDT,74,86.82402543081814,0.3108108108108108,-0.5037692091544295,-37.27892147742778,,,0.3718807759259619,0.9596152611580675,-1.1637269114522222
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,LINKUSDT,116,127.78586239396796,0.3706896551724138,-0.37531320364318016,-43.5363316226089,,,0.5134325139529357,1.0683748596407272,-1.225704802563838
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,LTCUSDT,67,105.0477553210517,0.26865671641791045,-0.5912483378232597,-39.6136386341584,,,0.30012751715040387,0.9437546997573933,-1.1551270046896223
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,SOLUSDT,105,143.46413123952775,0.34285714285714286,-0.43404233966194716,-45.57444566450445,,,0.4502088585241096,1.0366572570634063,-1.2013638683882186
15m,fz2.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,XRPUSDT,67,81.30993666285951,0.34328358208955223,-0.4026903998662932,-26.980256791041644,,,0.48196922743069803,1.091395086935401,-1.1836896316035423
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ADAUSDT,228,267.70893748116396,0.33771929824561403,-0.39593824186630416,-90.27391914551735,,,0.47799230961588374,1.0735334479606657,-1.14527148767211
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,212,233.46633165829144,0.36792452830188677,-0.34903677017456447,-73.99579527700767,,,0.5270440114171147,1.0571548183326163,-1.1675662022906845
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BNBUSDT,318,361.8716775387012,0.33647798742138363,-0.6316668269957176,-200.8700509846382,,,0.3178132192393023,0.8745810641616174,-1.395498695971238
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BTCUSDT,301,345.7806899714969,0.23588039867109634,-1.0173135305386714,-306.21137269214006,,,0.16334713807341067,0.842033163384786,-1.591285770836782
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ETHUSDT,202,226.11824798876262,0.3811881188118812,-0.3859071834125931,-77.9532510493438,,,0.491556802594309,0.9787567641969377,-1.2265401751400642
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LINKUSDT,233,256.6330139783258,0.3905579399141631,-0.34401549393418296,-80.15561008666462,,,0.5429014504488449,1.0461734408509125,-1.2349112197471666
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LTCUSDT,193,217.40400925212026,0.29533678756476683,-0.5593491281222581,-107.95438172759582,,,0.35238083702713174,1.0305237628728734,-1.225692913318747
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,SOLUSDT,202,248.43661873027006,0.400990099009901,-0.2770642074789174,-55.96696991074132,,,0.6038515920660661,1.0532199489272445,-1.167585006395439
15m,fz2_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,XRPUSDT,190,230.5484998442745,0.3631578947368421,-0.33388899945899286,-63.438909897208646,,,0.5423388177172728,1.0895150475925115,-1.1455822163726608
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ADAUSDT,206,241.87737333824464,0.32038834951456313,-0.43176602586012247,-88.94380132718523,,,0.4452754272787958,1.0817404650482592,-1.145276228716931
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,206,226.85879396984924,0.3300970873786408,-0.4125440105448583,-84.9840661722408,,,0.45783161220092217,1.0553589042960145,-1.1358584903215203
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BNBUSDT,301,342.5263362866323,0.33554817275747506,-0.6392467703621153,-192.4132778789967,,,0.30972300412011566,0.8547984519543672,-1.393739607631939
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BTCUSDT,283,325.1027749565901,0.22968197879858657,-1.0252332272141054,-290.1410033015918,,,0.15755651024109124,0.8348170806572001,-1.579835383230779
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ETHUSDT,185,207.08849444515388,0.372972972972973,-0.3854416176318321,-71.30669926188894,,,0.48748096919154377,0.9829443092688392,-1.199395315529645
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,LINKUSDT,214,235.70585833202452,0.40654205607476634,-0.2890089697249628,-61.84791952114204,,,0.601437005096868,1.0727512140224447,-1.2218683081975963
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,LTCUSDT,178,200.53309343272073,0.3202247191011236,-0.5073826181004241,-90.31410602187549,,,0.39502053426911377,1.034569735490807,-1.233756867312822
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,SOLUSDT,195,239.82742897229042,0.37435897435897436,-0.342838800696298,-66.85356613577811,,,0.5343098234893243,1.0507461334435257,-1.1767051957143893
15m,fz2_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,XRPUSDT,179,217.19343899231782,0.3463687150837989,-0.3829480806091819,-68.54770642904356,,,0.494454821482164,1.0813539771943423,-1.1589030172230153
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ADAUSDT,195,228.99993301627703,0.35384615384615387,-0.3662105961341552,-71.41106624616026,,,0.5013550441869222,1.040567806752346,-1.136589245333906
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,188,207.0361809045226,0.3617021276595745,-0.3414691464764996,-64.19619953758193,,,0.5382921398766455,1.1006549113176267,-1.1586727792265044
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BNBUSDT,284,323.18099503456335,0.3591549295774648,-0.603189019209025,-171.3056814553631,,,0.34196611429318474,0.8727832648861406,-1.4303822773282935
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,BTCUSDT,263,302.13721250245726,0.23574144486692014,-1.0628850902114886,-279.5387787256215,,,0.15477244059067802,0.8256012765049683,-1.6454032729797488
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,ETHUSDT,179,200.37211084152727,0.3854748603351955,-0.38333338331642625,-68.6166756136403,,,0.4879390132704261,0.9475986587901757,-1.2181907551832947
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LINKUSDT,214,235.74288407163056,0.3644859813084112,-0.3961873514424199,-84.78409320867786,,,0.4963100948166634,1.0710497365470009,-1.2376909754363525
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,LTCUSDT,167,188.11642251349267,0.2874251497005988,-0.5864177019839827,-97.93175623132511,,,0.33299080956107396,1.0185508953203544,-1.2337999933336312
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,SOLUSDT,181,222.6168578343681,0.3867403314917127,-0.3043830856686714,-55.093338506029525,,,0.5740541674078627,1.0607170525259255,-1.1652570466922911
15m,fz2_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.0,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,XRPUSDT,166,201.43355481727573,0.3614457831325301,-0.3504911282754819,-58.18152729373,,,0.5255025805479043,1.073927257194149,-1.1567656860884805
15m,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ADAUSDT,179,210.21019492263378,0.3240223463687151,-0.42677866533032244,-76.39338109412772,,,0.44139765106390433,1.0407705587544216,-1.130232012412266
15m,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,AVAXUSDT,179,197.12487437185928,0.3463687150837989,-0.38067642206395247,-68.1410795494475,,,0.49688855165840123,1.0854557188129592,-1.1576011462893243
15m,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BNBUSDT,270,307.2495375328595,0.34814814814814815,-0.6406876697238465,-172.98567082543855,,,0.31745574669954646,0.855922918296144,-1.4400137792345233
15m,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,BTCUSDT,248,284.90505209357184,0.24596774193548387,-1.0347934847533249,-256.6287842188246,,,0.1639502904097239,0.8250031778061809,-1.6414651233422548
15m,fz2_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,2.0,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,ETHUSDT,160,179.10356276337632,0.36875,-0.39954945229414096,-63.927912367062554,,,0.46872556341862964,0.955956721320517,-1.1913797913363668
