timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-12,291,3470.620408163265,0.32989690721649484,-0.5370270002102889,-156.27485706119407,,,0.3736241099657267,0.9709966642446616,-1.2794386504034954
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-01,354,4166.719033232628,0.2853107344632768,-0.6890977534327128,-243.94060471518034,,,0.28009273254598616,0.9396973562562383,-1.3393282122413455
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-02,348,4553.086567164179,0.4224137931034483,-0.1809933773126345,-62.98569530479681,,,0.7200998584941216,1.1023365328733639,-1.1195480877471706
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-03,305,3749.8316970546985,0.28852459016393445,-0.6289804592219114,-191.83904006268295,,,0.2986355690160899,0.9282225531624654,-1.26047292507364
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-04,274,3347.5735191637627,0.35036496350364965,-0.587679908740368,-161.02429499486084,,,0.3360135893831366,0.8488243395304989,-1.3624237729763413
15m,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-05,18,2254.114285714286,0.3333333333333333,-0.7936447198028813,-14.285604956451863,,,0.27098651368137133,0.8850330745198832,-1.6329836169642633
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-06,342,4693.498238747554,0.3684210526315789,-0.5355006170413351,-183.1412110281366,,,0.38768495799190755,0.9202790999519888,-1.3847054519541073
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-07,307,3663.937372362151,0.34201954397394135,-0.5640954959365104,-173.1773172525087,,,0.36683937208991896,0.955572732983809,-1.35402205057331
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-08,523,6168.339051463168,0.35564053537284895,-0.44606834051008354,-233.2937420867737,,,0.45050830665981334,1.0283283680080084,-1.2598303220660632
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-09,439,5369.060341820718,0.27790432801822323,-0.7317064711920186,-321.21914085329615,,,0.2734130728161235,0.9907709894323059,-1.3946157778045345
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-10,484,5963.097680955728,0.35537190082644626,-0.38574004053190253,-186.69817961744081,,,0.4773291974187186,0.9912915325479937,-1.1448728308195375
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-11,290,3841.5413675859463,0.4068965517241379,-0.26303108741235176,-76.27901534958201,,,0.6242071805833842,1.0737504376488654,-1.1801253894892332
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-12,387,4582.832826747721,0.3385012919896641,-0.5111078887863469,-197.79875296031628,,,0.3959908612279854,0.9899058874665607,-1.2792047821032646
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-01,426,5014.187311178248,0.284037558685446,-0.6594303002859607,-280.91730792181926,,,0.29113797585760487,0.9535210285748413,-1.2993224668176233
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-02,445,5811.351955307263,0.4202247191011236,-0.19422154130816546,-86.42858588213363,,,0.7083890523414311,1.122751948255651,-1.1487720938214743
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-03,405,4975.7953749124035,0.2814814814814815,-0.6466129052727052,-261.8782266354456,,,0.2904091442627175,0.9401492779851857,-1.2682310801572396
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-04,371,4520.063933287004,0.3288409703504043,-0.648040500375017,-240.42302563913134,,,0.30763806378348346,0.8756350014949696,-1.3945803045040868
15m,fz1.5_react0_body0.25_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-05,23,4455.646408839779,0.2608695652173913,-0.9096803483537055,-20.922648012135227,,,0.20578220658372087,0.9035113355560837,-1.5496303544395134
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-06,327,4487.643052837573,0.3669724770642202,-0.5355767131687914,-175.1335852061948,,,0.38226382231477224,0.9031260176940692,-1.3696072817849425
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-07,280,3341.7018379850238,0.3607142857142857,-0.5201360262412058,-145.63808734753763,,,0.398960067973907,0.9571493206979599,-1.3536880935085562
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-08,496,5851.865410497981,0.3528225806451613,-0.4495215506851857,-222.9626891398521,,,0.4476585452458389,1.0326030052124275,-1.2575333802243829
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-09,404,4941.003139169864,0.27722772277227725,-0.7237600488208685,-292.3990597236309,,,0.2723370861775482,0.9770898331486705,-1.3761408254667193
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-10,451,5550.671814671815,0.3303769401330377,-0.4270088722520871,-192.58100138569128,,,0.44361022481699497,1.0305037572593445,-1.1461127854878597
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-11,272,3603.1008689081978,0.39338235294117646,-0.2969284172200086,-80.76452948384234,,,0.583312559322075,1.0566418468457648,-1.174698224826298
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-12,354,4219.12168592794,0.327683615819209,-0.5374863661240094,-190.2701736078993,,,0.37141224272957596,0.9691768281890053,-1.2718264104110246
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-01,400,4706.577181208054,0.275,-0.6879596381656949,-275.183855266278,,,0.2750464686238999,0.9491310237327052,-1.3089250616443986
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-02,416,5434.658718330849,0.40865384615384615,-0.22456367146467235,-93.4184873293037,,,0.6694807301895153,1.1130769923887789,-1.1489494960788462
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-03,366,4496.644709180098,0.29508196721311475,-0.6255318725233777,-228.94466534355624,,,0.3046988511474528,0.9289763177469927,-1.2762562312412071
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-04,335,4092.836236933798,0.3492537313432836,-0.6053383274006616,-202.78833967922165,,,0.33390121433493863,0.8688333328618395,-1.3965222001103526
15m,fz1.5_react0_body0.25_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-05,23,2810.006968641115,0.2608695652173913,-0.973935019545069,-22.40050544953659,,,0.18761985138911397,0.8622358039869131,-1.6219953102034155
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-06,308,4233.5209721677775,0.35714285714285715,-0.5628750386133369,-173.36551189290776,,,0.37336569270536735,0.9390533418064598,-1.3972796944021129
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-07,264,3150.7474472430226,0.3560606060606061,-0.5255639981130387,-138.7488955018422,,,0.39757049282653784,0.974113561534871,-1.3547974722712948
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-08,458,5401.719475277497,0.34279475982532753,-0.47518227915887157,-217.63348385476317,,,0.42571421821149524,1.027581206736109,-1.2590157252901406
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-09,370,4534.666200629151,0.27297297297297296,-0.7542947905766626,-279.0890725133652,,,0.2699299036317114,1.0216635473059026,-1.4211044267333135
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-10,416,5121.707865168539,0.3629807692307692,-0.375573202162881,-156.2384520997585,,,0.4945329744154996,1.0123097171310604,-1.1664046014586742
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-11,247,3273.170068027211,0.38866396761133604,-0.31551810531469543,-77.93297201272978,,,0.5631254692740035,1.046401730503163,-1.1813744247750557
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-12,320,3803.5525423728814,0.325,-0.5628962523460881,-180.1268007507482,,,0.35395691266674656,0.9489294184792788,-1.2908123160768201
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-01,372,4378.586102719033,0.3010752688172043,-0.645072053151778,-239.9668037724614,,,0.3096951954129731,0.9612286704613081,-1.3370169802466458
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-02,378,4938.223546944859,0.42063492063492064,-0.1906293429887435,-72.05789164974505,,,0.7107847013011506,1.1137846699007297,-1.1376696537167172
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-03,333,4094.0785413744743,0.29429429429429427,-0.6039828170113698,-201.12627806478613,,,0.31332414248709844,0.9364504925089282,-1.2463762822581324
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-04,307,3740.3224461431546,0.3355048859934853,-0.6240389848804343,-191.57996835829334,,,0.3123527039981624,0.8448748898737113,-1.3656964804670861
15m,fz1.5_react0_body0.5_cl0.6_cs0.4,model_a,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-05,19,3640.5245901639346,0.3157894736842105,-0.7373815672203774,-14.01024977718717,,,0.26411704808786496,0.8380739093785863,-1.4645148641122068
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-06,296,4068.578596628773,0.3581081081081081,-0.5648647038428487,-167.1999523374832,,,0.3728066368809463,0.9375889175038198,-1.4030756715415162
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-07,243,2900.1198093941457,0.3868312757201646,-0.4636160633304246,-112.65870338929318,,,0.4476214872583223,0.9712053015544216,-1.368805380774556
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-08,435,5130.454086781029,0.335632183908046,-0.48152357482176505,-209.4627550474678,,,0.41785502348451653,1.0297894284960871,-1.245024261619019
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-09,345,4228.269835721776,0.2811594202898551,-0.7185796110301256,-247.90996580539334,,,0.28569715483833397,1.0222233254498954,-1.3994581789275533
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-10,389,4789.289325842697,0.35732647814910024,-0.38527950136238603,-149.87372602996817,,,0.48933106510597313,1.033175389011203,-1.1739404204101016
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-11,229,3034.6394557823132,0.38427947598253276,-0.33640714558696644,-77.03723633941532,,,0.5407855575592678,1.030926180083281,-1.1897782991967665
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-12,296,3530.2530612244896,0.3344594594594595,-0.5389631806724614,-159.53310147904858,,,0.3724693535218125,0.9564697049034416,-1.2904751383984228
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-01,358,4213.800604229607,0.2849162011173184,-0.6879137715050795,-246.27313019881845,,,0.2805932420611446,0.9417151398168515,-1.3372190408599114
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-02,349,4566.170149253731,0.42406876790830944,-0.17807578726445294,-62.14844975529408,,,0.7236983188653016,1.0998732026198088,-1.119053152950377
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-03,307,3774.420757363254,0.2931596091205212,-0.6140541678797801,-188.51462953909248,,,0.3080524956526502,0.9325113655731986,-1.255486877606822
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-04,277,3384.225783972125,0.3574007220216607,-0.5734570444433708,-158.8476013108137,,,0.3449945609746644,0.8451091590047051,-1.3624348766981993
15m,fz1.5_react0_body0.5_cl0.7_cs0.3,model_a,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-05,18,2254.114285714286,0.3333333333333333,-0.8366725751224415,-15.060106352203947,,,0.2606833083467518,0.8850330745198832,-1.697525399943604
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-06,100,1956.6964285714284,0.51,-0.22128572258538048,-22.12857225853805,,,0.6833727394463898,0.9364671872123239,-1.4262938531911544
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-07,73,879.9147473358541,0.3424657534246575,-0.43019501035071606,-31.404235755602272,,,0.46264927641818854,1.081539211630635,-1.2175565842993363
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-08,177,2130.562306900103,0.3502824858757062,-0.47205843697130206,-83.55434334392046,,,0.423954541314925,0.991836018101691,-1.2612884910106548
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-09,91,1130.2954303931988,0.2967032967032967,-0.7850158274235132,-71.4364402955397,,,0.26716410720940126,0.9645559415663874,-1.5231164174661276
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-10,168,2139.7573556120597,0.34523809523809523,-0.33111733652626046,-55.62771253641176,,,0.5353905457545258,1.1052126907359971,-1.088454987264542
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-11,36,599.6693586698337,0.25,-0.5769847997922326,-20.771452792520375,,,0.3337257305339208,1.1560084646338518,-1.154649221267594
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-12,62,807.5661218424963,0.2903225806451613,-0.574453857915522,-35.61613919076236,,,0.3414791536767588,1.026051131275742,-1.229205898948312
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-01,103,1215.205921938089,0.3106796116504854,-0.5759652716391243,-59.3244229788298,,,0.3319366146867639,0.9211302290297196,-1.2507125395462089
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-02,117,1888.8066298342542,0.4188034188034188,-0.1806093299220773,-21.131291600883042,,,0.7256623476244553,1.1407202066096847,-1.132743848893494
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-03,81,1248.981530343008,0.2716049382716049,-0.6922461866225873,-56.07194111642957,,,0.25436471267449423,0.8694674335016476,-1.2745800788723018
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-04,79,1069.5196911196913,0.31645569620253167,-0.6426851239680942,-50.77212479347944,,,0.3119466236965082,0.9207537352589145,-1.366499410647265
15m,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-05,4,1461.0,0.25,-0.9768912618842757,-3.9075650475371027,,,0.17395245932781242,0.8228709808267882,-1.5768120094546303
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-06,96,1882.6308724832213,0.5104166666666666,-0.203499084105441,-19.535912074122336,,,0.6944772656760776,0.9062585419778525,-1.3604804389582363
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-07,64,771.4321072533517,0.359375,-0.41174611593515387,-26.351751419849847,,,0.4821351028247241,1.066679447941094,-1.2411067981096342
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-08,166,1998.1544799176108,0.3493975903614458,-0.47967458490905246,-79.62598109490271,,,0.42404297475126573,1.0107566223002795,-1.2800913443362862
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-09,86,1068.1912858660999,0.26744186046511625,-0.823495316362059,-70.82059720713707,,,0.2390615196710718,0.9673683581422962,-1.4773026895938077
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-10,157,2000.3808139534885,0.31210191082802546,-0.38745738331670165,-60.830809180722156,,,0.48382237440925896,1.1636283308313504,-1.0911907165875772
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-11,33,549.6969121140143,0.18181818181818182,-0.7392989181971453,-24.396864300505797,,,0.2072189615181573,1.0628182392646879,-1.1397693976331082
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2025-12,57,742.4398216939079,0.2982456140350877,-0.5506983477066536,-31.389805819279257,,,0.3595337269791743,1.0365328723370733,-1.2252716162252375
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-01,99,1167.6205852674066,0.29292929292929293,-0.6294577029275802,-62.31631258983044,,,0.29719171400167455,0.9086645242795699,-1.266679768484828
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-02,113,1827.5977859778598,0.3805309734513274,-0.23449578534236845,-26.498023743687636,,,0.6532188893526337,1.1607757618429764,-1.0915911643276517
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-03,70,1081.7452622300573,0.2857142857142857,-0.6843949375972201,-47.90764563180541,,,0.255586609021611,0.822429636653165,-1.287124767297374
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-04,73,988.2903474903476,0.3287671232876712,-0.6025968238779823,-43.989568143092704,,,0.33172669824635576,0.9098394673193827,-1.3433819460970997
15m,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_a,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.0,1.5,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.7602045942583411,-2.2806137827750232,,,0.27127056718932874,0.8489617223322912,-1.5647877525536573
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-06,94,1840.321608040201,0.4574468085106383,-0.3457800725057773,-32.50332681554307,,,0.5554087272465418,0.9443024693112668,-1.433496725410344
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-07,66,795.5393606050188,0.3484848484848485,-0.4062677741632352,-26.81367309477352,,,0.4778446218768763,1.0668796249180992,-1.1942303364625535
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-08,160,1925.2711050102953,0.35,-0.47973633763306156,-76.75781402128985,,,0.41593840356598366,0.976123886472552,-1.2636610736899303
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-09,84,1047.4310099573258,0.2619047619047619,-0.8833346691026973,-74.20011220462658,,,0.22655969704668183,0.9879563060193829,-1.5473411441460163
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-10,155,1974.8982558139537,0.3548387096774194,-0.30484509828359957,-47.250990233957936,,,0.565505106171482,1.1181500269726938,-1.0874924171745608
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-11,30,500.67586863398384,0.23333333333333334,-0.6091850860831376,-18.27555258249413,,,0.30325678914289406,1.1363451534464424,-1.14043341985301
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2025-12,47,612.187221396731,0.3617021276595745,-0.3829183591429741,-17.997162879719784,,,0.491125446547342,1.0217316065905115,-1.178886673058616
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-01,97,1144.4172274562584,0.35051546391752575,-0.5542736381456088,-53.764542900124056,,,0.36487606798695854,0.9084560935419507,-1.3436833346119108
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-02,105,1695.8636573007832,0.3904761904761905,-0.24710931207122636,-25.94647776747877,,,0.6321092412694818,1.087346134754353,-1.1019948326938631
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-03,63,971.4300791556728,0.31746031746031744,-0.5609650460580728,-35.34079790165859,,,0.33187472851408983,0.877733428867284,-1.230127127418704
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-04,65,885.4545454545454,0.3076923076923077,-0.6653035007934213,-43.24472755157238,,,0.2942961588970765,0.901706669974196,-1.3617524655790287
15m,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_a,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.0,1.5,8,4.0,5.0,2026-05,3,1095.75,0.3333333333333333,-0.7602045942583411,-2.2806137827750232,,,0.27127056718932874,0.8489617223322912,-1.5647877525536573
