scenario_id,scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,trades_taken,trades_skipped,skip_rate,cumulative_return_units,average_trade_return_pct,median_trade_return_pct,win_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_drawdown_units,sharpe_like,max_losing_streak,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,average_exposure_pct,max_exposure_pct,p95_exposure_pct,worst_month,worst_month_return_pct,best_month,best_month_contribution,best_symbol,best_symbol_contribution,positive_symbol_rate,liquidation_margin_risk_proxy
next_open_base_ccap3_scap1_symbol_order_alloc0.01,next_open,base,3,1,symbol_order,0.01,358,608,0.629399585921325,2.810006979721518,0.7849181507602006,1.141707714788095,0.6089385474860335,2.841005898172133,0.46997740169840707,-1.140007854562386,-1.144707015851141,2.1524781043380807,6,1.3603351955307263,3,3.0,1.3603351955307263,3.0,3.0,2021-05,-0.7439365537420417,2021-02,0.3713673568969559,BNBUSDT,0.3047053866865935,0.7777777777777778,low
next_open_base_ccap3_scap1_largest_drop_alloc0.01,next_open,base,3,1,largest_drop,0.01,358,608,0.629399585921325,3.5643623109748024,0.995631930439889,1.3470673431166,0.6033519553072626,3.6188084611528337,0.5967600194997535,-0.9254002701922115,-0.927455001002025,2.6075723391413783,8,1.3603351955307263,3,3.0,1.3603351955307263,3.0,3.0,2021-05,-0.515859663685958,2021-02,0.3156507751570208,ADAUSDT,0.23081497563338904,0.7777777777777778,low
next_open_base_ccap3_scap1_liquidity_priority_alloc0.01,next_open,base,3,1,liquidity_priority,0.01,358,608,0.629399585921325,2.810006979721518,0.7849181507602006,1.141707714788095,0.6089385474860335,2.841005898172133,0.46997740169840707,-1.140007854562386,-1.144707015851141,2.1524781043380807,6,1.3603351955307263,3,3.0,1.3603351955307263,3.0,3.0,2021-05,-0.7439365537420417,2021-02,0.3713673568969559,BNBUSDT,0.3047053866865935,0.7777777777777778,low
next_open_base_ccap3_scap2_symbol_order_alloc0.01,next_open,base,3,2,symbol_order,0.01,361,605,0.6262939958592133,3.3925418050372635,0.9397622728635079,1.19775274944565,0.6066481994459834,3.440744078469793,0.5678054558648782,-1.148274663076776,-1.1530206123709577,2.4567081462853877,6,1.3670360110803323,3,3.0,1.3670360110803323,3.0,3.0,2021-05,-0.7522364822834193,2021-02,0.2788044072587299,SOLUSDT,0.37621512536906704,0.7777777777777778,low
next_open_base_ccap3_scap2_largest_drop_alloc0.01,next_open,base,3,2,largest_drop,0.01,361,605,0.6262939958592133,4.124951689977707,1.1426458975007499,1.39147267253879,0.6038781163434903,4.200457134166946,0.6910525232641129,-0.9286264119022003,-0.9307084488414736,2.9006960909001753,8,1.3670360110803323,3,3.0,1.3670360110803323,3.0,3.0,2021-05,-0.5190991411655022,2021-02,0.24912402864289274,BNBUSDT,0.19457132887453854,0.8888888888888888,low
next_open_base_ccap3_scap2_liquidity_priority_alloc0.01,next_open,base,3,2,liquidity_priority,0.01,361,605,0.6262939958592133,3.3925418050372635,0.9397622728635079,1.19775274944565,0.6066481994459834,3.440744078469793,0.5678054558648782,-1.148274663076776,-1.1530206123709577,2.4567081462853877,6,1.3670360110803323,3,3.0,1.3670360110803323,3.0,3.0,2021-05,-0.7522364822834193,2021-02,0.2788044072587299,SOLUSDT,0.37621512536906704,0.7777777777777778,low
next_open_base_ccap3_scapunlimited_symbol_order_alloc0.01,next_open,base,3,unlimited,symbol_order,0.01,361,605,0.6262939958592133,3.3925418050372635,0.9397622728635079,1.19775274944565,0.6066481994459834,3.440744078469793,0.5678054558648782,-1.148274663076776,-1.1530206123709577,2.4567081462853877,6,1.3670360110803323,3,3.0,1.3670360110803323,3.0,3.0,2021-05,-0.7522364822834193,2021-02,0.2788044072587299,SOLUSDT,0.37621512536906704,0.7777777777777778,low
next_open_base_ccap3_scapunlimited_largest_drop_alloc0.01,next_open,base,3,unlimited,largest_drop,0.01,361,605,0.6262939958592133,4.124951689977707,1.1426458975007499,1.39147267253879,0.6038781163434903,4.200457134166946,0.6910525232641129,-0.9286264119022003,-0.9307084488414736,2.9006960909001753,8,1.3670360110803323,3,3.0,1.3670360110803323,3.0,3.0,2021-05,-0.5190991411655022,2021-02,0.24912402864289274,BNBUSDT,0.19457132887453854,0.8888888888888888,low
next_open_base_ccap3_scapunlimited_liquidity_priority_alloc0.01,next_open,base,3,unlimited,liquidity_priority,0.01,361,605,0.6262939958592133,3.3925418050372635,0.9397622728635079,1.19775274944565,0.6066481994459834,3.440744078469793,0.5678054558648782,-1.148274663076776,-1.1530206123709577,2.4567081462853877,6,1.3670360110803323,3,3.0,1.3670360110803323,3.0,3.0,2021-05,-0.7522364822834193,2021-02,0.2788044072587299,SOLUSDT,0.37621512536906704,0.7777777777777778,low
next_open_base_ccap5_scap1_symbol_order_alloc0.01,next_open,base,5,1,symbol_order,0.01,480,486,0.5031055900621118,4.148620840014098,0.8642960083362704,1.1886990711169652,0.6104166666666667,4.2242496727004974,0.6949002516510427,-1.5460964236306385,-1.5561616927618338,2.797242760648381,7,2.0791666666666666,5,5.0,2.0791666666666666,5.0,5.0,2021-05,-0.9319309663149311,2021-02,0.3608844232493359,XRPUSDT,0.195793817714426,1.0,low
next_open_base_ccap5_scap1_largest_drop_alloc0.01,next_open,base,5,1,largest_drop,0.01,479,487,0.5041407867494824,4.749826075549986,0.9916129594050076,1.3114663749301,0.6116910229645094,4.851849315710233,0.7961325133392094,-1.5225571475260269,-1.532812981848739,3.092732507667173,7,2.0741127348643005,5,5.0,2.0741127348643005,5.0,5.0,2020-03,-0.7853330553364457,2021-02,0.3186049844103612,ADAUSDT,0.22116040562382983,0.7777777777777778,low
next_open_base_ccap5_scap1_liquidity_priority_alloc0.01,next_open,base,5,1,liquidity_priority,0.01,480,486,0.5031055900621118,4.148620840014098,0.8642960083362704,1.1886990711169652,0.6104166666666667,4.2242496727004974,0.6949002516510427,-1.5460964236306385,-1.5561616927618338,2.797242760648381,7,2.0791666666666666,5,5.0,2.0791666666666666,5.0,5.0,2021-05,-0.9319309663149311,2021-02,0.3608844232493359,XRPUSDT,0.195793817714426,1.0,low
next_open_base_ccap5_scap2_symbol_order_alloc0.01,next_open,base,5,2,symbol_order,0.01,491,475,0.4917184265010352,4.812031930585531,0.9800472363717986,1.17964539278828,0.6089613034623218,4.916719184589047,0.8065672768819532,-1.497411038707297,-1.5066557279308526,3.0868088391776833,7,2.1150712830957232,5,5.0,2.1150712830957232,5.0,5.0,2021-05,-0.8946973037294859,2021-02,0.3289588792813896,BNBUSDT,0.2442810203036734,0.8888888888888888,low
next_open_base_ccap5_scap2_largest_drop_alloc0.01,next_open,base,5,2,largest_drop,0.01,491,475,0.4917184265010352,5.2068021989971776,1.0604485130340484,1.35904217059067,0.6089613034623218,5.331048736835231,0.8730885885850359,-1.4804429564271526,-1.4901474426909265,3.2610569126383826,7,2.1150712830957232,5,5.0,2.1150712830957232,5.0,5.0,2020-03,-0.5577384526096463,2021-02,0.27636193939239784,AVAXUSDT,0.22170565473013162,0.8888888888888888,low
next_open_base_ccap5_scap2_liquidity_priority_alloc0.01,next_open,base,5,2,liquidity_priority,0.01,491,475,0.4917184265010352,4.812031930585531,0.9800472363717986,1.17964539278828,0.6089613034623218,4.916719184589047,0.8065672768819532,-1.497411038707297,-1.5066557279308526,3.0868088391776833,7,2.1150712830957232,5,5.0,2.1150712830957232,5.0,5.0,2021-05,-0.8946973037294859,2021-02,0.3289588792813896,BNBUSDT,0.2442810203036734,0.8888888888888888,low
next_open_base_ccap5_scapunlimited_symbol_order_alloc0.01,next_open,base,5,unlimited,symbol_order,0.01,491,475,0.4917184265010352,4.740587782454862,0.9654964933716623,1.17169248759629,0.6069246435845214,4.841821999702645,0.7945190711210248,-1.4709487655554576,-1.4797702853143557,3.044052381891745,7,2.1150712830957232,5,5.0,2.1150712830957232,5.0,5.0,2021-05,-0.8680731142699849,2021-02,0.3273819517483869,BNBUSDT,0.2730007142548365,0.8888888888888888,low
next_open_base_ccap5_scapunlimited_largest_drop_alloc0.01,next_open,base,5,unlimited,largest_drop,0.01,491,475,0.4917184265010352,5.339610933274332,1.087497135086422,1.35904217059067,0.6089613034623218,5.470870334310884,0.8954880172462376,-1.4804429564271526,-1.4901474426909265,3.326269390335666,7,2.1150712830957232,5,5.0,2.1150712830957232,5.0,5.0,2020-03,-0.5577384526096463,2021-02,0.26929882776919356,AVAXUSDT,0.21619131150274207,0.8888888888888888,low
next_open_base_ccap5_scapunlimited_liquidity_priority_alloc0.01,next_open,base,5,unlimited,liquidity_priority,0.01,491,475,0.4917184265010352,4.740587782454862,0.9654964933716623,1.17169248759629,0.6069246435845214,4.841821999702645,0.7945190711210248,-1.4709487655554576,-1.4797702853143557,3.044052381891745,7,2.1150712830957232,5,5.0,2.1150712830957232,5.0,5.0,2021-05,-0.8680731142699849,2021-02,0.3273819517483869,BNBUSDT,0.2730007142548365,0.8888888888888888,low
next_open_base_ccap10_scap1_symbol_order_alloc0.01,next_open,base,10,1,symbol_order,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap10_scap1_largest_drop_alloc0.01,next_open,base,10,1,largest_drop,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap10_scap1_liquidity_priority_alloc0.01,next_open,base,10,1,liquidity_priority,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap10_scap2_symbol_order_alloc0.01,next_open,base,10,2,symbol_order,0.01,676,290,0.3002070393374741,8.24783657185365,1.220094167433972,1.560772580450385,0.6331360946745562,8.577709080392882,1.3869362851343547,-2.7527279445698216,-2.7883706775251587,4.375764261789084,11,3.695266272189349,10,9.0,3.6952662721893494,10.0,9.0,2020-03,-1.1051119010511923,2021-02,0.22108417115645432,SOLUSDT,0.2332188818622125,1.0,low
next_open_base_ccap10_scap2_largest_drop_alloc0.01,next_open,base,10,2,largest_drop,0.01,676,290,0.3002070393374741,8.92932475483606,1.3209060288219023,1.560772580450385,0.628698224852071,9.318654000081317,1.5024092883066942,-2.8404574915440572,-2.8785937853968036,4.571413968074353,11,3.695266272189349,10,9.0,3.6952662721893494,10.0,9.0,2020-03,-1.2039690635871958,2022-05,0.22013098506964046,AVAXUSDT,0.21407506848928465,0.8888888888888888,low
next_open_base_ccap10_scap2_liquidity_priority_alloc0.01,next_open,base,10,2,liquidity_priority,0.01,676,290,0.3002070393374741,8.24783657185365,1.220094167433972,1.560772580450385,0.6331360946745562,8.577709080392882,1.3869362851343547,-2.7527279445698216,-2.7883706775251587,4.375764261789084,11,3.695266272189349,10,9.0,3.6952662721893494,10.0,9.0,2020-03,-1.1051119010511923,2021-02,0.22108417115645432,SOLUSDT,0.2332188818622125,1.0,low
next_open_base_ccap10_scapunlimited_symbol_order_alloc0.01,next_open,base,10,unlimited,symbol_order,0.01,678,288,0.2981366459627329,8.670991657541371,1.2789073241211462,1.5642256727114299,0.6327433628318584,9.037753410126825,1.458709086696075,-2.7527279445698216,-2.7883706775251587,4.562025174796055,11,3.7094395280235988,10,9.0,3.7094395280235988,10.0,9.0,2020-03,-1.1051119010511923,2021-02,0.22321281998546752,SOLUSDT,0.2368614395331353,1.0,low
next_open_base_ccap10_scapunlimited_largest_drop_alloc0.01,next_open,base,10,unlimited,largest_drop,0.01,678,288,0.2981366459627329,9.420528621234805,1.3894584987071983,1.5813653564525902,0.6297935103244838,9.856560137022207,1.5858320062561049,-2.8404574915440572,-2.8785937853968036,4.786263197989977,11,3.7094395280235988,10,9.0,3.7094395280235988,10.0,9.0,2020-03,-1.2039690635871958,2021-02,0.21241492291054614,AVAXUSDT,0.21522004788573804,0.8888888888888888,low
next_open_base_ccap10_scapunlimited_liquidity_priority_alloc0.01,next_open,base,10,unlimited,liquidity_priority,0.01,678,288,0.2981366459627329,8.670991657541371,1.2789073241211462,1.5642256727114299,0.6327433628318584,9.037753410126825,1.458709086696075,-2.7527279445698216,-2.7883706775251587,4.562025174796055,11,3.7094395280235988,10,9.0,3.7094395280235988,10.0,9.0,2020-03,-1.1051119010511923,2021-02,0.22321281998546752,SOLUSDT,0.2368614395331353,1.0,low
next_open_base_ccap15_scap1_symbol_order_alloc0.01,next_open,base,15,1,symbol_order,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap15_scap1_largest_drop_alloc0.01,next_open,base,15,1,largest_drop,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap15_scap1_liquidity_priority_alloc0.01,next_open,base,15,1,liquidity_priority,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap15_scap2_symbol_order_alloc0.01,next_open,base,15,2,symbol_order,0.01,768,198,0.20496894409937888,10.680790640698362,1.3907279480075994,1.6869917815539648,0.6354166666666666,11.248834495377235,1.80018808938458,-2.87354139078404,-2.9125871659621256,5.3207254586527535,14,4.9296875,15,13.0,4.9296875,15.0,13.0,2020-03,-1.1421946402265015,2022-05,0.23539837289127358,AVAXUSDT,0.1907029628369143,1.0,low
next_open_base_ccap15_scap2_largest_drop_alloc0.01,next_open,base,15,2,largest_drop,0.01,768,198,0.20496894409937888,10.910091124954162,1.4205847818950732,1.6869917815539648,0.6354166666666666,11.50387330507725,1.839211832418508,-2.87354139078404,-2.9125871659621256,5.397484530952359,14,4.9296875,15,13.0,4.9296875,15.0,13.0,2020-03,-1.1421946402265015,2022-05,0.230179633147242,AVAXUSDT,0.19162815058071087,1.0,low
next_open_base_ccap15_scap2_liquidity_priority_alloc0.01,next_open,base,15,2,liquidity_priority,0.01,768,198,0.20496894409937888,10.680790640698362,1.3907279480075994,1.6869917815539648,0.6354166666666666,11.248834495377235,1.80018808938458,-2.87354139078404,-2.9125871659621256,5.3207254586527535,14,4.9296875,15,13.0,4.9296875,15.0,13.0,2020-03,-1.1421946402265015,2022-05,0.23539837289127358,AVAXUSDT,0.1907029628369143,1.0,low
next_open_base_ccap15_scapunlimited_symbol_order_alloc0.01,next_open,base,15,unlimited,symbol_order,0.01,790,176,0.18219461697722567,11.68462898654591,1.479066960322267,1.7649341965804997,0.640506329113924,12.370181406650493,1.9712139090088288,-2.8598647092780594,-2.898457569363261,5.708381367788201,15,5.1936708860759495,15,14.0,5.1936708860759495,15.0,14.000000000000002,2020-03,-0.9619471360906684,2022-05,0.20233960825704547,SOLUSDT,0.22964524402171882,1.0,low
next_open_base_ccap15_scapunlimited_largest_drop_alloc0.01,next_open,base,15,unlimited,largest_drop,0.01,790,176,0.18219461697722567,12.79286700224038,1.6193502534481492,1.8204054359825799,0.6392405063291139,13.620264637230605,2.1602073203755623,-2.7752220277864947,-2.8112731744116095,6.004565380980645,15,5.1936708860759495,15,14.0,5.1936708860759495,15.0,14.000000000000002,2020-03,-0.8651768082140965,2022-05,0.18376865109128868,SOLUSDT,0.18144891759882065,1.0,low
next_open_base_ccap15_scapunlimited_liquidity_priority_alloc0.01,next_open,base,15,unlimited,liquidity_priority,0.01,790,176,0.18219461697722567,11.68462898654591,1.479066960322267,1.7649341965804997,0.640506329113924,12.370181406650493,1.9712139090088288,-2.8598647092780594,-2.898457569363261,5.708381367788201,15,5.1936708860759495,15,14.0,5.1936708860759495,15.0,14.000000000000002,2020-03,-0.9619471360906684,2022-05,0.20233960825704547,SOLUSDT,0.22964524402171882,1.0,low
next_open_base_ccap20_scap1_symbol_order_alloc0.01,next_open,base,20,1,symbol_order,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap20_scap1_largest_drop_alloc0.01,next_open,base,20,1,largest_drop,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap20_scap1_liquidity_priority_alloc0.01,next_open,base,20,1,liquidity_priority,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccap20_scap2_symbol_order_alloc0.01,next_open,base,20,2,symbol_order,0.01,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,12.346070443252799,1.9675515280426215,-2.87354139078404,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,5.13764404609475,18.0,13.949999999999818,2020-03,-1.1421946402265015,2022-05,0.2193790214151633,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccap20_scap2_largest_drop_alloc0.01,next_open,base,20,2,largest_drop,0.01,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,12.346070443252799,1.9675515280426215,-2.87354139078404,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,5.13764404609475,18.0,13.949999999999818,2020-03,-1.1421946402265015,2022-05,0.2193790214151633,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccap20_scap2_liquidity_priority_alloc0.01,next_open,base,20,2,liquidity_priority,0.01,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,12.346070443252799,1.9675515280426215,-2.87354139078404,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,5.13764404609475,18.0,13.949999999999818,2020-03,-1.1421946402265015,2022-05,0.2193790214151633,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccap20_scapunlimited_symbol_order_alloc0.01,next_open,base,20,unlimited,symbol_order,0.01,864,102,0.10559006211180125,16.510073569356702,1.9108881446014703,2.122580498048175,0.6504629629629629,17.919335053140983,2.797215630250016,-2.5250452413817848,-2.5545191422705362,7.314672811776574,19,6.453703703703703,20,18.0,6.453703703703703,20.0,18.0,2025-02,-0.667740965043484,2022-05,0.1658239046911585,SOLUSDT,0.20988934789477512,1.0,low
next_open_base_ccap20_scapunlimited_largest_drop_alloc0.01,next_open,base,20,unlimited,largest_drop,0.01,864,102,0.10559006211180125,16.85481854819234,1.950789183818558,2.122580498048175,0.6493055555555556,18.326070708123886,2.8564766951154175,-2.552388067788258,-2.5825820298830306,7.417230910380696,19,6.453703703703703,20,18.0,6.453703703703703,20.0,18.0,2025-02,-0.667740965043484,2022-05,0.16876088962361516,SOLUSDT,0.18422251189890987,1.0,low
next_open_base_ccap20_scapunlimited_liquidity_priority_alloc0.01,next_open,base,20,unlimited,liquidity_priority,0.01,864,102,0.10559006211180125,16.510073569356702,1.9108881446014703,2.122580498048175,0.6504629629629629,17.919335053140983,2.797215630250016,-2.5250452413817848,-2.5545191422705362,7.314672811776574,19,6.453703703703703,20,18.0,6.453703703703703,20.0,18.0,2025-02,-0.667740965043484,2022-05,0.1658239046911585,SOLUSDT,0.20988934789477512,1.0,low
next_open_base_ccapunlimited_scap1_symbol_order_alloc0.01,next_open,base,unlimited,1,symbol_order,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccapunlimited_scap1_largest_drop_alloc0.01,next_open,base,unlimited,1,largest_drop,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccapunlimited_scap1_liquidity_priority_alloc0.01,next_open,base,unlimited,1,liquidity_priority,0.01,588,378,0.391304347826087,5.821360842141795,0.9900273541057474,1.3470673431166,0.6139455782312925,5.9789707968533445,0.9766781276756342,-2.1034842039209023,-2.1238238238555627,3.473406825557089,9,3.0255102040816326,9,7.0,3.025510204081633,9.0,7.000000000000001,2021-05,-1.1811738104469116,2021-02,0.2987100490421916,SOLUSDT,0.19834475359738987,1.0,low
next_open_base_ccapunlimited_scap2_symbol_order_alloc0.01,next_open,base,unlimited,2,symbol_order,0.01,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,12.346070443252799,1.9675515280426215,-2.87354139078404,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,5.13764404609475,18.0,13.949999999999818,2020-03,-1.1421946402265015,2022-05,0.2193790214151633,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccapunlimited_scap2_largest_drop_alloc0.01,next_open,base,unlimited,2,largest_drop,0.01,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,12.346070443252799,1.9675515280426215,-2.87354139078404,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,5.13764404609475,18.0,13.949999999999818,2020-03,-1.1421946402265015,2022-05,0.2193790214151633,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccapunlimited_scap2_liquidity_priority_alloc0.01,next_open,base,unlimited,2,liquidity_priority,0.01,781,185,0.1915113871635611,11.66297243010542,1.4933383393220767,1.83008558260918,0.6402048655569782,12.346070443252799,1.9675515280426215,-2.87354139078404,-2.9125871659621256,5.725793812468069,14,5.13764404609475,18,13.949999999999818,5.13764404609475,18.0,13.949999999999818,2020-03,-1.1421946402265015,2022-05,0.2193790214151633,AVAXUSDT,0.19778534302932543,1.0,low
next_open_base_ccapunlimited_scapunlimited_symbol_order_alloc0.01,next_open,base,unlimited,unlimited,symbol_order,0.01,966,0,0.0,30.731576109980534,3.181322578672933,2.5959328461216047,0.6790890269151139,35.917847629212,5.270526681038867,-2.6296374589889093,-2.6618495810947405,11.043008143711003,19,9.161490683229813,45,28.0,9.161490683229813,45.0,28.000000000000004,2025-02,-0.667740965043484,2021-05,0.23993314945053704,ADAUSDT,0.15977527782672604,1.0,medium
next_open_base_ccapunlimited_scapunlimited_largest_drop_alloc0.01,next_open,base,unlimited,unlimited,largest_drop,0.01,966,0,0.0,30.731576109980534,3.181322578672933,2.5959328461216047,0.6790890269151139,35.917847629212,5.270526681038867,-2.6296374589889093,-2.6618495810947405,11.043008143711003,19,9.161490683229813,45,28.0,9.161490683229813,45.0,28.000000000000004,2025-02,-0.667740965043484,2021-05,0.23993314945053704,ADAUSDT,0.15977527782672604,1.0,medium
next_open_base_ccapunlimited_scapunlimited_liquidity_priority_alloc0.01,next_open,base,unlimited,unlimited,liquidity_priority,0.01,966,0,0.0,30.731576109980534,3.181322578672933,2.5959328461216047,0.6790890269151139,35.917847629212,5.270526681038867,-2.6296374589889093,-2.6618495810947405,11.043008143711003,19,9.161490683229813,45,28.0,9.161490683229813,45.0,28.000000000000004,2025-02,-0.667740965043484,2021-05,0.23993314945053704,ADAUSDT,0.15977527782672604,1.0,medium
next_open_stress_ccap3_scap1_symbol_order_alloc0.01,next_open,stress,3,1,symbol_order,0.01,358,608,0.629399585921325,2.1626908503484206,0.6041035894827991,0.960536542074095,0.5949720670391061,2.1775124229391984,0.3611947071951116,-1.2011673498488862,-1.2065733925801136,1.6582884708911056,6,1.3603351955307263,3,3.0,1.3603351955307263,3.0,3.0,2021-05,-0.8360843935919404,2021-02,0.4639988326480934,BNBUSDT,0.3572191792145891,0.7777777777777778,low
next_open_stress_ccap3_scap1_largest_drop_alloc0.01,next_open,stress,3,1,largest_drop,0.01,358,608,0.629399585921325,2.9162922028828224,0.8146067605817939,1.165690913300185,0.5949720670391061,2.9495364164731086,0.4877158158622441,-0.9869028776319455,-0.9895385212826422,2.1355997139975824,8,1.3603351955307263,3,3.0,1.3603351955307263,3.0,3.0,2021-05,-0.6084427541453108,2021-02,0.3720794235853179,ADAUSDT,0.25466333118498485,0.7777777777777778,low
next_open_stress_ccap3_scap1_liquidity_priority_alloc0.01,next_open,stress,3,1,liquidity_priority,0.01,358,608,0.629399585921325,2.1626908503484206,0.6041035894827991,0.960536542074095,0.5949720670391061,2.1775124229391984,0.3611947071951116,-1.2011673498488862,-1.2065733925801136,1.6582884708911056,6,1.3603351955307263,3,3.0,1.3603351955307263,3.0,3.0,2021-05,-0.8360843935919404,2021-02,0.4639988326480934,BNBUSDT,0.3572191792145891,0.7777777777777778,low
next_open_stress_ccap3_scap2_symbol_order_alloc0.01,next_open,stress,3,2,symbol_order,0.01,361,605,0.6262939958592133,2.739242530619801,0.758792944770028,1.01652555967751,0.592797783933518,2.7672452595093766,0.45791293799439803,-1.209420888125723,-1.2148786796539788,1.9856062846075286,6,1.3670360110803323,3,3.0,1.3670360110803323,3.0,3.0,2021-05,-0.8443684304695442,2021-02,0.330558756656351,SOLUSDT,0.4260418046682214,0.7777777777777778,low
