scenario_id,scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,year,trades_taken,trades_skipped,skip_rate,cumulative_return_units,average_trade_return_pct,median_trade_return_pct,win_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_drawdown_units,sharpe_like,max_losing_streak,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,average_exposure_pct,max_exposure_pct,p95_exposure_pct,worst_month,worst_month_return_pct,best_month,best_month_contribution,best_symbol,best_symbol_contribution,positive_symbol_rate,liquidation_margin_risk_proxy
next_close_clusterstress_ccap5_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,5,1,liquidity_priority,0.0025,2021,195,0,0.0,0.9178931961465906,0.4707144595623542,1.14716066103281,0.5692307692307692,0.22944929249870682,0.2490697332578895,-0.4541063817512958,-1.820039380519345,0.9579083508885932,11,2.1307692307692307,5,5.0,0.5326923076923077,1.25,1.25,2021-05,-0.26989228284425293,2021-02,1.244274867719295,ADAUSDT,0.4444310260945858,0.5555555555555556,low
next_close_clusterstress_ccap5_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,5,1,liquidity_priority,0.0025,2022,95,0,0.0,0.7801509947749955,0.8212115734473637,-0.08752766566219,0.47368421052631576,0.1951049695408047,0.21659790476262764,-0.11281040460230374,-0.45143261857555983,1.2478027658922537,7,1.9526315789473685,5,4.0,0.4881578947368422,1.25,1.0,2022-02,-0.03436634122074844,2022-05,0.9546499605608719,AVAXUSDT,0.3218666031435429,0.8888888888888888,low
next_close_clusterstress_ccap5_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,5,1,liquidity_priority,0.0025,2023,18,0,0.0,-0.0349891338858499,-0.19438407714361056,-0.8005891594678901,0.4444444444444444,-0.008750070663432474,-0.015591908372802887,-0.037773642279193,-0.15111838511562842,-0.3387469501469103,7,1.7777777777777777,5,4.25,0.4444444444444444,1.25,1.0625,2023-06,-0.037773642279193,2023-08,,ETHUSDT,,0.5,low
next_close_clusterstress_ccap5_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,5,1,liquidity_priority,0.0025,2024,47,0,0.0,1.1864064322904269,2.5242690048732483,1.9511630479854702,0.7659574468085106,0.2970132948998172,0.3747531295959394,-0.01685315598312087,-0.0674161273425643,4.738710012180683,4,2.24468085106383,5,5.0,0.5611702127659575,1.25,1.25,2024-11,-0.006248868746672187,2024-04,0.4727674061107927,AVAXUSDT,0.26954722686737065,1.0,low
next_close_clusterstress_ccap5_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,5,1,liquidity_priority,0.0025,2025,46,0,0.0,-0.519892073580814,-1.1302001599582914,0.12920761657405497,0.5217391304347826,-0.1299356057218981,-0.1649441887762504,-0.18816022870553617,-0.7531720617458176,-1.3515552366273005,10,1.934782608695652,5,4.0,0.483695652173913,1.25,1.0,2025-02,-0.1577271398069513,2025-03,,ETHUSDT,,0.375,low
next_close_clusterstress_ccap5_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,5,1,liquidity_priority,0.0025,2026,21,0,0.0,0.168402649818729,0.8019173800891857,-0.14292415939092998,0.38095238095238093,0.042101263126914645,0.857783066568385,-0.04494870445167498,-0.17983027176836433,1.0376978574492706,13,1.9285714285714286,5,4.0,0.4821428571428572,1.25,1.0,2026-01,-0.02285014581754341,2026-02,1.543095123591662,XRPUSDT,0.6422011199473645,0.5555555555555556,low
next_close_clusterstress_ccap5_scap2_symbol_order_alloc0.0025,next_close,cluster_stress,5,2,symbol_order,0.0025,2020,59,0,0.0,0.5420549863023691,0.9187372649192697,-0.04227901593751,0.4915254237288136,0.13541245932686685,0.15841499631350509,-0.25233599727363387,-1.010426278059545,0.6867530787867597,10,2.194915254237288,5,5.0,0.548728813559322,1.25,1.25,2020-06,-0.009972924157020113,2020-12,0.6848544211553059,BNBUSDT,0.6488178617873479,0.7777777777777778,low
next_close_clusterstress_ccap5_scap2_symbol_order_alloc0.0025,next_close,cluster_stress,5,2,symbol_order,0.0025,2021,199,0,0.0,1.275216824527961,0.6408124746371663,1.25217944113401,0.5778894472361809,0.3190178359488538,0.3463105950739287,-0.44437566141624085,-1.7809374352604772,1.3168512322303632,9,2.148241206030151,5,5.0,0.5370603015075377,1.25,1.25,2021-05,-0.25746923487594,2021-02,0.9879274809412584,BNBUSDT,0.5009921200987757,0.5555555555555556,low
next_close_clusterstress_ccap5_scap2_symbol_order_alloc0.0025,next_close,cluster_stress,5,2,symbol_order,0.0025,2022,99,0,0.0,0.8826086719202941,0.8915239110306,-0.08899337766222999,0.46464646464646464,0.22072307101894673,0.24504156811815392,-0.14533959511856542,-0.581582702192417,1.1909795662648748,7,2.0353535353535355,5,5.0,0.5088383838383839,1.25,1.25,2022-02,-0.04473300568175187,2022-05,1.059276342802106,SOLUSDT,0.41100879777806804,0.8888888888888888,low
next_close_clusterstress_ccap5_scap2_symbol_order_alloc0.0025,next_close,cluster_stress,5,2,symbol_order,0.0025,2023,18,0,0.0,-0.0349891338858499,-0.19438407714361056,-0.8005891594678901,0.4444444444444444,-0.008750070663432474,-0.015591908372802887,-0.037773642279193,-0.15111838511562842,-0.3387469501469103,7,1.7777777777777777,5,4.25,0.4444444444444444,1.25,1.0625,2023-06,-0.037773642279193,2023-08,,ETHUSDT,,0.5,low
