scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,trades_taken,trades_skipped,skip_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_exposure_pct,sharpe_like,best_month_contribution,best_symbol_contribution
next_close,stress,20,2,largest_drop,0.005,781,185,0.1915113871635611,5.433272886414842,0.889467335215155,-1.1733249317336547,9.0,5.128854166352208,0.21067711645382378,0.17405318325495406
next_close,stress,20,2,symbol_order,0.005,781,185,0.1915113871635611,5.433272886414842,0.889467335215155,-1.1733249317336547,9.0,5.128854166352208,0.21067711645382378,0.17405318325495406
next_open,base,5,2,largest_drop,0.01,491,475,0.4917184265010352,5.331048736835231,0.8730885885850359,-1.4804429564271526,5.0,3.2610569126383826,0.27636193939239784,0.22170565473013162
next_close,stress,15,unlimited,symbol_order,0.005,790,176,0.18219461697722567,5.323856508681368,0.8719357238326175,-1.1991888979055454,7.5,5.006159595744187,0.21546994310419404,0.20699124291364807
next_close,stress,15,unlimited,liquidity_priority,0.005,790,176,0.18219461697722567,5.323856508681368,0.8719357238326175,-1.1991888979055454,7.5,5.006159595744187,0.21546994310419404,0.20699124291364807
next_close,base,5,2,symbol_order,0.01,491,475,0.4917184265010352,5.268960919898391,0.863134178002789,-1.6178762429391536,5.0,3.3152350592191495,0.2617393888379449,0.2715314762628662
next_close,base,5,2,liquidity_priority,0.01,491,475,0.4917184265010352,5.268960919898391,0.863134178002789,-1.6178762429391536,5.0,3.3152350592191495,0.2617393888379449,0.2715314762628662
next_open,stress,15,unlimited,liquidity_priority,0.005,790,176,0.18219461697722567,5.253306207232056,0.8606235188190592,-1.4673980269902298,7.5,5.012869724483815,0.2272545291987356,0.24605225854030474
next_open,stress,15,unlimited,symbol_order,0.005,790,176,0.18219461697722567,5.253306207232056,0.8606235188190592,-1.4673980269902298,7.5,5.012869724483815,0.2272545291987356,0.24605225854030474
next_open,cluster_stress,15,unlimited,largest_drop,0.005,790,176,0.18219461697722567,5.251068204292664,0.860264568744129,-1.4427635130174976,7.5,4.8157594746238335,0.22025906576203005,0.2027704290642277
next_open,stress,unlimited,2,liquidity_priority,0.005,781,185,0.1915113871635611,5.25049928199659,0.8601733191016203,-1.4752267831187438,9.0,5.034827696941127,0.24649976599028436,0.20612683170037693
next_open,stress,unlimited,2,symbol_order,0.005,781,185,0.1915113871635611,5.25049928199659,0.8601733191016203,-1.4752267831187438,9.0,5.034827696941127,0.24649976599028436,0.20612683170037693
next_open,stress,20,2,symbol_order,0.005,781,185,0.1915113871635611,5.25049928199659,0.8601733191016203,-1.4752267831187438,9.0,5.034827696941127,0.24649976599028436,0.20612683170037693
next_open,stress,unlimited,2,largest_drop,0.005,781,185,0.1915113871635611,5.25049928199659,0.8601733191016203,-1.4752267831187438,9.0,5.034827696941127,0.24649976599028436,0.20612683170037693
next_open,stress,20,2,largest_drop,0.005,781,185,0.1915113871635611,5.25049928199659,0.8601733191016203,-1.4752267831187438,9.0,5.034827696941127,0.24649976599028436,0.20612683170037693
next_open,stress,20,2,liquidity_priority,0.005,781,185,0.1915113871635611,5.25049928199659,0.8601733191016203,-1.4752267831187438,9.0,5.034827696941127,0.24649976599028436,0.20612683170037693
next_close,base,unlimited,1,largest_drop,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,unlimited,1,symbol_order,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,15,1,largest_drop,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,20,1,liquidity_priority,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,20,1,largest_drop,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,20,1,symbol_order,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,15,1,symbol_order,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,10,1,liquidity_priority,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,10,1,largest_drop,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,10,1,symbol_order,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,unlimited,1,liquidity_priority,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,15,1,liquidity_priority,0.01,588,378,0.391304347826087,5.203943744313699,0.8527048681951532,-2.659229387816664,9.0,3.142848532183021,0.29047461704906624,0.20347549044805002
next_close,base,5,unlimited,symbol_order,0.01,491,475,0.4917184265010352,5.19698366287058,0.8515880937619791,-1.5755658701371855,5.0,3.266128692751422,0.25807582166072746,0.2851787369714374
next_close,base,5,unlimited,liquidity_priority,0.01,491,475,0.4917184265010352,5.19698366287058,0.8515880937619791,-1.5755658701371855,5.0,3.266128692751422,0.25807582166072746,0.2851787369714374
next_close,stress,15,2,largest_drop,0.005,768,198,0.20496894409937888,5.085026590169295,0.8336156496431046,-1.1733249317336547,7.5,4.849400673312333,0.226967919860749,0.184903759907762
next_close,base,5,unlimited,largest_drop,0.01,491,475,0.4917184265010352,5.044836025732047,0.8271599782367023,-1.533087294865365,5.0,3.195712816855961,0.24808388116562038,0.2354004721832659
next_close,base,5,2,largest_drop,0.01,491,475,0.4917184265010352,4.9728154696374816,0.8155864189003381,-1.533087294865365,5.0,3.15341044797129,0.2516768435807225,0.23872002039806828
next_close,stress,15,2,symbol_order,0.005,768,198,0.20496894409937888,4.948237088171625,0.8116352089931222,-1.2234919585567439,7.5,4.752873593952482,0.23324224103291227,0.17852141047641057
next_close,stress,15,2,liquidity_priority,0.005,768,198,0.20496894409937888,4.948237088171625,0.8116352089931222,-1.2234919585567439,7.5,4.752873593952482,0.23324224103291227,0.17852141047641057
next_open,base,5,2,liquidity_priority,0.01,491,475,0.4917184265010352,4.916719184589047,0.8065672768819532,-1.497411038707297,5.0,3.0868088391776833,0.3289588792813896,0.2442810203036734
next_open,base,5,2,symbol_order,0.01,491,475,0.4917184265010352,4.916719184589047,0.8065672768819532,-1.497411038707297,5.0,3.0868088391776833,0.3289588792813896,0.2442810203036734
next_close,cluster_stress,15,unlimited,largest_drop,0.005,790,176,0.18219461697722567,4.892407102026453,0.8026571411172467,-1.186061141910566,7.5,4.635908420823192,0.22685157333538372,0.2034980498159839
next_open,stress,15,2,largest_drop,0.005,768,198,0.20496894409937888,4.867808125125661,0.7987000957665469,-1.4752267831187438,7.5,4.712779515584387,0.25994039984597866,0.19941659026016617
next_open,stress,20,1,symbol_order,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,15,1,liquidity_priority,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,15,1,largest_drop,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,10,1,symbol_order,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,10,1,largest_drop,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,15,1,symbol_order,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,unlimited,1,symbol_order,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,unlimited,1,largest_drop,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,unlimited,1,liquidity_priority,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,20,1,liquidity_priority,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,10,1,liquidity_priority,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,stress,20,1,largest_drop,0.01,588,378,0.391304347826087,4.857047234869305,0.7969688323737678,-2.222261759117672,9.0,2.841158453377946,0.35188239699579393,0.21977545117131483
next_open,base,5,1,largest_drop,0.01,479,487,0.5041407867494824,4.851849315710233,0.7961325133392094,-1.5225571475260269,5.0,3.092732507667173,0.3186049844103612,0.22116040562382983
next_close,cluster_stress,20,2,liquidity_priority,0.005,781,185,0.1915113871635611,4.846707895611035,0.7953052507587044,-1.1909580704663303,9.0,4.590461762880689,0.22810033450706646,0.17955357474143707
next_close,cluster_stress,unlimited,2,liquidity_priority,0.005,781,185,0.1915113871635611,4.846707895611035,0.7953052507587044,-1.1909580704663303,9.0,4.590461762880689,0.22810033450706646,0.17955357474143707
next_close,cluster_stress,20,2,largest_drop,0.005,781,185,0.1915113871635611,4.846707895611035,0.7953052507587044,-1.1909580704663303,9.0,4.590461762880689,0.22810033450706646,0.17955357474143707
next_close,cluster_stress,20,2,symbol_order,0.005,781,185,0.1915113871635611,4.846707895611035,0.7953052507587044,-1.1909580704663303,9.0,4.590461762880689,0.22810033450706646,0.17955357474143707
next_close,cluster_stress,unlimited,2,symbol_order,0.005,781,185,0.1915113871635611,4.846707895611035,0.7953052507587044,-1.1909580704663303,9.0,4.590461762880689,0.22810033450706646,0.17955357474143707
next_close,cluster_stress,unlimited,2,largest_drop,0.005,781,185,0.1915113871635611,4.846707895611035,0.7953052507587044,-1.1909580704663303,9.0,4.590461762880689,0.22810033450706646,0.17955357474143707
next_open,base,5,unlimited,liquidity_priority,0.01,491,475,0.4917184265010352,4.841821999702645,0.7945190711210248,-1.4709487655554576,5.0,3.044052381891745,0.3273819517483869,0.2730007142548365
next_open,base,5,unlimited,symbol_order,0.01,491,475,0.4917184265010352,4.841821999702645,0.7945190711210248,-1.4709487655554576,5.0,3.044052381891745,0.3273819517483869,0.2730007142548365
next_open,base,10,unlimited,largest_drop,0.005,678,288,0.2981366459627329,4.817719820237798,0.7906403916521976,-1.4297236094900856,5.0,4.786263197989977,0.21626316245806437,0.21522004788573804
next_close,base,10,unlimited,largest_drop,0.005,678,288,0.2981366459627329,4.769295865393763,0.7828454486259462,-1.258571225417937,5.0,4.839900904478125,0.21701209290424506,0.2226276375649558
next_open,stress,15,2,liquidity_priority,0.005,768,198,0.20496894409937888,4.747846407375023,0.7793917090910263,-1.4752267831187438,7.5,4.631267278163996,0.26650819800176434,0.20139658017582124
next_open,stress,15,2,symbol_order,0.005,768,198,0.20496894409937888,4.747846407375023,0.7793917090910263,-1.4752267831187438,7.5,4.631267278163996,0.26650819800176434,0.20139658017582124
next_close,cluster_stress,15,unlimited,liquidity_priority,0.005,790,176,0.18219461697722567,4.741331921600689,0.7783426458633169,-1.2221380944817395,7.5,4.471442792327861,0.23407984651646513,0.2165018252693515
next_close,cluster_stress,15,unlimited,symbol_order,0.005,790,176,0.18219461697722567,4.741331921600689,0.7783426458633169,-1.2221380944817395,7.5,4.471442792327861,0.23407984651646513,0.2165018252693515
next_close,base,10,2,largest_drop,0.005,676,290,0.3002070393374741,4.672092582509002,0.7671892983389217,-1.2585712254177928,5.0,4.757556519288687,0.2215270479235348,0.21554611543200758
next_open,cluster_stress,15,unlimited,symbol_order,0.005,790,176,0.18219461697722567,4.671120079793334,0.7670326000008831,-1.4856108099756904,7.5,4.470641687202823,0.24760557578759024,0.2654640555751051
next_open,cluster_stress,15,unlimited,liquidity_priority,0.005,790,176,0.18219461697722567,4.671120079793334,0.7670326000008831,-1.4856108099756904,7.5,4.470641687202823,0.24760557578759024,0.2654640555751051
next_open,cluster_stress,20,2,symbol_order,0.005,781,185,0.1915113871635611,4.665174278096829,0.7660745328745611,-1.4933938389066759,9.0,4.4880100280697945,0.2690213185349692,0.21601693665403135
next_open,cluster_stress,20,2,largest_drop,0.005,781,185,0.1915113871635611,4.665174278096829,0.7660745328745611,-1.4933938389066759,9.0,4.4880100280697945,0.2690213185349692,0.21601693665403135
next_open,cluster_stress,20,2,liquidity_priority,0.005,781,185,0.1915113871635611,4.665174278096829,0.7660745328745611,-1.4933938389066759,9.0,4.4880100280697945,0.2690213185349692,0.21601693665403135
next_open,cluster_stress,unlimited,2,symbol_order,0.005,781,185,0.1915113871635611,4.665174278096829,0.7660745328745611,-1.4933938389066759,9.0,4.4880100280697945,0.2690213185349692,0.21601693665403135
next_open,cluster_stress,unlimited,2,largest_drop,0.005,781,185,0.1915113871635611,4.665174278096829,0.7660745328745611,-1.4933938389066759,9.0,4.4880100280697945,0.2690213185349692,0.21601693665403135
next_open,cluster_stress,unlimited,2,liquidity_priority,0.005,781,185,0.1915113871635611,4.665174278096829,0.7660745328745611,-1.4933938389066759,9.0,4.4880100280697945,0.2690213185349692,0.21601693665403135
next_open,base,10,2,largest_drop,0.005,676,290,0.3002070393374741,4.560694741388871,0.7492319930952007,-1.4297236094900856,5.0,4.571413968074353,0.2238581357452155,0.21407506848928465
next_open,stress,5,unlimited,largest_drop,0.01,491,475,0.4917184265010352,4.53721148870998,0.7454444655963677,-1.5073743100296744,5.0,2.7750702159450937,0.3099038897049283,0.2263652694634109
next_close,cluster_stress,15,2,largest_drop,0.005,768,198,0.20496894409937888,4.511996439217114,0.7413768341569815,-1.2324194197845917,7.5,4.317031274414311,0.24731965177408125,0.191912695331519
next_open,base,10,unlimited,symbol_order,0.005,678,288,0.2981366459627329,4.425997828972861,0.7274975954545626,-1.3852394848327454,5.0,4.562025174796055,0.2268599560957837,0.2368614395331353
next_open,base,10,unlimited,liquidity_priority,0.005,678,288,0.2981366459627329,4.425997828972861,0.7274975954545626,-1.3852394848327454,5.0,4.562025174796055,0.2268599560957837,0.2368614395331353
next_open,stress,5,2,largest_drop,0.01,491,475,0.4917184265010352,4.398763409534512,0.7231002727248637,-1.5073743100296744,5.0,2.706880481568969,0.3196579033364989,0.2333211906237261
next_close,cluster_stress,15,2,liquidity_priority,0.005,768,198,0.20496894409937888,4.376087573359166,0.7194382590217874,-1.3176382985868318,7.5,4.216976818242622,0.2550006985569718,0.18521991940675245
next_close,cluster_stress,15,2,symbol_order,0.005,768,198,0.20496894409937888,4.376087573359166,0.7194382590217874,-1.3176382985868318,7.5,4.216976818242622,0.2550006985569718,0.18521991940675245
next_close,stress,5,2,liquidity_priority,0.01,491,475,0.4917184265010352,4.33728479021438,0.7131703016755253,-1.6995112250093536,5.0,2.7453208742581494,0.3025048760086502,0.3063371894355245
next_close,stress,5,2,symbol_order,0.01,491,475,0.4917184265010352,4.33728479021438,0.7131703016755253,-1.6995112250093536,5.0,2.7453208742581494,0.3025048760086502,0.3063371894355245
next_close,base,5,1,largest_drop,0.01,479,487,0.5041407867494824,4.316198375792624,0.7097633210298326,-1.5353842672995888,5.0,2.9202406633482902,0.29807148337127676,0.2542566348490765
next_open,base,20,unlimited,largest_drop,0.0025,864,102,0.10559006211180125,4.301953151330351,0.7074613626804283,-0.6437483324350568,5.0,7.417230910380696,0.1777899489264202,0.18422251189890987
next_open,cluster_stress,15,2,largest_drop,0.005,768,198,0.20496894409937888,4.2961535555820385,0.7065241014927892,-1.4933938389066759,7.5,4.172754131503502,0.28562210499054536,0.2098582298555063
next_close,base,5,1,symbol_order,0.01,480,486,0.5031055900621118,4.294147015569605,0.7061998184294982,-1.6599482698604007,5.0,2.8845555527790094,0.29278431439837005,0.2106342754446605
next_close,base,5,1,liquidity_priority,0.01,480,486,0.5031055900621118,4.294147015569605,0.7061998184294982,-1.6599482698604007,5.0,2.8845555527790094,0.29278431439837005,0.2106342754446605
next_close,base,10,unlimited,symbol_order,0.005,678,288,0.2981366459627329,4.276758374263512,0.7033893693789706,-1.3030181101248761,5.0,4.4575010079116995,0.22532977687434058,0.18264699625866276
next_close,base,10,unlimited,liquidity_priority,0.005,678,288,0.2981366459627329,4.276758374263512,0.7033893693789706,-1.3030181101248761,5.0,4.4575010079116995,0.22532977687434058,0.18264699625866276
next_close,stress,5,unlimited,liquidity_priority,0.01,491,475,0.4917184265010352,4.26601459179059,0.7016527043815168,-1.6572774278548974,5.0,2.697098014551027,0.2986940526931606,0.32300142939023724
next_close,stress,5,unlimited,symbol_order,0.01,491,475,0.4917184265010352,4.26601459179059,0.7016527043815168,-1.6572774278548974,5.0,2.697098014551027,0.2986940526931606,0.32300142939023724
next_open,base,5,1,symbol_order,0.01,480,486,0.5031055900621118,4.2242496727004974,0.6949002516510427,-1.5460964236306385,5.0,2.797242760648381,0.3608844232493359,0.195793817714426
next_open,base,5,1,liquidity_priority,0.01,480,486,0.5031055900621118,4.2242496727004974,0.6949002516510427,-1.5460964236306385,5.0,2.797242760648381,0.3608844232493359,0.195793817714426
next_open,base,20,unlimited,symbol_order,0.0025,864,102,0.10559006211180125,4.212124766927561,0.6929395037668318,-0.6367780152419455,5.0,7.314672811776574,0.17453654691108633,0.20988934789477512
next_open,base,20,unlimited,liquidity_priority,0.0025,864,102,0.10559006211180125,4.212124766927561,0.6929395037668318,-0.6367780152419455,5.0,7.314672811776574,0.17453654691108633,0.20988934789477512
next_open,base,10,2,symbol_order,0.005,676,290,0.3002070393374741,4.20538056610642,0.6918488005027479,-1.3852394848327454,5.0,4.375764261789084,0.2245155749574814,0.2332188818622125
next_open,base,10,2,liquidity_priority,0.005,676,290,0.3002070393374741,4.20538056610642,0.6918488005027479,-1.3852394848327454,5.0,4.375764261789084,0.2245155749574814,0.2332188818622125
next_open,base,3,unlimited,largest_drop,0.01,361,605,0.6262939958592133,4.200457134166946,0.6910525232641129,-0.9286264119022003,3.0,2.9006960909001753,0.24912402864289274,0.19457132887453854
next_open,base,3,2,largest_drop,0.01,361,605,0.6262939958592133,4.200457134166946,0.6910525232641129,-0.9286264119022003,3.0,2.9006960909001753,0.24912402864289274,0.19457132887453854
next_close,base,10,2,symbol_order,0.005,676,290,0.3002070393374741,4.1831693768887845,0.6882562889501509,-1.32424315621672,5.0,4.373316426614193,0.2303710233543062,0.1814581609487822
next_close,base,10,2,liquidity_priority,0.005,676,290,0.3002070393374741,4.1831693768887845,0.6882562889501509,-1.32424315621672,5.0,4.373316426614193,0.2303710233543062,0.1814581609487822
next_open,cluster_stress,15,2,liquidity_priority,0.005,768,198,0.20496894409937888,4.176963918863041,0.6872524835771943,-1.4933938389066759,7.5,4.087440185707202,0.2937723297935417,0.21684092082386228
next_open,cluster_stress,15,2,symbol_order,0.005,768,198,0.20496894409937888,4.176963918863041,0.6872524835771943,-1.4933938389066759,7.5,4.087440185707202,0.2937723297935417,0.21684092082386228
next_open,stress,10,unlimited,largest_drop,0.005,678,288,0.2981366459627329,4.175110458140585,0.6869526549839966,-1.4513839177843213,5.0,4.165493859101916,0.23862880319764343,0.2248736281501258
next_close,stress,10,unlimited,largest_drop,0.005,678,288,0.2981366459627329,4.127030826814759,0.6791734096790902,-1.3284129950136836,5.0,4.2059280687324305,0.24062029343691316,0.23350833491375467
next_close,stress,5,unlimited,largest_drop,0.01,491,475,0.4917184265010352,4.115361148072871,0.677284814093948,-1.614875542863714,5.0,2.6225966035482338,0.2878743666438661,0.25079176820648663
next_close,stress,20,1,symbol_order,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,15,1,symbol_order,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,unlimited,1,largest_drop,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,15,1,liquidity_priority,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,10,1,largest_drop,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,15,1,largest_drop,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,10,1,liquidity_priority,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,20,1,liquidity_priority,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,unlimited,1,liquidity_priority,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,20,1,largest_drop,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,10,1,symbol_order,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,unlimited,1,symbol_order,0.01,588,378,0.391304347826087,4.090973687946087,0.6733374311467255,-2.789749877419534,9.0,2.4881014110029693,0.3508260023812898,0.22868292877298463
next_close,stress,5,2,largest_drop,0.01,491,475,0.4917184265010352,4.044047872433154,0.6657397966497225,-1.614875542863714,5.0,2.5799057686897173,0.2929507813416306,0.25511453281704594
next_close,stress,10,2,largest_drop,0.005,676,290,0.3002070393374741,4.032391926215384,0.6638521709149581,-1.3284129950136059,5.0,4.1235861985280575,0.24626757188837592,0.22571430888636632
next_open,cluster_stress,unlimited,1,largest_drop,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,unlimited,1,symbol_order,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,unlimited,1,liquidity_priority,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,20,1,symbol_order,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,15,1,symbol_order,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,15,1,liquidity_priority,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,10,1,liquidity_priority,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,10,1,largest_drop,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,20,1,largest_drop,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,10,1,symbol_order,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,20,1,liquidity_priority,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,cluster_stress,15,1,largest_drop,0.01,588,378,0.391304347826087,4.000346017063805,0.6586615787192329,-2.338178201636276,9.0,2.350559646111409,0.41277883595615483,0.25074361974160847
next_open,stress,5,2,symbol_order,0.01,491,475,0.4917184265010352,3.9885027192921196,0.6567429397741797,-1.586351457055335,5.0,2.5192093610272166,0.38860754109276174,0.27591690559573506
next_open,stress,5,2,liquidity_priority,0.01,491,475,0.4917184265010352,3.9885027192921196,0.6567429397741797,-1.586351457055335,5.0,2.5192093610272166,0.38860754109276174,0.27591690559573506
next_open,stress,5,1,largest_drop,0.01,479,487,0.5041407867494824,3.9467235058194605,0.6499731667193309,-1.549435585486636,5.0,2.5306767177956857,0.37507867804768297,0.23967737910409045
next_open,stress,10,2,largest_drop,0.005,676,290,0.3002070393374741,3.92178464970101,0.6459310726139034,-1.4513839177843213,5.0,3.947739609251384,0.24963658214298404,0.22429129836529327
next_open,stress,5,unlimited,liquidity_priority,0.01,491,475,0.4917184265010352,3.914340967268326,0.644724442770217,-1.5599390068704144,5.0,2.475879264857221,0.3877388240637236,0.31134610038925664
next_open,stress,5,unlimited,symbol_order,0.01,491,475,0.4917184265010352,3.914340967268326,0.644724442770217,-1.5599390068704144,5.0,2.475879264857221,0.3877388240637236,0.31134610038925664
next_open,stress,20,unlimited,largest_drop,0.0025,864,102,0.10559006211180125,3.8927937512788446,0.6412312075071869,-0.6541835015491437,5.0,6.7320413755643544,0.1894080385660913,0.19213502126957546
next_close,base,20,unlimited,liquidity_priority,0.0025,864,102,0.10559006211180125,3.8764862894166807,0.6385870402775273,-0.5198127077575609,5.0,6.758239064925553,0.17190475669346525,0.1837897978902832
next_close,base,20,unlimited,symbol_order,0.0025,864,102,0.10559006211180125,3.8764862894166807,0.6385870402775273,-0.5198127077575609,5.0,6.758239064925553,0.17190475669346525,0.1837897978902832
next_open,cluster_stress,5,unlimited,largest_drop,0.01,491,475,0.4917184265010352,3.87198465019829,0.6378570628172486,-1.5184745224141927,5.0,2.376879150782756,0.35118226089648696,0.238743030291807
next_close,base,20,unlimited,largest_drop,0.0025,864,102,0.10559006211180125,3.8633807833202694,0.6364618024467195,-0.5198127077575609,5.0,6.793138952608052,0.17706385854296236,0.19564977455567148
next_close,base,3,unlimited,largest_drop,0.01,361,605,0.6262939958592133,3.859566221623245,0.6358431769182271,-0.9918412635007035,3.0,2.807599233477742,0.2529344276954078,0.20532017686504875
next_close,base,3,2,largest_drop,0.01,361,605,0.6262939958592133,3.859566221623245,0.6358431769182271,-0.9918412635007035,3.0,2.807599233477742,0.2529344276954078,0.20532017686504875
next_open,stress,20,unlimited,liquidity_priority,0.0025,864,102,0.10559006211180125,3.803406713008939,0.6267333333427105,-0.6472208509618271,5.0,6.624847859832244,0.18606732628032882,0.22029533795073056
