symbol,timeframe,entry_mode,filter_name,event_threshold,min_simultaneous_drops,exit_model,friction_case,signal_time,entry_time,exit_time,signal_return,entry_price,exit_price,atr14_prior,realized_vol_96,realized_vol_threshold,simultaneous_down_2pct_count,btc_return_24h,ema50_slope_24,ema200_slope_24,horizon_bars,exit_reason,exit_legs,gross_return,fee_return,net_return,net_return_pct,taker_fee_bps_per_side,slippage_bps_per_side
LINKUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.2750863125069606,16.274257999999996,16.758225,0.4590714285714285,0.030001809704670885,0.0036453851574247773,9.0,-0.09966050596732712,-0.06042496907461359,-0.01704406173572659,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.029738191443198447,0.0016,0.02813819144319845,2.813819144319845,8.0,10.0
SOLUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.05994815294880096,194.52433,188.25155999999998,4.362142857142863,0.011013488820940446,0.003546464587558157,9.0,-0.09966050596732712,-0.04609669598575128,-0.01596726653017755,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,-0.03224671176094018,0.0016,-0.03384671176094019,-3.384671176094019,8.0,10.0
XRPUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.1510546312066029,2.2893871,2.3457519000000002,0.06699285714285717,0.019295841831454368,0.002612502096066248,9.0,-0.09966050596732712,-0.04180184298105882,-0.013972817250185732,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.02462003913623878,0.0016,0.023020039136238783,2.3020039136238784,8.0,10.0
ADAUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.04692370795734224,0.5862856999999999,0.6487506,0.06514285714285714,0.04487700056948349,0.003428776616526958,6.0,-0.07537247090199695,-0.07860210986656746,-0.02509201145466089,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.10654344801519122,0.0016,0.10494344801519123,10.494344801519123,8.0,10.0
AVAXUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.05076951951951958,20.547527,20.805174,2.2173571428571432,0.034542357848986266,0.004565410309467719,6.0,-0.07537247090199695,-0.0751225873504704,-0.024857234507023485,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.012539075870298344,0.0016,0.010939075870298343,1.0939075870298343,8.0,10.0
LTCUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.04966233766233763,95.06496999999999,97.70219999999999,9.802857142857139,0.03338392331839211,0.002938066362812895,6.0,-0.07537247090199695,-0.06418279769741386,-0.009504097658129762,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.02774134363057179,0.0016,0.026141343630571794,2.6141343630571794,8.0,10.0
AVAXUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,-0.04420017624414452,20.846825999999997,20.866113000000002,2.442857142857143,0.03509566709956997,0.004565410309467719,7.0,-0.07291043787881657,-0.10435126808431217,-0.035497639698048644,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,0.0009251768110889458,0.0016,-0.0006748231889110543,-0.06748231889110543,8.0,10.0
LTCUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,-0.04036096786989296,97.89779999999999,95.14475999999999,10.865714285714287,0.03417195563432848,0.002938066362812895,7.0,-0.07291043787881657,-0.09940812549210154,-0.02277045689400825,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.028121571679853852,0.0016,-0.02972157167985385,-2.972157167985385,8.0,10.0
LINKUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,-0.04094546808114652,15.264249,15.619365,0.12414285714285635,0.006442724911950641,0.004986847034020512,7.0,-0.04113152892187932,-0.018917752784838315,-0.01231063078535699,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.023264557594677715,0.0016,0.021664557594677718,2.166455759467772,8.0,10.0
SOLUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,-0.04196882315993833,167.92775999999998,169.09073999999998,0.9542857142857132,0.005661089601305677,0.0045284924240319045,7.0,-0.04113152892187932,-0.016230183778436214,-0.01016801478931384,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.006925477955521009,0.0016,0.005325477955521008,0.5325477955521009,8.0,10.0
ADAUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.04102290889717641,0.3601598,0.3628368,0.0029714285714285654,0.00547022289586969,0.0038087309260518756,8.0,-0.028842808689629185,-0.00526412709069024,-0.002390360448714657,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.007432811768554037,0.0016,0.005832811768554037,0.5832811768554037,8.0,10.0
LTCUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.041118648760902654,69.32925999999999,69.45048,0.48285714285714015,0.005232624735239372,0.0027546409044022667,8.0,-0.028842808689629185,-0.005304616002086093,-0.000537560169596718,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.0017484681071167074,0.0016,0.00014846810711670734,0.014846810711670735,8.0,10.0
ADAUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.06527947776417797,0.23193169999999996,0.25144829999999996,0.0055357142857142844,0.011230478190265182,0.00454890786332056,9.0,-0.17259716287297255,-0.05010361919285011,-0.025598454740758503,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.08414804875745752,0.0016,0.08254804875745753,8.254804875745753,8.0,10.0
AVAXUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.06465984346779052,7.855847999999999,8.446545,0.18478571428571453,0.011128955625517394,0.003953576093110331,9.0,-0.17259716287297255,-0.05171050722344084,-0.0255451981869681,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.0751920098250376,0.0016,0.07359200982503761,7.3592009825037605,8.0,10.0
BNBUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.04292169912086108,589.1986099999999,629.6996700000001,12.248571428571438,0.00881294419334449,0.0028022912966094173,9.0,-0.17259716287297255,-0.051383612721715766,-0.026960162566925905,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.06873923209017785,0.0016,0.06713923209017786,6.713923209017786,8.0,10.0
BTCUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.042453963138698314,61377.1158,65600.334,1118.7571428571403,0.00788517727619521,0.0024823787914986504,9.0,-0.17259716287297255,-0.04818122025093807,-0.02540088575936683,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.06880770047523166,0.0016,0.06720770047523167,6.720770047523167,8.0,10.0
LINKUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.06450796863141917,7.491483999999999,8.158833,0.18007142857142874,0.011228156827356376,0.0040632608901788455,9.0,-0.17259716287297255,-0.05288058409822061,-0.02619548926049664,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.08908101519004785,0.0016,0.08748101519004786,8.748101519004786,8.0,10.0
LTCUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.07589197713384577,47.267219999999995,50.83911,1.0571428571428585,0.011390345784794031,0.004250076573250099,9.0,-0.17259716287297255,-0.049356999308237115,-0.02382737854002326,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.07556801521223377,0.0016,0.07396801521223378,7.396801521223378,8.0,10.0
SOLUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.07651041001405046,71.17109999999998,79.40052,1.8535714285714278,0.012254346038979638,0.004046812680193864,9.0,-0.17259716287297255,-0.05933013622017724,-0.030798138516000106,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.11562867512234631,0.0016,0.11402867512234632,11.402867512234632,8.0,10.0
XRPUSDT,15m,next_close,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.05685563612392874,1.1543531999999999,1.2774212999999999,0.0341857142857143,0.013510759474774228,0.00407657213743666,9.0,-0.17259716287297255,-0.06885528560289556,-0.03941769916624571,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.10661217034786241,0.0016,0.10501217034786242,10.501217034786242,8.0,10.0
ADAUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 02:30:00+00:00,-0.04249134948096889,0.6923916999999999,0.7107885,0.0037714285714285844,0.0054284806967438886,0.0049635391110473435,7.0,-0.030816975529353474,-0.014578020860349872,-0.0067787328183528395,6,horizon,horizon:1.0@2025-05-30T02:30:00+00:00,0.02656993144198605,0.0016,0.024969931441986053,2.4969931441986053,8.0,10.0
LINKUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 02:30:00+00:00,-0.040629795183134254,14.398383999999998,14.687298,0.07821428571428589,0.0055043745473284085,0.004891884555945384,7.0,-0.030816975529353474,-0.01775005741763236,-0.007729771936520247,6,horizon,horizon:1.0@2025-05-30T02:30:00+00:00,0.020065724042364952,0.0016,0.018465724042364955,1.8465724042364955,8.0,10.0
ADAUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.07241691452217758,0.7179171999999999,0.5851143,0.0061714285714285656,0.008482307836338876,0.003426032599037933,9.0,-0.05656885763523434,-0.03202689663865621,-0.011285706547353058,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.18498358863668396,0.0016,-0.18658358863668395,-18.658358863668393,8.0,10.0
AVAXUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.05940333320793045,25.027001999999996,20.506473,0.21635714285714286,0.007273888867493024,0.004565410309467719,9.0,-0.05656885763523434,-0.03672380274106746,-0.013181322004288232,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.18062606939496773,0.0016,-0.18222606939496772,-18.22260693949677,8.0,10.0
LINKUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.05279246930952497,19.542523,16.221762,0.20178571428571423,0.00763259905576517,0.003644897095566316,9.0,-0.05656885763523434,-0.041410668298275666,-0.011556679114897883,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.1699248863619094,0.0016,-0.17152488636190938,-17.152488636190938,8.0,10.0
SOLUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.05049433325295394,197.04684999999998,187.34247,1.9157142857142893,0.007114927568045738,0.003545703080535848,9.0,-0.05656885763523434,-0.03621930110109306,-0.012998622519316605,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.04924909989680115,0.0016,-0.050849099896801156,-5.084909989680115,8.0,10.0
XRPUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-10 22:30:00+00:00,-0.07304393033532619,2.4985961,2.3039937,0.022535714285714294,0.008472858078408767,0.002611941896434798,9.0,-0.05656885763523434,-0.025810284602338363,-0.009585790194195476,6,horizon,horizon:1.0@2025-10-10T22:30:00+00:00,-0.07788469693040823,0.0016,-0.07948469693040822,-7.948469693040821,8.0,10.0
ADAUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.0929875923602399,0.6511504999999999,0.6170823,0.011085714285714286,0.012630451669264752,0.0034263437789379923,8.0,-0.07562953168843412,-0.0381706938236972,-0.013040450673811543,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,-0.05232000896874056,0.0016,-0.053920008968740565,-5.392000896874056,8.0,10.0
AVAXUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.07819374450043992,23.071047999999994,20.731247999999997,0.3780000000000001,0.01070140488896238,0.004565410309467719,8.0,-0.07562953168843412,-0.0418369063014471,-0.014700045594266298,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,-0.1014171527882044,0.0016,-0.10301715278820439,-10.301715278820438,8.0,10.0
BNBUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.07141249155806784,1115.40429,1110.2886,13.349285714285722,0.008803682508787129,0.0031595941701452247,8.0,-0.07562953168843412,-0.019543666542514382,-0.007648826479558668,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,-0.00458639978872577,0.0016,-0.006186399788725771,-0.618639978872577,8.0,10.0
LINKUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.08006761948670671,17.97796,16.770213,0.3032857142857142,0.011089376293696163,0.0036452140795922103,8.0,-0.07562953168843412,-0.0471660727012464,-0.013326400484967915,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,-0.06717931289200785,0.0016,-0.06877931289200784,-6.877931289200784,8.0,10.0
SOLUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.0595286468915075,185.34515999999996,188.27154000000002,2.866428571428575,0.009273025716983279,0.0035460615910989394,8.0,-0.07562953168843412,-0.040701924990060645,-0.014356333226628215,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,0.015788812613181102,0.0016,0.014188812613181102,1.41888126131811,8.0,10.0
XRPUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-10 22:45:00+00:00,-0.08264562134444364,2.2921898999999994,2.3481495,0.042257142857142896,0.01187348947913065,0.0026123259858187964,8.0,-0.07562953168843412,-0.0318093240506887,-0.011257128430437136,6,horizon,horizon:1.0@2025-10-10T22:45:00+00:00,0.024413160532641864,0.0016,0.022813160532641867,2.2813160532641867,8.0,10.0
ADAUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.2917307101137412,0.4613608999999999,0.6139854,0.017735714285714282,0.03213544639093022,0.003427550364392564,9.0,-0.09966050596732712,-0.052498709847497715,-0.016897485369519627,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.3308136862053115,0.0016,0.32921368620531144,32.92136862053114,8.0,10.0
AVAXUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.21560289842495772,18.096078,20.842137,0.5889999999999999,0.024285008331261678,0.004565410309467719,9.0,-0.09966050596732712,-0.052915182548823436,-0.01775034149661736,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.15174884856265547,0.0016,0.15014884856265548,15.014884856265548,8.0,10.0
BNBUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.11664511726466265,984.7938099999998,1106.0928000000001,22.528571428571436,0.0147086450274516,0.00315968675228822,9.0,-0.09966050596732712,-0.026274748976188866,-0.00945953374373043,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.12317196632257499,0.0016,0.121571966322575,12.1571966322575,8.0,10.0
LINKUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.2750863125069606,13.029015999999999,16.758225,0.4590714285714285,0.030001809704670885,0.0036453851574247773,9.0,-0.09966050596732712,-0.06042496907461359,-0.01704406173572659,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.28622338018465876,0.0016,0.2846233801846587,28.46233801846587,8.0,10.0
SOLUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.05994815294880096,174.23405999999997,188.25155999999998,4.362142857142863,0.011013488820940446,0.003546464587558157,9.0,-0.09966050596732712,-0.04609669598575128,-0.01596726653017755,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.08045212285129555,0.0016,0.07885212285129556,7.885212285129556,8.0,10.0
XRPUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-10 23:00:00+00:00,-0.1510546312066029,1.9458438999999998,2.3457519000000002,0.06699285714285717,0.019295841831454368,0.002612502096066248,9.0,-0.09966050596732712,-0.04180184298105882,-0.013972817250185732,6,horizon,horizon:1.0@2025-10-10T23:00:00+00:00,0.20551905525412417,0.0016,0.20391905525412418,20.39190552541242,8.0,10.0
ADAUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.04692370795734224,0.5813807999999999,0.6487506,0.06514285714285714,0.04487700056948349,0.003428776616526958,6.0,-0.07537247090199695,-0.07860210986656746,-0.02509201145466089,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.11587895575498885,0.0016,0.11427895575498886,11.427895575498887,8.0,10.0
AVAXUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.05076951951951958,20.258238,20.805174,2.2173571428571432,0.034542357848986266,0.004565410309467719,6.0,-0.07537247090199695,-0.0751225873504704,-0.024857234507023485,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.026998201916672127,0.0016,0.02539820191667213,2.539820191667213,8.0,10.0
LTCUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 00:00:00+00:00,-0.04966233766233763,91.57148,97.70219999999999,9.802857142857139,0.03338392331839211,0.002938066362812895,6.0,-0.07537247090199695,-0.06418279769741386,-0.009504097658129762,6,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.06695010280493441,0.0016,0.06535010280493442,6.535010280493442,8.0,10.0
AVAXUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,-0.04420017624414452,20.633612999999997,20.866113000000002,2.442857142857143,0.03509566709956997,0.004565410309467719,7.0,-0.07291043787881657,-0.10435126808431217,-0.035497639698048644,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,0.011268021746846157,0.0016,0.009668021746846157,0.9668021746846157,8.0,10.0
LTCUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 01:30:00+00:00,-0.04036096786989296,96.88678999999999,95.14475999999999,10.865714285714287,0.03417195563432848,0.002938066362812895,7.0,-0.07291043787881657,-0.09940812549210154,-0.02277045689400825,6,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,-0.017980056930361754,0.0016,-0.01958005693036175,-1.958005693036175,8.0,10.0
LINKUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,-0.04094546808114652,15.467451999999998,15.619365,0.12414285714285635,0.006442724911950641,0.004986847034020512,7.0,-0.04113152892187932,-0.018917752784838315,-0.01231063078535699,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.009821462513670776,0.0016,0.008221462513670775,0.8221462513670775,8.0,10.0
SOLUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 17:00:00+00:00,-0.04196882315993833,167.93777,169.09073999999998,0.9542857142857132,0.005661089601305677,0.0045284924240319045,7.0,-0.04113152892187932,-0.016230183778436214,-0.01016801478931384,6,horizon,horizon:1.0@2025-11-03T17:00:00+00:00,0.006865459747381397,0.0016,0.0052654597473813965,0.5265459747381397,8.0,10.0
ADAUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.04102290889717641,0.36035999999999996,0.3628368,0.0029714285714285654,0.00547022289586969,0.0038087309260518756,8.0,-0.028842808689629185,-0.00526412709069024,-0.002390360448714657,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.006873126873127022,0.0016,0.005273126873127022,0.5273126873127022,8.0,10.0
LTCUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 01:45:00+00:00,-0.041118648760902654,69.32925999999999,69.45048,0.48285714285714015,0.005232624735239372,0.0027546409044022667,8.0,-0.028842808689629185,-0.005304616002086093,-0.000537560169596718,6,horizon,horizon:1.0@2026-01-19T01:45:00+00:00,0.0017484681071167074,0.0016,0.00014846810711670734,0.014846810711670735,8.0,10.0
ADAUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.06527947776417797,0.22942919999999997,0.25144829999999996,0.0055357142857142844,0.011230478190265182,0.00454890786332056,9.0,-0.17259716287297255,-0.05010361919285011,-0.025598454740758503,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.09597339832941931,0.0016,0.09437339832941932,9.437339832941932,8.0,10.0
AVAXUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.06465984346779052,7.774767,8.446545,0.18478571428571453,0.011128955625517394,0.003953576093110331,9.0,-0.17259716287297255,-0.05171050722344084,-0.0255451981869681,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.08640490448138194,0.0016,0.08480490448138195,8.480490448138195,8.0,10.0
BNBUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.04292169912086108,583.1025199999999,629.6996700000001,12.248571428571438,0.00881294419334449,0.0028022912966094173,9.0,-0.17259716287297255,-0.051383612721715766,-0.026960162566925905,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.0799124483289837,0.0016,0.07831244832898371,7.831244832898371,8.0,10.0
BTCUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.042453963138698314,60258.89869999999,65600.334,1118.7571428571403,0.00788517727619521,0.0024823787914986504,9.0,-0.17259716287297255,-0.04818122025093807,-0.02540088575936683,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.08864143579178974,0.0016,0.08704143579178975,8.704143579178975,8.0,10.0
LINKUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.06450796863141917,7.403395999999999,8.158833,0.18007142857142874,0.011228156827356376,0.0040632608901788455,9.0,-0.17259716287297255,-0.05288058409822061,-0.02619548926049664,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.10203925333725228,0.0016,0.10043925333725229,10.043925333725229,8.0,10.0
LTCUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.07589197713384577,46.92688,50.83911,1.0571428571428585,0.011390345784794031,0.004250076573250099,9.0,-0.17259716287297255,-0.049356999308237115,-0.02382737854002326,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.08336863648297088,0.0016,0.08176863648297089,8.17686364829709,8.0,10.0
SOLUSDT,15m,next_open,drop4_breadth4,-0.04,4,pure_horizon_6,stress,2026-02-06 00:00:00+00:00,2026-02-06 00:15:00+00:00,2026-02-06 01:45:00+00:00,-0.07651041001405046,72.39231999999998,79.40052,1.8535714285714278,0.012254346038979638,0.004046812680193864,9.0,-0.17259716287297255,-0.05933013622017724,-0.030798138516000106,6,horizon,horizon:1.0@2026-02-06T01:45:00+00:00,0.0968086117422402,0.0016,0.09520861174224021,9.520861174224022,8.0,10.0
