symbol,timeframe,event_type,direction,param_name,param_value,horizon,occurrences,avg_forward_return,median_forward_return,win_rate,std_forward_return,q05,q10,q25,q75,q90,q95,avg_positive_return,avg_negative_return,payoff_asymmetry
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,2.0,1,386,-0.00021199362001390217,4.1980024631405044e-05,0.5051813471502591,0.008379488071921515,-0.012867912824997496,-0.008933098775368187,-0.00341327542788597,0.003368098755080484,0.007693987451221407,0.013517110533998067,0.005305867864945824,-0.005845412413559172,0.9076977789690586
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,2.0,3,386,-0.001289501019531252,-0.0003279478429445981,0.4844559585492228,0.013540979676297684,-0.025466210217589658,-0.01671869872969578,-0.0074936909668141816,0.005814912789265658,0.015033117246683658,0.019038817261510466,0.00854480905827384,-0.010530787374051612,0.8114121722112324
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,2.0,6,386,-0.003258021038711654,-0.0016145944657701694,0.45595854922279794,0.01823058308979403,-0.033858732734171004,-0.02597047605985986,-0.013979497995381535,0.007457933554950946,0.017609166659823594,0.023761484950116818,0.0115457318357232,-0.0156649758287142,0.7370411523112378
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,2.0,12,386,-0.006328385810821874,-0.007311139298789349,0.39896373056994816,0.030287056646263546,-0.05299026204987797,-0.038021442712082354,-0.024391306865831214,0.01157837984307164,0.027069067433377003,0.03887313506461193,0.021372658773507525,-0.024716148164212935,0.8647244963700887
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,2.5,1,190,-0.0002796195690841517,-0.00014181790255357596,0.4631578947368421,0.007731989942840969,-0.012630186891723127,-0.008459729090988664,-0.003726487495065489,0.00233624960629214,0.007532988565442953,0.014002105679673391,0.005268529220733559,-0.005066257740691589,1.0399252249678002
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,2.5,3,190,-0.001525911627468814,-0.0012409311198146589,0.43157894736842106,0.011515779985341604,-0.019751508684853872,-0.015704455132951798,-0.007766819091459459,0.003994871844372083,0.013563687416391733,0.01640963009132786,0.008089201540283066,-0.008826275328910057,0.9164909589651322
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,2.5,6,190,-0.0029101302679720767,-0.004022677730231294,0.4052631578947368,0.016325747573301262,-0.027993813826191084,-0.023889093154115113,-0.013619710606992713,0.006572269215307236,0.01777292285578737,0.024789227665144076,0.012399650678838798,-0.013342458877745858,0.9293377474462681
ETHUSDT,1h,funding_extreme,negative,funding_z_abs,2.5,12,190,-0.010034545712090304,-0.011422809883203378,0.3105263157894737,0.031320908310825825,-0.05267317369094157,-0.036376732392723515,-0.028017783571051336,0.0064680932234307265,0.025286446307306,0.04632746220552794,0.02358791220485967,-0.025177484773922735,0.9368653150488867
ETHUSDT,1h,funding_flip,up,flip,neg_to_pos,1,945,-3.223965811192156e-06,-3.237859645255359e-05,0.4973544973544973,0.007566681012831401,-0.010905140160144655,-0.00665319689033983,-0.0027072679732512706,0.0031009863441362473,0.0071045713347441366,0.010605842581637725,0.0048369884758098,-0.004792486802783542,1.0092857163425908
ETHUSDT,1h,funding_flip,up,flip,neg_to_pos,3,943,-7.363526969990723e-05,0.00024999030210026696,0.513255567338282,0.013415981934535371,-0.020797513126136747,-0.012621263438967432,-0.005461166058392586,0.005182041800782522,0.012449620403975731,0.02069633962933884,0.008360641141475122,-0.00898687417423793,0.9303169243697671
ETHUSDT,1h,funding_flip,up,flip,neg_to_pos,6,940,-0.0001720853134105758,-8.132805923510844e-05,0.4957446808510638,0.019855519387861155,-0.033553597350342274,-0.021969752743268643,-0.007680866707710371,0.007651331470699019,0.01957397749215766,0.03184416902586552,0.013020121761705292,-0.013141639104558242,0.9907532582590248
ETHUSDT,1h,funding_flip,up,flip,neg_to_pos,12,938,0.0006259611870579805,-0.00033215558661803257,0.4957356076759062,0.02752509091751476,-0.04554105767433809,-0.03043235219108209,-0.013240633350500075,0.011555346155822876,0.03305600969601052,0.05004922770877811,0.020111829003559335,-0.018530335926415866,1.085346163362801
ETHUSDT,1h,funding_flip,down,flip,pos_to_neg,1,958,-0.0002877748130410361,-0.00017831598503981194,0.4791231732776618,0.007014160963875328,-0.010184412571471246,-0.0071995662999641,-0.0032914429012196045,0.00276254850511104,0.006329989915843015,0.010345045038982602,0.004564266441271115,-0.004750874884642794,0.9607212465276888
ETHUSDT,1h,funding_flip,down,flip,pos_to_neg,3,958,-0.0005992565521508676,-0.00032028662773680994,0.4707724425887265,0.011531557007067808,-0.01860872305225933,-0.012620897476450232,-0.0053797383967637835,0.004589817703759658,0.011181273014658768,0.015865058699970933,0.007502232070834839,-0.007805906195082926,0.9610968775874636
ETHUSDT,1h,funding_flip,down,flip,pos_to_neg,6,958,-0.00114116809391425,-0.00041982382012623054,0.48434237995824636,0.015921120015595112,-0.02685676651910842,-0.01905574725049919,-0.007531634632945455,0.006215908984435081,0.015674622282488684,0.021746429863429284,0.00992869481161569,-0.011538772118541561,0.8604637226227346
ETHUSDT,1h,funding_flip,down,flip,pos_to_neg,12,954,-0.0013787717866263816,-0.0010873279777515732,0.4779874213836478,0.023540242848128397,-0.03791006722899652,-0.0290964154721288,-0.013045241672638513,0.010389305637171997,0.024234522849615376,0.03826104235434081,0.01615136510605909,-0.017465534754133826,0.9247564035928707
ETHUSDT,1h,volatility_expansion,all,atr_jump,1.2,1,2132,0.00015491455617015236,0.00013766190823438773,0.5145403377110694,0.00751974937165285,-0.011345561611792896,-0.007380178173077789,-0.0032055029921911615,0.003620798857684848,0.007859397796301208,0.011120690518666742,0.005092695444308099,-0.0050786561049770244,1.00276438078123
