timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.25558312655086,0.3333333333333333,-0.22883938166746778,-0.6865181450024034,,,0.6162898175731903,1.1026398613357589,-0.8945790031690811
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,7,133.68627450980392,0.14285714285714285,-0.8856225301286963,-6.199357710900874,,,0.0026515860607019964,0.01648183349147099,-1.0359732573987241
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,3,99.99239543726236,0.3333333333333333,0.07938361463534586,0.23815084390603758,,,1.1453463734621623,1.8766564236000154,-0.8192527898469889
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.29752066115702,0.0,-1.0808415654936738,-2.1616831309873477,,,0.0,0.0,-1.0808415654936738
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,47.771117166212534,0.5,-0.07662893119836506,-0.15325786239673012,,,0.8657660700539069,0.9884643717528389,-1.141722234149569
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.1720570105701054,-2.3441140211402107,,,0.0,0.0,-1.1720570105701054
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,2,104.35714285714286,0.5,0.32353401390959324,0.6470680278191865,,,1.5041986538703078,1.9304273205348474,-1.283359292715661
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041599401708353,-1.1041599401708353,,,0.0,0.0,-1.1041599401708353
1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_close,20,14,1.2,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,4,59.030303030303024,0.25,-0.2948201698052523,-1.179280679221009,,,0.6148204723610672,1.8823583607605407,-1.0205463466605167
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,182.625,0.0,-1.2140675742181009,-2.4281351484362017,,,0.0,0.0,-1.2140675742181009
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,3,1095.75,0.3333333333333333,-0.1318434904442196,-0.39553047133265884,,,0.8251026573702838,1.8659702775383868,-1.130750374435523
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,2,43.50372208436724,0.0,-0.8945790031690811,-1.7891580063381622,,,0.0,0.0,-0.8945790031690811
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,4,76.3921568627451,0.25,-0.8434322349680936,-3.3737289398723744,,,0.004861595515230262,0.01648183349147099,-1.1300702577879485
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.66159695817491,0.5,0.6671428160898059,1.3342856321796117,,,3.4600986138749814,1.8766564236000154,-0.5423707914204037
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.0966031127100349,-1.0966031127100349,,,0.0,0.0,-1.0966031127100349
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.141722234149569,-1.141722234149569,,,0.0,0.0,-1.141722234149569
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.1720570105701054,-2.3441140211402107,,,0.0,0.0,-1.1720570105701054
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.283359292715661,-1.283359292715661,,,0.0,0.0,-1.283359292715661
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041599401708353,-1.1041599401708353,,,0.0,0.0,-1.1041599401708353
1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_close,20,14,1.2,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,2,63.52173913043479,0.5,0.342060357134482,0.684120714268964,,,1.5709390923178386,1.8823583607605407,-1.1982376464915767
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,182.625,0.0,-1.2140675742181009,-2.4281351484362017,,,0.0,0.0,-1.2140675742181009
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,0.0,-1.130750374435523,-2.261500748871046,,,0.0,0.0,-1.130750374435523
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.25558312655086,0.3333333333333333,-0.22883938166746778,-0.6865181450024034,,,0.6162898175731903,1.1026398613357589,-0.8945790031690811
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,5,95.49019607843138,0.2,-0.9001298455317684,-4.500649227658842,,,0.003648739270202578,0.01648183349147099,-1.1292827652875783
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.66159695817491,0.5,0.6671428160898059,1.3342856321796117,,,3.4600986138749814,1.8766564236000154,-0.5423707914204037
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.29752066115702,0.0,-1.0808415654936738,-2.1616831309873477,,,0.0,0.0,-1.0808415654936738
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.141722234149569,-1.141722234149569,,,0.0,0.0,-1.141722234149569
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.1720570105701054,-2.3441140211402107,,,0.0,0.0,-1.1720570105701054
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.283359292715661,-1.283359292715661,,,0.0,0.0,-1.283359292715661
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041599401708353,-1.1041599401708353,,,0.0,0.0,-1.1041599401708353
1h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_close,20,14,1.5,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,5,73.78787878787878,0.2,-0.3160344307013449,-1.5801721535067246,,,0.5436366128772968,1.8823583607605407,-0.8656326285668163
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,182.625,0.0,-1.2140675742181009,-2.4281351484362017,,,0.0,0.0,-1.2140675742181009
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,0.0,-1.130750374435523,-2.261500748871046,,,0.0,0.0,-1.130750374435523
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.25558312655086,0.3333333333333333,-0.22883938166746778,-0.6865181450024034,,,0.6162898175731903,1.1026398613357589,-0.8945790031690811
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,6,114.58823529411765,0.16666666666666666,-0.8485803858137698,-5.091482314882619,,,0.0032266932603114105,0.01648183349147099,-1.021592829674818
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,3,99.99239543726236,0.3333333333333333,0.07938361463534586,0.23815084390603758,,,1.1453463734621623,1.8766564236000154,-0.8192527898469889
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,2,48.29752066115702,0.0,-1.0808415654936738,-2.1616831309873477,,,0.0,0.0,-1.0808415654936738
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,47.771117166212534,0.5,-0.07662893119836506,-0.15325786239673012,,,0.8657660700539069,0.9884643717528389,-1.141722234149569
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.1720570105701054,-2.3441140211402107,,,0.0,0.0,-1.1720570105701054
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.283359292715661,-1.283359292715661,,,0.0,0.0,-1.283359292715661
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041599401708353,-1.1041599401708353,,,0.0,0.0,-1.1041599401708353
1h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_close,20,14,1.5,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,5,73.78787878787878,0.2,-0.3160344307013449,-1.5801721535067246,,,0.5436366128772968,1.8823583607605407,-0.8656326285668163
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,182.625,0.0,-1.2140675742181009,-2.4281351484362017,,,0.0,0.0,-1.2140675742181009
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,0.0,-1.130750374435523,-2.261500748871046,,,0.0,0.0,-1.130750374435523
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,2,43.50372208436724,0.0,-0.8945790031690811,-1.7891580063381622,,,0.0,0.0,-0.8945790031690811
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,3,70.88409703504043,0.3333333333333333,-0.7552845146180397,-2.265853543854119,,,0.007221477463421591,0.01648183349147099,-1.141167688672795
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.66159695817491,0.5,0.6671428160898059,1.3342856321796117,,,3.4600986138749814,1.8766564236000154,-0.5423707914204037
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.0966031127100349,-1.0966031127100349,,,0.0,0.0,-1.0966031127100349
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,1,365.25,0.0,-1.141722234149569,-1.141722234149569,,,0.0,0.0,-1.141722234149569
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.1720570105701054,-2.3441140211402107,,,0.0,0.0,-1.1720570105701054
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.283359292715661,-1.283359292715661,,,0.0,0.0,-1.283359292715661
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041599401708353,-1.1041599401708353,,,0.0,0.0,-1.1041599401708353
1h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,20,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,3,47.55515370705244,0.3333333333333333,0.09440974666108286,0.28322923998324856,,,1.1771146784229523,1.8823583607605407,-0.7995645603886461
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,182.625,0.0,-1.2140675742181009,-2.4281351484362017,,,0.0,0.0,-1.2140675742181009
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,0.0,-1.130750374435523,-2.261500748871046,,,0.0,0.0,-1.130750374435523
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,4,87.00744416873448,0.5,0.3097877854447753,1.2391511417791012,,,1.692588992916981,1.5141545740586317,-0.8945790031690811
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,5,95.49019607843138,0.2,-0.9001298455317684,-4.500649227658842,,,0.003648739270202578,0.01648183349147099,-1.1292827652875783
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.66159695817491,0.5,0.6671428160898059,1.3342856321796117,,,3.4600986138749814,1.8766564236000154,-0.5423707914204037
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,3,63.064748201438846,0.0,-1.1140397635453432,-3.3421192906360293,,,0.0,0.0,-1.1140397635453432
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,73.9746835443038,0.0,-0.7208093204335582,-1.4416186408671163,,,0.0,0.0,-0.7208093204335582
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.1720570105701054,-2.3441140211402107,,,0.0,0.0,-1.1720570105701054
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.283359292715661,-1.283359292715661,,,0.0,0.0,-1.283359292715661
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041599401708353,-1.1041599401708353,,,0.0,0.0,-1.1041599401708353
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,7,101.25742574257426,0.2857142857142857,-0.2931183930154975,-2.0518287511084825,,,0.5561229362756815,1.2853435365946333,-0.9245031648595499
1h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,20,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-05,1,365.25,0.0,-0.052863101681742686,-0.052863101681742686,,,0.0,0.0,-0.052863101681742686
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,3,52.17857142857143,0.0,-1.1770274961900384,-3.5310824885701155,,,0.0,0.0,-1.1770274961900384
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,0.0,-1.130750374435523,-2.261500748871046,,,0.0,0.0,-1.130750374435523
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,4,87.00744416873448,0.5,0.3097877854447753,1.2391511417791012,,,1.692588992916981,1.5141545740586317,-0.8945790031690811
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,6,114.58823529411765,0.16666666666666666,-0.8485803858137698,-5.091482314882619,,,0.0032266932603114105,0.01648183349147099,-1.021592829674818
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,3,99.99239543726236,0.3333333333333333,0.07938361463534586,0.23815084390603758,,,1.1453463734621623,1.8766564236000154,-0.8192527898469889
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,3,63.064748201438846,0.0,-1.1140397635453432,-3.3421192906360293,,,0.0,0.0,-1.1140397635453432
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,3,44.124161073825505,0.3333333333333333,-0.15105142303809252,-0.45315426911427753,,,0.6856628679262148,0.9884643717528389,-0.7208093204335582
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.1720570105701054,-2.3441140211402107,,,0.0,0.0,-1.1720570105701054
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.283359292715661,-1.283359292715661,,,0.0,0.0,-1.283359292715661
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041599401708353,-1.1041599401708353,,,0.0,0.0,-1.1041599401708353
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,7,101.25742574257426,0.2857142857142857,-0.2931183930154975,-2.0518287511084825,,,0.5561229362756815,1.2853435365946333,-0.9245031648595499
1h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,20,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-05,1,365.25,0.0,-0.052863101681742686,-0.052863101681742686,,,0.0,0.0,-0.052863101681742686
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,182.625,0.0,-1.2140675742181009,-2.4281351484362017,,,0.0,0.0,-1.2140675742181009
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,0.0,-1.130750374435523,-2.261500748871046,,,0.0,0.0,-1.130750374435523
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.25558312655086,0.3333333333333333,0.04550376014778079,0.13651128044334238,,,1.0762991753437907,1.9256692867815046,-0.8945790031690811
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,3,70.88409703504043,0.3333333333333333,-0.7552845146180397,-2.265853543854119,,,0.007221477463421591,0.01648183349147099,-1.141167688672795
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-10,2,66.66159695817491,0.5,0.6671428160898059,1.3342856321796117,,,3.4600986138749814,1.8766564236000154,-0.5423707914204037
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-11,1,365.25,0.0,-1.0966031127100349,-1.0966031127100349,,,0.0,0.0,-1.0966031127100349
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-12,2,73.9746835443038,0.0,-0.7208093204335582,-1.4416186408671163,,,0.0,0.0,-0.7208093204335582
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-01,2,103.12941176470588,0.0,-1.1720570105701054,-2.3441140211402107,,,0.0,0.0,-1.1720570105701054
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-02,1,365.25,0.0,-1.283359292715661,-1.283359292715661,,,0.0,0.0,-1.283359292715661
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-03,1,365.25,0.0,-1.1041599401708353,-1.1041599401708353,,,0.0,0.0,-1.1041599401708353
1h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,20,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2026-04,5,77.57522123893806,0.4,-0.03768547152370183,-0.18842735761850915,,,0.9317073059694216,1.2853435365946333,-0.9197048102692585
1h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,20,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-06,2,182.625,0.0,-1.2140675742181009,-2.4281351484362017,,,0.0,0.0,-1.2140675742181009
1h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,20,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-07,2,730.5,0.0,-1.130750374435523,-2.261500748871046,,,0.0,0.0,-1.130750374435523
1h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,20,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-08,3,65.25558312655086,0.3333333333333333,-0.22883938166746778,-0.6865181450024034,,,0.6162898175731903,1.1026398613357589,-0.8945790031690811
1h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,20,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,2025-09,5,95.49019607843138,0.2,-0.9001298455317684,-4.500649227658842,,,0.003648739270202578,0.01648183349147099,-1.1292827652875783
