timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,1,365.25,0.0,-1.1982371947475698,-1.1982371947475698,,,0.0,0.0,-1.1982371947475698
1h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,4,11.075173720783322,0.25,-0.643656017212594,-2.574624068850376,,,0.17643107524252583,0.5515551633353881,-1.0420597440619213
1h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,4,4.469028804486363,0.25,-0.370044707294375,-1.4801788291775,,,0.4154824647412146,1.052129852583733,-0.8441028939204109
1h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,3.402510027170397,0.3333333333333333,-0.1213040186330457,-0.3639120558991371,,,0.7376018681219657,1.0229577868644066,-0.6934349213817719
1h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,7,8.651064429719442,0.14285714285714285,-0.4127811422469693,-2.8894679957287854,,,0.2923989562405662,1.194002515249051,-0.6805784184963061
1h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,4,4.704682678116195,0.75,0.3772121362910339,1.5088485451641356,,,2.399964858374926,0.8622081864748887,-1.0777760142605304
1h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_close,50,14,1.5,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,3,4.952542372881355,0.6666666666666666,0.017082827793560556,0.051248483380681664,,,1.0430646874290201,0.6206417193528694,-1.190034955325057
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,7,8.031675392670158,0.5714285714285714,0.35426149663484924,2.4798304764439445,,,1.7601507239768948,1.4355295834018866,-1.0874292857212007
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,5,5.559360730593608,0.0,-0.7754127252336043,-3.8770636261680216,,,0.0,0.0,-0.7754127252336043
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,29.816326530612244,0.0,-1.2539067318883286,-2.507813463776657,,,0.0,0.0,-1.2539067318883286
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,5,9.557348451809856,0.2,-0.7446439720310675,-3.7232198601553375,,,0.12902554176640513,0.5515551633353881,-1.0686937558726815
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,7,7.820800407851134,0.14285714285714285,-0.6053570031030532,-4.237499021721372,,,0.19890428564744073,1.052129852583733,-0.8816048123841842
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,4,4.536680036227196,0.25,-0.20781629948695163,-0.8312651979478065,,,0.5516908134800232,1.0229577868644066,-0.6180743282707377
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,8,8.70074441687345,0.125,-0.5032849881830064,-4.026279905464051,,,0.22872373925814296,1.194002515249051,-0.7457546315304432
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,6,6.9196158400210495,0.5,-0.11222351753345146,-0.6733411052007088,,,0.7934514732755362,0.8622081864748887,-1.0866552215417915
1h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_close,50,14,1.5,1.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,7,7.523540951446788,0.5714285714285714,-0.23312163101265743,-1.631851417088602,,,0.46072325924926627,0.34853714553169873,-1.0086666664051325
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,7,8.031675392670158,0.5714285714285714,0.35426149663484924,2.4798304764439445,,,1.7601507239768948,1.4355295834018866,-1.0874292857212007
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,5,5.559360730593608,0.0,-0.7754127252336043,-3.8770636261680216,,,0.0,0.0,-0.7754127252336043
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,29.816326530612244,0.0,-1.2539067318883286,-2.507813463776657,,,0.0,0.0,-1.2539067318883286
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,6,10.634047715325517,0.3333333333333333,-0.32052960146351434,-1.923177608781086,,,0.5501102167452441,1.1757987073548195,-1.0686937558726815
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,7,7.820800407851134,0.14285714285714285,-0.6053570031030532,-4.237499021721372,,,0.19890428564744073,1.052129852583733,-0.8816048123841842
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,4,4.536680036227196,0.25,-0.20781629948695163,-0.8312651979478065,,,0.5516908134800232,1.0229577868644066,-0.6180743282707377
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,8,8.70074441687345,0.125,-0.5032849881830064,-4.026279905464051,,,0.22872373925814296,1.194002515249051,-0.7457546315304432
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,9,10.379423760031575,0.4444444444444444,-0.004044979447700091,-0.03640481502930082,,,0.9920135501880616,1.1304794574421582,-0.9116645289595867
1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,50,14,1.5,1.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,8,8.598332515939186,0.5,-0.343421078747564,-2.747368629980512,,,0.3366274992293024,0.34853714553169873,-1.0353793030268266
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,5,5.736910994764398,0.4,-0.17568499693545406,-0.8784249846772703,,,0.7307334535950433,1.191931436243166,-1.0874292857212007
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,5,5.559360730593608,0.0,-0.7754127252336043,-3.8770636261680216,,,0.0,0.0,-0.7754127252336043
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,1,365.25,0.0,-1.1982371947475698,-1.1982371947475698,,,0.0,0.0,-1.1982371947475698
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,5,9.557348451809856,0.2,-0.7446439720310675,-3.7232198601553375,,,0.12902554176640513,0.5515551633353881,-1.0686937558726815
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,5,5.5862860056079535,0.2,-0.40450409866687753,-2.0225204933343877,,,0.34219496014580375,1.052129852583733,-0.7686625864795302
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,3.402510027170397,0.3333333333333333,-0.1213040186330457,-0.3639120558991371,,,0.7376018681219657,1.0229577868644066,-0.6934349213817719
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,7,8.651064429719442,0.14285714285714285,-0.4127811422469693,-2.8894679957287854,,,0.2923989562405662,1.194002515249051,-0.6805784184963061
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,5,5.880853347645243,0.6,0.0816487441112657,0.4082437205563285,,,1.187406955327614,0.8622081864748887,-1.0891904194341686
1h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_close,50,14,1.5,1.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,6,6.448749386954389,0.5,-0.29501869525936103,-1.7701121715561663,,,0.415032329142388,0.41862927588641025,-1.0086666664051325
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,4,7.561785637265473,0.5,-0.059457158338983906,-0.23782863335593563,,,0.8884260089423954,0.9468745428114592,-1.0657888594894271
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,3,6.167448405253284,0.0,-0.5855245644514773,-1.7565736933544318,,,0.0,0.0,-0.5855245644514773
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,29.816326530612244,0.0,-1.2539067318883286,-2.507813463776657,,,0.0,0.0,-1.2539067318883286
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,3,8.306380290587493,0.3333333333333333,-0.468470567174932,-1.405411701524796,,,0.28184185089653735,0.5515551633353881,-0.9784834324300921
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,4,4.469028804486363,0.25,-0.3766846770981617,-1.506738708392647,,,0.4111699477765575,1.052129852583733,-0.8529561869921266
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,3.402510027170397,0.3333333333333333,-0.19045666865750002,-0.5713700059725001,,,0.6416232543021667,1.0229577868644066,-0.7971638964184533
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,6,6.525558312655087,0.16666666666666666,-0.4881167513959211,-2.9287005083755266,,,0.2896164260212257,1.194002515249051,-0.8245406047249155
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,5,5.766346533350875,0.6,0.08545274388141966,0.4272637194070983,,,1.1978658274656968,0.8622081864748887,-1.079680420008784
1h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_close,50,14,1.5,2.0,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,2,10.842300556586272,0.5,-0.5323319115011527,-1.0646638230023053,,,0.10535079811038554,0.12537113232275177,-1.190034955325057
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,4,7.561785637265473,0.5,-0.059457158338983906,-0.23782863335593563,,,0.8884260089423954,0.9468745428114592,-1.0657888594894271
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,3,6.167448405253284,0.0,-0.5855245644514773,-1.7565736933544318,,,0.0,0.0,-0.5855245644514773
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,29.816326530612244,0.0,-1.2539067318883286,-2.507813463776657,,,0.0,0.0,-1.2539067318883286
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,4,9.944412932501418,0.5,0.09865763746236383,0.39463054984945534,,,1.2016541807301624,1.1757987073548195,-0.9784834324300921
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,4,4.469028804486363,0.25,-0.3766846770981617,-1.506738708392647,,,0.4111699477765575,1.052129852583733,-0.8529561869921266
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,3,3.402510027170397,0.3333333333333333,-0.19045666865750002,-0.5713700059725001,,,0.6416232543021667,1.0229577868644066,-0.7971638964184533
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,6,6.525558312655087,0.16666666666666666,-0.4881167513959211,-2.9287005083755266,,,0.2896164260212257,1.194002515249051,-0.8245406047249155
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,7,8.072885146691224,0.42857142857142855,-0.12444189439506578,-0.8710932607654605,,,0.7480727734116944,0.8622081864748887,-0.8644294550475315
1h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_close,50,14,1.5,2.0,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,2,10.842300556586272,0.5,-0.5323319115011527,-1.0646638230023053,,,0.10535079811038554,0.12537113232275177,-1.190034955325057
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,3,6.832424006235385,0.3333333333333333,-0.557601912776103,-1.672805738328309,,,0.21522648532389552,0.4587719806505451,-1.0657888594894271
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,3,6.167448405253284,0.0,-0.5855245644514773,-1.7565736933544318,,,0.0,0.0,-0.5855245644514773
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,1,365.25,0.0,-1.1982371947475698,-1.1982371947475698,,,0.0,0.0,-1.1982371947475698
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,3,8.306380290587493,0.3333333333333333,-0.468470567174932,-1.405411701524796,,,0.28184185089653735,0.5515551633353881,-0.9784834324300921
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,3,3.3517716033647718,0.3333333333333333,-0.12518789357044557,-0.3755636807113367,,,0.7369437684258834,1.052129852583733,-0.7138467666475349
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,2,2.268340018113598,0.5,-0.05200843196191529,-0.10401686392383058,,,0.9077025700169224,1.0229577868644066,-1.1269746507882372
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,5,6.179331735513887,0.2,-0.3583777197280521,-1.7918885986402606,,,0.39988146576912087,1.194002515249051,-0.746472778472328
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,4,4.704682678116195,0.75,0.3772121362910339,1.5088485451641356,,,2.399964858374926,0.8622081864748887,-1.0777760142605304
1h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_close,50,14,1.5,2.0,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,2,10.842300556586272,0.5,-0.5323319115011527,-1.0646638230023053,,,0.10535079811038554,0.12537113232275177,-1.190034955325057
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,5,8.788851012632845,0.6,0.3243551551632079,1.6217757758160396,,,1.7387653092202466,1.2723424805905867,-1.0976258329778603
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,2,4.1116322701688555,0.0,-0.6492911496273738,-1.2985822992547476,,,0.0,0.0,-0.6492911496273738
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,29.816326530612244,0.0,-1.2539067318883286,-2.507813463776657,,,0.0,0.0,-1.2539067318883286
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,3,8.306380290587493,0.3333333333333333,-0.468470567174932,-1.405411701524796,,,0.28184185089653735,0.5515551633353881,-0.9784834324300921
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,4,4.469028804486363,0.25,-0.3766846770981617,-1.506738708392647,,,0.4111699477765575,1.052129852583733,-0.8529561869921266
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,1,365.25,0.0,-1.1269746507882372,-1.1269746507882372,,,0.0,0.0,-1.1269746507882372
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,4,8.283486888731396,0.25,-0.27902776964737547,-1.1161110785895019,,,0.5168587892966169,1.194002515249051,-0.770037864612851
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,3,4.458799593082401,0.6666666666666666,0.3004498741779645,0.9013496225338935,,,1.8363051418919503,0.9895628183972119,-1.0777760142605304
1h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_close,50,14,2.0,1.5,0.75,0.25,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,2,3.301694915254237,0.5,-0.03706132447103505,-0.0741226489420701,,,0.9377138893186348,1.115912306382987,-1.190034955325057
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,5,8.788851012632845,0.6,0.3243551551632079,1.6217757758160396,,,1.7387653092202466,1.2723424805905867,-1.0976258329778603
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,2,4.1116322701688555,0.0,-0.6492911496273738,-1.2985822992547476,,,0.0,0.0,-0.6492911496273738
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,2,29.816326530612244,0.0,-1.2539067318883286,-2.507813463776657,,,0.0,0.0,-1.2539067318883286
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,4,9.944412932501418,0.5,0.09865763746236383,0.39463054984945534,,,1.2016541807301624,1.1757987073548195,-0.9784834324300921
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,4,4.469028804486363,0.25,-0.3766846770981617,-1.506738708392647,,,0.4111699477765575,1.052129852583733,-0.8529561869921266
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,1,365.25,0.0,-1.1269746507882372,-1.1269746507882372,,,0.0,0.0,-1.1269746507882372
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,4,8.283486888731396,0.25,-0.27902776964737547,-1.1161110785895019,,,0.5168587892966169,1.194002515249051,-0.770037864612851
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,5,7.431332655137335,0.4,-0.07940147152773305,-0.39700735763866524,,,0.8329187134858227,0.9895628183972119,-0.7920443314776963
1h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_close,50,14,2.0,1.5,0.7,0.3,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,XRPUSDT,2,3.301694915254237,0.5,-0.03706132447103505,-0.0741226489420701,,,0.9377138893186348,1.115912306382987,-1.190034955325057
1h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ADAUSDT,3,5.273310607579708,0.3333333333333333,-0.5788265617683918,-1.7364796853051754,,,0.2089837751931804,0.4587719806505451,-1.0976258329778603
1h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,AVAXUSDT,2,4.1116322701688555,0.0,-0.6492911496273738,-1.2985822992547476,,,0.0,0.0,-0.6492911496273738
1h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BNBUSDT,1,365.25,0.0,-1.1982371947475698,-1.1982371947475698,,,0.0,0.0,-1.1982371947475698
1h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,BTCUSDT,3,8.306380290587493,0.3333333333333333,-0.468470567174932,-1.405411701524796,,,0.28184185089653735,0.5515551633353881,-0.9784834324300921
1h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,ETHUSDT,3,3.3517716033647718,0.3333333333333333,-0.12518789357044557,-0.3755636807113367,,,0.7369437684258834,1.052129852583733,-0.7138467666475349
1h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LINKUSDT,1,365.25,0.0,-1.1269746507882372,-1.1269746507882372,,,0.0,0.0,-1.1269746507882372
1h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,LTCUSDT,4,8.283486888731396,0.25,-0.27902776964737547,-1.1161110785895019,,,0.5168587892966169,1.194002515249051,-0.770037864612851
1h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_close,50,14,2.0,1.5,0.8,0.2,4.0,5.0,12,True,50,1.5,True,200,10,True,3.0,SOLUSDT,3,4.458799593082401,0.6666666666666666,0.3004498741779645,0.9013496225338935,,,1.8363051418919503,0.9895628183972119,-1.0777760142605304
