timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
4h,n100_atr14_m2_vz2_cl0.75_cs0.25,base,next_open,100,14,2.0,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
4h,n100_atr14_m2_vz2_cl0.7_cs0.3,base,next_open,100,14,2.0,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
4h,n100_atr14_m2_vz2_cl0.8_cs0.2,base,next_open,100,14,2.0,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,2,547.875,1.0,1.1206509675450305,2.241301935090061,0.0,0,inf,1.1206509675450305,0.0
4h,n100_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,100,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.8,0.9205665958657917,4.602832979328959,-0.10108927457626438,1,46.5323574001559,1.1759805634763059,-0.10108927457626429
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_open,100,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.8,0.9205665958657917,4.602832979328959,-0.10108927457626438,1,46.5323574001559,1.1759805634763059,-0.10108927457626429
4h,n100_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_open,100,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.75,0.6633160993282579,2.6532643973130314,0.0,1,27.246744854335088,0.9181178906297652,-0.10108927457626429
4h,n100_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,100,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.75,0.6633160993282579,2.6532643973130314,0.0,1,27.246744854335088,0.9181178906297652,-0.10108927457626429
4h,n100_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,100,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.75,0.6633160993282579,2.6532643973130314,0.0,1,27.246744854335088,0.9181178906297652,-0.10108927457626429
4h,n100_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_open,100,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,14.253658536585364,0.75,0.6633160993282579,2.6532643973130314,0.0,1,27.246744854335088,0.9181178906297652,-0.10108927457626429
4h,n100_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_open,100,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,7.762101534828808,0.6666666666666666,0.5897609340680915,3.5385656044085487,-1.1653566494966747,2,4.036465794344486,1.1759805634763059,-0.5826783247483374
4h,n100_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_open,100,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,7.762101534828808,0.6666666666666666,0.5897609340680915,3.5385656044085487,-1.1653566494966747,2,4.036465794344486,1.1759805634763059,-0.5826783247483374
4h,n100_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,100,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,7.762101534828808,0.6666666666666666,0.5897609340680915,3.5385656044085487,-1.1653566494966747,2,4.036465794344486,1.1759805634763059,-0.5826783247483374
4h,n100_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_open,100,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,7.762101534828808,0.6666666666666666,0.5897609340680915,3.5385656044085487,-1.1653566494966747,2,4.036465794344486,1.1759805634763059,-0.5826783247483374
4h,n20_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_open,20,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,17.294813979706877,0.6428571428571429,0.5559585049384641,7.783419069138498,-1.4868031704624087,2,3.7011513778449543,1.1849931209322575,-0.5763038038503642
4h,n20_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_open,20,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,17,20.402792990142387,0.5882352941176471,0.47294000807039843,8.039980137196773,-1.4868031704624087,2,2.7738998352786166,1.2572355628360836,-0.6474822130234378
4h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,20,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,15,18.530157835400225,0.6,0.4496022823301136,6.744034234951704,-2.1184593768892364,2,2.72002030323626,1.1849931209322575,-0.6534839755731023
4h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,20,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,18,21.602957283680176,0.5555555555555556,0.3889219612783322,7.0005953030099795,-2.1184593768892364,2,2.2564422900888412,1.2572355628360836,-0.6964700406688572
4h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_open,20,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,16,19.2026286966046,0.5625,0.3832851623266409,6.132562597226254,-1.4868031704624087,2,2.353057046835987,1.1849931209322575,-0.6474822130234378
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,20,24.706877113866966,0.55,0.3441669435098098,6.883338870196196,-2.5928427272955816,2,2.125034850321508,1.1819702523849047,-0.6798148784486395
4h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,20,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,20,24.706877113866966,0.55,0.3441669435098098,6.883338870196196,-2.5928427272955816,2,2.125034850321508,1.1819702523849047,-0.6798148784486395
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,25,30.004107338444687,0.52,0.32183095069459194,8.045773767364798,-2.2444311921991176,3,1.9108294840432498,1.2984024246334775,-0.7361214794058674
4h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,20,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,25,30.004107338444687,0.52,0.32183095069459194,8.045773767364798,-2.2444311921991176,3,1.9108294840432498,1.2984024246334775,-0.7361214794058674
4h,n100_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_open,100,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.31779940447852423,1.588997022392621,-0.10108927457626438,2,2.3635285155655303,0.9181178906297652,-0.5826783247483374
4h,n100_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_open,100,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.31779940447852423,1.588997022392621,-0.10108927457626438,2,2.3635285155655303,0.9181178906297652,-0.5826783247483374
4h,n100_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,100,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.31779940447852423,1.588997022392621,-0.10108927457626438,2,2.3635285155655303,0.9181178906297652,-0.5826783247483374
4h,n100_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,100,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.31779940447852423,1.588997022392621,-0.10108927457626438,2,2.3635285155655303,0.9181178906297652,-0.5826783247483374
4h,n100_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,100,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.31779940447852423,1.588997022392621,-0.10108927457626438,2,2.3635285155655303,0.9181178906297652,-0.5826783247483374
4h,n100_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,100,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.31779940447852423,1.588997022392621,-0.10108927457626438,2,2.3635285155655303,0.9181178906297652,-0.5826783247483374
4h,n100_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_open,100,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.31779940447852423,1.588997022392621,-0.10108927457626438,2,2.3635285155655303,0.9181178906297652,-0.5826783247483374
4h,n100_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_open,100,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.31779940447852423,1.588997022392621,-0.10108927457626438,2,2.3635285155655303,0.9181178906297652,-0.5826783247483374
4h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,20,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,17,20.402792990142387,0.5294117647058824,0.29959869194349775,5.093177763039462,-2.1184593768892364,2,1.9141056803657002,1.1849931209322575,-0.6964700406688572
4h,n50_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_open,50,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,22,24.8520618556701,0.5,0.2786960069394891,6.131312152668761,-2.842321402599466,4,1.7007985898443114,1.3527589309311485,-0.7953669170521702
4h,n50_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,50,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,15,16.94458762886598,0.5333333333333333,0.27486228438345806,4.122934265751871,-1.4868031704624096,2,1.8262740385275706,1.1390905833003384,-0.7128272000929766
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8039430449069,0.5,0.25576484280809497,6.138356227394279,-2.244431192199118,3,1.6948984643527203,1.2476511650220574,-0.7361214794058674
4h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,20,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8039430449069,0.5,0.25576484280809497,6.138356227394279,-2.244431192199118,3,1.6948984643527203,1.2476511650220574,-0.7361214794058674
4h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_open,50,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,21,23.72242268041237,0.47619047619047616,0.19925676566950656,4.184392079059638,-2.842321402599466,4,1.47826892439073,1.293342816663351,-0.7953669170521702
4h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_open,20,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,24,27.111340206185567,0.5,0.1881531191625743,4.515674859901783,-3.925267110106417,2,1.4872491986289724,1.1486137954930284,-0.7723075571678798
4h,n50_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_open,50,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,19,21.463144329896906,0.47368421052631576,0.17778692752368186,3.377951622949955,-2.842321402599466,4,1.438415213258633,1.2314295411592715,-0.770491424748349
4h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,base,next_open,50,14,1.5,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,15.814948453608247,0.5,0.15542958515305347,2.1760141921427487,-2.223473384980599,3,1.4360933060152032,1.0236863703990835,-0.7128272000929766
4h,n50_atr14_m1.2_vz1.5_cl0.7_cs0.3,base,next_open,50,14,1.2,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,16,18.07422680412371,0.4375,0.14714754245926556,2.354360679348249,-2.842321402599466,4,1.3155708719301695,1.402142958443927,-0.8289600033065821
4h,n50_atr14_m1.5_vz1.5_cl0.7_cs0.3,base,next_open,50,14,1.5,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,16,18.07422680412371,0.4375,0.14714754245926556,2.354360679348249,-2.842321402599466,4,1.3155708719301695,1.402142958443927,-0.8289600033065821
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_open,20,14,1.5,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,34,38.40773195876289,0.47058823529411764,0.13843089337153439,4.7066503746321695,-3.7803283199259905,3,1.309527458553172,1.2445357699847666,-0.8447734413957831
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,base,next_open,20,14,1.2,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,25,28.2409793814433,0.48,0.13813456390641357,3.453364097660339,-3.9252671101064167,2,1.334304318828858,1.1486137954930284,-0.7946154960196925
4h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,20,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,29,32.75953608247423,0.4482758620689655,0.09329993019464182,2.705697975644613,-4.085835518737587,3,1.207367997373893,1.2118082115343907,-0.8154880483939041
4h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,base,next_open,50,14,1.5,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,18,20.333505154639173,0.4444444444444444,0.07950175274115734,1.431031549340832,-2.842321402599466,4,1.1857297178626254,1.1419932246030402,-0.770491424748349
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,base,next_open,20,14,1.2,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,36,40.667010309278346,0.4444444444444444,0.07222364167489287,2.6000511002961435,-3.78032831992599,3,1.1501832729812662,1.2445357699847666,-0.8656260609730062
4h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,base,next_open,50,14,1.5,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,11,13.245329670329669,0.45454545454545453,0.06525858975442332,0.7178444872986565,-2.741232128023202,3,1.1213791413906826,1.3263824831781101,-0.985677988098649
4h,n50_atr14_m2_vz2_cl0.7_cs0.3,base,next_open,50,14,2.0,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,7,8.428846153846154,0.42857142857142855,0.048889784155855195,0.34222848909098635,-1.6769647531027914,2,1.0899065544493374,1.3829064916868596,-0.9516227464923981
4h,n20_atr14_m2_vz2_cl0.7_cs0.3,base,next_open,20,14,2.0,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,11,13.201807228915662,0.45454545454545453,0.04366549287266877,0.48032042159935645,-1.6769647531027914,2,1.1076708174989611,0.9882657648801405,-0.7435014004668911
4h,n20_atr14_m2_vz2_cl0.8_cs0.2,base,next_open,20,14,2.0,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,8,11.488859764089122,0.5,0.027969919192635175,0.2237593535410814,-1.486803170462409,2,1.0796253580034323,0.7584778211075461,-0.7025379827222757
4h,n50_atr14_m2_vz2_cl0.8_cs0.2,base,next_open,50,14,2.0,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,4,13.527777777777779,0.5,0.021416855258177936,0.08566742103271174,-1.0765599713549059,1,1.0397411622768407,1.1206509675450305,-1.0778172570286746
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,base,next_open,20,14,1.2,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,31,35.01881443298969,0.41935483870967744,0.019325764558341504,0.5990987013085867,-4.085835518737587,3,1.039532966209288,1.2118082115343907,-0.8419115582576939
4h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_open,50,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,8,9.6013143483023,0.375,-0.008501838752064582,-0.06801471001651666,-1.6769647531027914,2,0.9838702875184263,1.3829064916868596,-0.8433468370154191
4h,n50_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,50,14,1.2,2.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,12,14.44945054945055,0.4166666666666667,-0.026795028907344726,-0.3215403468881367,-3.7806169622099945,4,0.9537581748438246,1.3263824831781101,-0.9933503946826697
4h,n50_atr14_m2_vz1_cl0.7_cs0.3,base,next_open,50,14,2.0,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,9,10.801478641840088,0.3333333333333333,-0.03469876974897418,-0.3122889277407676,-1.6769647531027914,2,0.9299958889239792,1.3829064916868596,-0.7435014004668911
4h,n20_atr14_m2_vz1.5_cl0.7_cs0.3,base,next_open,20,14,2.0,1.5,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,12,14.40197152245345,0.4166666666666667,-0.04676404561175098,-0.5611685473410117,-2.4427157375885367,2,0.8980156628110512,0.9882657648801405,-0.7860710531059593
4h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_open,50,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,5,16.7545871559633,0.4,-0.06491515561495825,-0.32457577807479127,-1.486803170462409,2,0.8735030214380533,1.1206509675450305,-0.8552925710549507
4h,n50_atr14_m1.2_vz1.5_cl0.8_cs0.2,base,next_open,50,14,1.2,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,11.29639175257732,0.4,-0.06981390476590225,-0.6981390476590226,-2.2234733849805997,3,0.8528844870088554,1.0118442838168906,-0.7909193638210975
4h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,base,next_open,50,14,1.5,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,11.29639175257732,0.4,-0.06981390476590225,-0.6981390476590226,-2.2234733849805997,3,0.8528844870088554,1.0118442838168906,-0.7909193638210975
4h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,base,next_open,50,14,1.5,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,10.681559707554834,0.5,-0.07409840164499087,-0.44459040986994525,-1.079074542702443,2,0.8610196369467498,0.9181178906297652,-1.066314693919747
4h,n20_atr14_m2_vz1.5_cl0.8_cs0.2,base,next_open,20,14,2.0,1.5,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,9,12.924967234600262,0.4444444444444444,-0.0908588461554763,-0.8177296153992868,-1.8448255271881884,2,0.7876931841087546,0.7584778211075461,-0.7703281799658942
4h,n50_atr14_m2_vz1_cl0.8_cs0.2,base,next_open,50,14,2.0,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,8.61664482306684,0.3333333333333333,-0.09480833263317372,-0.5688499957990423,-1.4868031704624087,2,0.7975732238722538,1.1206509675450305,-0.7025379827222757
4h,n50_atr14_m1.2_vz1.5_cl0.75_cs0.25,base,next_open,50,14,1.2,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,15.814948453608247,0.35714285714285715,-0.10308012074720993,-1.443121690460939,-2.8423214025994668,4,0.8065686476355152,1.20350366785966,-0.8289600033065821
4h,n50_atr14_m1.5_vz1.5_cl0.75_cs0.25,base,next_open,50,14,1.5,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,15.814948453608247,0.35714285714285715,-0.10308012074720993,-1.443121690460939,-2.8423214025994668,4,0.8065686476355152,1.20350366785966,-0.8289600033065821
4h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,base,next_open,50,14,1.5,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,12.04120879120879,0.4,-0.11895730526718618,-1.1895730526718618,-2.741232128023202,3,0.7988570528720504,1.1811237189800081,-0.985677988098649
4h,n20_atr14_m2_vz2_cl0.75_cs0.25,base,next_open,20,14,2.0,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,12.001642935377875,0.4,-0.14270971183711617,-1.4270971183711618,-1.6769647531027911,2,0.6800953978309033,0.7584778211075461,-0.7435014004668911
4h,n20_atr14_m2_vz1_cl0.8_cs0.2,base,next_open,20,14,2.0,1.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,10,14.361074705111402,0.4,-0.18840571825284008,-1.884057182528401,-2.9111530943173025,2,0.6169033626005421,0.7584778211075461,-0.8196614111597643
4h,n20_atr14_m2_vz1_cl0.7_cs0.3,base,next_open,20,14,2.0,1.0,0.7,0.3,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,14,16.802300109529025,0.35714285714285715,-0.19232073970895572,-2.69249035592538,-2.6666200062023875,2,0.6472944548038969,0.9882657648801405,-0.8482021311473426
4h,n50_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,50,14,1.2,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,11,13.245329670329669,0.36363636363636365,-0.20263253516896862,-2.228957886858655,-3.7806169622099945,4,0.6794458863961657,1.1811237189800081,-0.9933503946826697
4h,n50_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,50,14,1.2,2.0,0.8,0.2,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,7,12.461819658813974,0.42857142857142855,-0.2119964634366769,-1.4839752440567384,-2.118459376889237,3,0.649867843320626,0.9181178906297652,-1.0595822289865084
4h,n20_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_open,20,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,11,13.201807228915662,0.36363636363636365,-0.2244169170283209,-2.4685860873115297,-2.442715737588536,2,0.5513698743430486,0.7584778211075461,-0.7860710531059593
4h,n50_atr14_m2_vz2_cl0.75_cs0.25,base,next_open,50,14,2.0,2.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,6,7.224725274725275,0.3333333333333333,-0.26086484181325525,-1.5651890508795314,-1.6769647531027918,3,0.5888105195444604,1.1206509675450305,-0.9516227464923981
4h,n50_atr14_m2_vz1_cl0.75_cs0.25,base,next_open,50,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,8,9.6013143483023,0.25,-0.27746330846391065,-2.219706467711285,-1.9212389708270428,4,0.5024204692559214,1.1206509675450305,-0.7435014004668911
4h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,base,next_open,50,14,2.0,1.5,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,7,8.401150054764512,0.2857142857142857,-0.2822046071410049,-1.9754322499870345,-1.6769647531027918,3,0.5315255448213847,1.1206509675450305,-0.8433468370154191
4h,n20_atr14_m2_vz1_cl0.75_cs0.25,base,next_open,20,14,2.0,1.0,0.75,0.25,4.0,5.0,8,True,50,1.5,True,200,10,True,3.0,13,15.602135815991238,0.3076923076923077,-0.3538390689150691,-4.599907895895899,-4.574037546172905,3,0.3974303311046712,0.7584778211075461,-0.8482021311473426
4h,n50_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_close,50,14,1.2,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,19,22.21905016008538,0.3684210526315789,-0.14392612928869955,-2.7345964564852916,-7.191064541095585,5,0.7712370144614011,1.317034997654868,-0.996153453339114
4h,n50_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_close,50,14,1.2,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,17.38300283286119,0.35714285714285715,-0.17961958207169676,-2.5146741490037545,-6.404145079871068,4,0.7323890733662358,1.3764160477104517,-1.0440838208395569
4h,n50_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_close,50,14,1.2,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,17,20.470054945054944,0.35294117647058826,-0.19603547561652795,-3.3326030854809754,-6.671166603473065,5,0.6905576286973122,1.2395170030157079,-0.9790641003250203
4h,n100_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_close,100,14,1.2,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.19686053811465937,-0.9843026905732968,-3.363161276308359,3,0.7073281327579579,1.1894292928675312,-1.1210537587694531
4h,n100_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_close,100,14,1.2,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.19686053811465937,-0.9843026905732968,-3.363161276308359,3,0.7073281327579579,1.1894292928675312,-1.1210537587694531
4h,n100_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_close,100,14,1.2,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.19686053811465937,-0.9843026905732968,-3.363161276308359,3,0.7073281327579579,1.1894292928675312,-1.1210537587694531
4h,n100_atr14_m1.5_vz1_cl0.75_cs0.25,stress,next_close,100,14,1.5,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.19686053811465937,-0.9843026905732968,-3.363161276308359,3,0.7073281327579579,1.1894292928675312,-1.1210537587694531
4h,n100_atr14_m1.5_vz1_cl0.7_cs0.3,stress,next_close,100,14,1.5,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.19686053811465937,-0.9843026905732968,-3.363161276308359,3,0.7073281327579579,1.1894292928675312,-1.1210537587694531
4h,n100_atr14_m1.5_vz1_cl0.8_cs0.2,stress,next_close,100,14,1.5,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,6.468417945690673,0.4,-0.19686053811465937,-0.9843026905732968,-3.363161276308359,3,0.7073281327579579,1.1894292928675312,-1.1210537587694531
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_close,20,14,1.2,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,20,24.8328611898017,0.35,-0.23265920662558592,-4.6531841325117185,-8.746693357774888,6,0.6494148840894799,1.231348433935297,-1.020971013081446
4h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,stress,next_close,20,14,1.5,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,20,24.8328611898017,0.35,-0.23265920662558592,-4.6531841325117185,-8.746693357774888,6,0.6494148840894799,1.231348433935297,-1.020971013081446
