event_definition,dislocation_definition,entry_mode,exit_model,friction_case,symbol,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
basket_return_le_2%,bottom_2_performer,next_close,fixed_horizon_6,base,ADAUSDT,15,2.3666306695464363,2.1577039087137697,0.711501198163158,0.6,0.3236555863070654,-0.1014538691920562,0.897648712196414,3.2235285252508024,0.8823650668377753,1.0,0.6666666666666666,1.0
basket_return_le_2%,bottom_3_performer,next_close,fixed_horizon_6,base,ADAUSDT,23,3.6288336933045358,2.7005277122423283,0.9273689885198302,0.6956521739130435,0.6211213738157355,-0.1014538691920562,1.6562271651573655,5.186907618982214,0.6477033414155985,1.0,0.7777777777777778,1.0
breadth_down_1pct_ge_4,rel_btc_le_1%,next_close,fixed_horizon_6,base,ADAUSDT,88,13.884233261339093,0.7357882087232887,0.21368343218865163,0.5568181818181818,0.647493623676494,-0.15589826393727477,1.6051263433131513,2.3636022654874176,0.7720143262752682,1.0,0.45454545454545453,1.0
breadth_down_1pct_ge_4,rel_btc_le_2%,next_close,fixed_horizon_6,base,ADAUSDT,17,2.682181425485961,3.104149757064709,0.9273689885198302,0.6470588235294118,0.5277054587010006,-0.11780877522278527,1.4172296713758652,4.735324416319178,0.7383738269985537,1.0,0.8571428571428571,1.0
breadth_down_1pct_ge_4,symbol_zscore_le_-1,next_close,fixed_horizon_6,base,ADAUSDT,326,51.43477321814255,-0.12767729993336116,-0.11311767646143048,0.4386503067484663,-0.4162279977827574,-0.7072443304963854,-0.8502853178693647,0.826244148695625,,,0.5,0.0
breadth_down_1pct_ge_4,symbol_zscore_le_-2,next_close,fixed_horizon_6,base,ADAUSDT,265,41.81047516198704,-0.1334030217030744,-0.13981340386456145,0.4339622641509434,-0.3535180075131471,-0.5964527253781514,-0.7637915972114376,0.8186214781449486,,,0.4166666666666667,0.0
breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,base,ADAUSDT,119,18.775269978401727,0.08874469833895865,-0.0300522552800641,0.4789915966386555,0.1056061910233608,-0.3548695393144553,0.2629747205006743,1.1184557986878583,1.2507106463027764,1.0,0.5,1.0
breadth_down_1pct_ge_4,bottom_1_performer,next_close,fixed_horizon_6,base,ADAUSDT,62,9.78207343412527,0.3772823979564033,-0.034506446553981204,0.46774193548387094,0.23391508673297004,-0.17487392575139626,0.6456647721294484,1.5616388323044708,1.5967355773276386,1.0,0.45454545454545453,1.0
breadth_down_1pct_ge_4,bottom_2_performer,next_close,fixed_horizon_6,base,ADAUSDT,139,21.930777537796978,0.12373160279810444,-0.023917147244398796,0.4748201438848921,0.17198692788936518,-0.32639924889746696,0.4305259506749077,1.1814186364434338,1.4828093509178315,1.0,0.5,1.0
breadth_down_1pct_ge_4,bottom_3_performer,next_close,fixed_horizon_6,base,ADAUSDT,202,31.87062634989201,0.08416197502302336,-0.07022819872992461,0.4504950495049505,0.17000718954650718,-0.4581314180673294,0.38632739239035047,1.1214612161177027,1.807025014300171,1.0,0.5833333333333334,1.0
breadth_down_1pct_ge_5,rel_btc_le_1%,next_close,fixed_horizon_6,base,ADAUSDT,78,12.30647948164147,0.7914141436810072,0.21368343218865163,0.5512820512820513,0.6173030320711856,-0.12708640562361878,1.5355783742665148,2.384931671981649,0.8097714212952322,1.0,0.5454545454545454,1.0
breadth_down_1pct_ge_5,rel_btc_le_2%,next_close,fixed_horizon_6,base,ADAUSDT,17,2.682181425485961,3.104149757064709,0.9273689885198302,0.6470588235294118,0.5277054587010006,-0.11780877522278527,1.4172296713758652,4.735324416319178,0.7383738269985537,1.0,0.8571428571428571,1.0
breadth_down_1pct_ge_5,symbol_zscore_le_-1,next_close,fixed_horizon_6,base,ADAUSDT,254,40.074946004319656,0.0008614127979858193,-0.057248051429767896,0.46062992125984253,0.002187988506883981,-0.47732071511213364,0.0046263546300287705,1.0012347040311456,65.74910925756518,1.0,0.5833333333333334,1.0
breadth_down_1pct_ge_5,symbol_zscore_le_-2,next_close,fixed_horizon_6,base,ADAUSDT,212,33.44838012958964,-0.021095327816598602,-0.09015497490205462,0.4481132075471698,-0.044722094971189036,-0.4354774100841796,-0.09961486283739289,0.9699148665873984,,,0.4166666666666667,0.0
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,base,ADAUSDT,96,15.146436285097193,0.20599183388489284,-0.09015497490205462,0.46875,0.19775216052949712,-0.24359503832120738,0.5036457728927594,1.2795114375551753,0.8545364668162949,1.0,0.4166666666666667,1.0
breadth_down_1pct_ge_5,bottom_1_performer,next_close,fixed_horizon_6,base,ADAUSDT,44,6.942116630669546,0.7546297821479988,-0.017870938880157828,0.4772727272727273,0.3320371041451195,-0.09782195311077047,0.9437663411609843,2.3448215757814848,1.1248759141597984,1.0,0.4,1.0
breadth_down_1pct_ge_5,bottom_2_performer,next_close,fixed_horizon_6,base,ADAUSDT,100,15.777537796976242,0.357661452129608,0.036923292023662915,0.5,0.357661452129608,-0.17217529355895078,0.9311396159459571,1.5885008739120392,0.733325726668271,1.0,0.75,1.0
breadth_down_1pct_ge_5,bottom_3_performer,next_close,fixed_horizon_6,base,ADAUSDT,151,23.824082073434127,0.33275814819758887,-0.011824730515916858,0.48344370860927155,0.5024648037783592,-0.23553693783710228,1.1910839435540896,1.5553082509709117,0.6953360854890235,1.0,0.75,1.0
breadth_down_1pct_ge_6,rel_btc_le_1%,next_close,fixed_horizon_6,base,ADAUSDT,66,10.41317494600432,0.955077022611508,0.2605180124458562,0.5757575757575758,0.6303508349235952,-0.11073149959288972,1.5829097611167369,2.7086121483179824,0.75638200449928,1.0,0.8,1.0
