event_definition,dislocation_definition,entry_mode,exit_model,friction_case,month,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
breadth_down_1pct_ge_4,rel_btc_le_2%,next_close,fixed_horizon_6,base,2025-05,15,2.3666306695464363,0.37774047025993307,0.6748332020913761,0.6,0.05666107053898996,-0.02901716481024308,1.5989154521146949,2.6800286556976993,1.0,0.3958599363025702,1.0,0.8333333333333334
breadth_down_1pct_ge_4,symbol_zscore_le_-1,next_close,fixed_horizon_6,base,2025-05,215,33.92170626349892,-0.046627641837557424,-0.0015998997620369376,0.49767441860465117,-0.10024942995074847,-0.4055128411843187,-0.5306319769417083,0.9136925962676868,,,0.0,0.5
breadth_down_1pct_ge_4,symbol_zscore_le_-2,next_close,fixed_horizon_6,base,2025-05,180,28.399568034557237,-0.06339366591275535,-0.01088687762866629,0.49444444444444446,-0.11410859864295964,-0.4597764748856956,-0.6619621169028336,0.8825087344595888,,,0.0,0.25
breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,base,2025-05,93,14.673110151187906,0.13186155160875657,0.17623219295622944,0.5591397849462365,0.12263124299614361,-0.11920491197099303,1.1926701920474188,1.3600388632622686,1.0,0.5227798022260869,1.0,0.625
breadth_down_1pct_ge_4,bottom_1_performer,next_close,fixed_horizon_6,base,2025-05,27,4.259935205183585,-0.129952897768569,-0.4709087624099583,0.48148148148148145,-0.03508728239751363,-0.08301542662949789,-0.4697277543597617,0.7989034823354876,,,0.0,0.42857142857142855
breadth_down_1pct_ge_4,bottom_2_performer,next_close,fixed_horizon_6,base,2025-05,54,8.51987041036717,-0.07659402204632895,-0.2695294994558927,0.48148148148148145,-0.041360771905017635,-0.1303678197938304,-0.38493236149744176,0.8788424151271039,,,0.0,0.42857142857142855
breadth_down_1pct_ge_4,bottom_3_performer,next_close,fixed_horizon_6,base,2025-05,81,12.779805615550757,-0.028012509715663554,-0.1033974205306131,0.48148148148148145,-0.02269013286968748,-0.18903248414397678,-0.176442063411053,0.9531853022712778,,,0.0,0.5714285714285714
breadth_down_1pct_ge_5,rel_btc_le_1%,next_close,fixed_horizon_6,base,2025-05,58,9.150971922246221,0.2756227057844233,0.33760924513108975,0.603448275862069,0.15986116935496553,-0.11239794728683694,1.998423583888997,1.9322876473587427,1.0,0.2881138043954164,1.0,0.875
breadth_down_1pct_ge_5,rel_btc_le_2%,next_close,fixed_horizon_6,base,2025-05,15,2.3666306695464363,0.37774047025993307,0.6748332020913761,0.6,0.05666107053898996,-0.02901716481024308,1.5989154521146949,2.6800286556976993,1.0,0.3958599363025702,1.0,0.8333333333333334
breadth_down_1pct_ge_5,symbol_zscore_le_-1,next_close,fixed_horizon_6,base,2025-05,175,27.610691144708422,0.14124196801115052,0.2663788696172587,0.5771428571428572,0.2471734440195134,-0.3025325557596184,1.4259177401791148,1.3067385487478227,1.0,0.3544100792187522,1.0,0.75
breadth_down_1pct_ge_5,symbol_zscore_le_-2,next_close,fixed_horizon_6,base,2025-05,151,23.824082073434127,0.08327600816408133,0.1422233624533221,0.5562913907284768,0.1257467723277628,-0.3253987582287989,0.7794072519473151,1.1737548997482397,1.0,0.5824099093635873,1.0,0.625
