event_definition,dislocation_definition,exit_model,friction_case,total_trades_next_open,avg_return_pct_next_open,median_return_pct_next_open,cumulative_return_units_next_open,total_trades_next_close,avg_return_pct_next_close,median_return_pct_next_close,cumulative_return_units_next_close,avg_return_delta_close_minus_open_pct,cum_return_delta_close_minus_open
breadth_down_2pct_ge_6,symbol_zscore_le_-2,fixed_horizon_6,stress,192,0.4804441517463091,0.1898434487251512,0.9224527713529135,192,0.878392555866877,0.1788119501009368,1.686513707264404,0.3979484041205679,0.7640609359114906
breadth_down_2pct_ge_6,symbol_zscore_le_-2,scaled_exit_6_12,base,192,0.6605442284342001,0.34501342977009636,1.2682449185936642,192,1.0612480723272695,0.2770127816197699,2.0375962988683574,0.40070384389306934,0.7693513802746932
breadth_down_2pct_ge_6,symbol_zscore_le_-2,scaled_exit_6_12,stress,192,0.479853978985366,0.1646385535909835,0.9213196396519027,192,0.8801573190861867,0.09670587213944275,1.6899020526454782,0.40030334010082064,0.7685824129935755
btc_return_le_1%,bottom_1_performer,fixed_horizon_12,base,101,0.38228535580086587,0.27303241298778597,0.3861082093588745,101,0.46108739212379596,0.09993208927249428,0.4656982660450339,0.07880203632293009,0.07959005668615937
btc_return_le_1%,bottom_1_performer,fixed_horizon_12,stress,101,0.20187322630374743,0.09272948188888033,0.20389195856678488,101,0.2805964999323246,-0.08019782792314065,0.2834024649316479,0.07872327362857717,0.07951050636486301
btc_return_le_1%,bottom_1_performer,fixed_horizon_6,base,101,0.27224504623358026,0.1769633368381785,0.2749674966959161,101,0.3482351393202362,-0.03009085662882598,0.35171749071343855,0.07599009308665594,0.07674999401752247
btc_return_le_1%,bottom_1_performer,fixed_horizon_6,stress,101,0.09194290210833733,-0.0032435731471112993,0.0928623311294207,101,0.16785704304000915,-0.21009081579260275,0.16953561347040924,0.07591414093167181,0.07667328234098854
btc_return_le_1%,bottom_1_performer,scaled_exit_6_12,base,101,0.32726520101722306,0.20986925480150023,0.3305378530273953,101,0.4046612657220161,0.0012773082166040567,0.4087078783792362,0.07739606470479304,0.07817002535184092
btc_return_le_1%,bottom_1_performer,scaled_exit_6_12,stress,101,0.14690806420604233,0.029629455326545408,0.14837714484810274,101,0.22422677148616682,-0.17875400345143216,0.22646903920102848,0.0773187072801245,0.07809189435292574
btc_return_le_1%,bottom_2_performer,fixed_horizon_12,base,202,0.28750706701848994,0.1797978279694768,0.5807642753773496,202,0.3015997847015127,-0.01931187662482563,0.6092315650970557,0.014092717683022782,0.028467289719706024
btc_return_le_1%,bottom_2_performer,fixed_horizon_12,stress,202,0.10718966849203385,-0.00041191509184232856,0.21652313035390836,202,0.12126830049317479,-0.19932260938718788,0.2449619669962131,0.014078632001140942,0.028438836642304732
btc_return_le_1%,bottom_2_performer,fixed_horizon_6,base,202,0.16072309793916442,0.05915207450272416,0.3246606578371121,202,0.17466074190542819,-0.11976554323616431,0.3528146986489649,0.013937643966263763,0.0281540408118528
btc_return_le_1%,bottom_2_performer,fixed_horizon_6,stress,202,-0.01946757991518722,-0.12093708303759318,-0.03932451142867818,202,-0.005543866634510732,-0.29967587248346345,-0.011198610601711678,0.013923713280676488,0.028125900826966505
btc_return_le_1%,bottom_2_performer,scaled_exit_6_12,base,202,0.22411508247882714,0.050870570601648867,0.45271246660723086,202,0.23813026330347042,-0.1132822826584228,0.48102313187301027,0.014015180824643286,0.02831066526577941
btc_return_le_1%,bottom_2_performer,scaled_exit_6_12,stress,202,0.04386104428842336,-0.1292103095693091,0.08859930946261518,202,0.057862216929332,-0.29319909192952837,0.11688167819725065,0.014001172640908638,0.028282368734635466
btc_return_le_1%,bottom_3_performer,fixed_horizon_12,base,303,0.1411740570474464,0.007289428304204716,0.4277573928537626,303,0.23674430669508797,-0.0630075597443857,0.7173352492861166,0.09557024964764158,0.289577856432354
btc_return_le_1%,bottom_3_performer,fixed_horizon_12,stress,303,-0.038997081525885255,-0.17274789248235653,-0.11816115702343233,303,0.05647764558561781,-0.24297461863872033,0.17112726612442197,0.09547472711150307,0.2892884231478543
btc_return_le_1%,bottom_3_performer,fixed_horizon_6,base,303,0.08273322359510839,0.03663544921307611,0.25068166749317844,303,0.17437214904303652,-0.11811167431293504,0.5283476116004007,0.09163892544792814,0.27766594410722223
btc_return_le_1%,bottom_3_performer,fixed_horizon_6,stress,303,-0.09737950332139295,-0.1434312029433736,-0.29505989506382063,303,-0.005832171048120557,-0.2980236566034587,-0.017671478275805286,0.09154733227327239,0.27738841678801535
btc_return_le_1%,bottom_3_performer,scaled_exit_6_12,base,303,0.11195364032127737,0.01463073229655228,0.3392195301734704,303,0.20555822786906225,-0.17368510659922834,0.6228414304432586,0.09360458754778488,0.2836219002697882
btc_return_le_1%,bottom_3_performer,scaled_exit_6_12,stress,303,-0.06818829242363911,-0.1654139261288555,-0.2066105260436265,303,0.025322737268748632,-0.35354154320255776,0.07672789392430834,0.09351102969238774,0.28333841996793485
btc_return_le_1%,rel_basket_le_-1_atr_equiv,fixed_horizon_12,base,40,1.2357433591432812,-0.5934535118832884,0.4942973436573125,40,0.7953607064192955,-0.26013659648416504,0.3181442825677182,-0.4403826527239857,-0.17615306108959428
btc_return_le_1%,rel_basket_le_-1_atr_equiv,fixed_horizon_12,stress,40,1.054478197732262,-0.7728903896509608,0.4217912790929047,40,0.6145357077996896,-0.43990662475855796,0.24581428311987585,-0.43994248993257234,-0.17597699597302885
btc_return_le_1%,rel_basket_le_-1_atr_equiv,fixed_horizon_6,base,40,0.6072103789226383,-0.2944448598931814,0.2428841515690553,40,0.166857607153814,0.05526923605788888,0.0667430428615256,-0.44035277176882426,-0.1761411087075297
btc_return_le_1%,rel_basket_le_-1_atr_equiv,fixed_horizon_6,stress,40,0.42657343669635867,-0.47418059703258736,0.17062937467854344,40,-0.013339202147093082,-0.1248160405824826,-0.005335680858837233,-0.4399126388434518,-0.17596505553738068
btc_return_le_1%,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,base,40,0.9214768690329599,-0.40926727340437113,0.36859074761318394,40,0.4811091567865547,-0.08901014318708536,0.19244366271462188,-0.4403677122464052,-0.17614708489856207
btc_return_le_1%,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,stress,40,0.7405258172143103,-0.5888882454554277,0.29621032688572413,40,0.3005982528262984,-0.26895121247978254,0.12023930113051934,-0.43992756438801195,-0.1759710257552048
btc_return_le_1%,rel_basket_le_1%,fixed_horizon_12,base,26,4.558355280131184,1.8401970100992335,1.1851723728341077,26,3.3924290846261242,1.1172934394513636,0.8820315620027924,-1.1659261955050595,-0.3031408108313153
btc_return_le_1%,rel_basket_le_1%,fixed_horizon_12,stress,26,4.3737691656152515,1.6583276968111176,1.1371799830599654,26,3.2090083142163244,0.9361466688238386,0.8343421616962443,-1.1647608513989272,-0.30283782136372106
btc_return_le_1%,rel_basket_le_1%,fixed_horizon_6,base,26,4.034024010527061,1.1984049348085748,1.0488462427370357,26,2.8526172219733072,0.6244066947490823,0.7416804777130599,-1.1814067885537534,-0.30716576502397586
btc_return_le_1%,rel_basket_le_1%,fixed_horizon_6,stress,26,3.849961965508021,1.0171770931806812,1.0009901110320856,26,2.669735993924747,0.44375256479225916,0.6941313584204343,-1.180225971583274,-0.3068587526116513
btc_return_le_1%,rel_basket_le_1%,scaled_exit_6_12,base,26,4.296189645329122,1.021639156006004,1.1170093077855716,26,3.1225231532997166,0.6962147883948412,0.8118560198579263,-1.173666492029405,-0.3051532879276453
btc_return_le_1%,rel_basket_le_1%,scaled_exit_6_12,stress,26,4.111865565561637,0.8405879919064736,1.0690850470460256,26,2.939372154070537,0.5154888861945973,0.7642367600583395,-1.1724934114911005,-0.30484828698768607
btc_return_le_1%,rel_basket_le_2%,fixed_horizon_12,base,10,10.237369255319846,6.1215941090864066,1.0237369255319846,10,5.909005755068963,2.2971555511944763,0.5909005755068963,-4.328363500250883,-0.43283635002508825
btc_return_le_1%,rel_basket_le_2%,fixed_horizon_12,stress,10,10.047106962080003,5.935445536189481,1.0047106962080001,10,5.723069664391197,2.114829507502119,0.5723069664391197,-4.324037297688806,-0.4324037297688804
btc_return_le_1%,rel_basket_le_2%,fixed_horizon_6,base,10,7.981433217543585,9.170649033575021,0.7981433217543585,10,3.6437029377521455,2.0115825806518073,0.3643702937752145,-4.337730279791439,-0.433773027979144
btc_return_le_1%,rel_basket_le_2%,fixed_horizon_6,stress,10,7.7934257340640345,8.981452927996164,0.7793425734064034,10,3.460031018937844,1.8295419673575002,0.3460031018937844,-4.3333947151261905,-0.43333947151261903
btc_return_le_1%,rel_basket_le_2%,scaled_exit_6_12,base,10,9.109401236431717,7.646121571330713,0.9109401236431717,10,4.776354346410554,1.6146937631077738,0.4776354346410554,-4.333046890021163,-0.4333046890021163
btc_return_le_1%,rel_basket_le_2%,scaled_exit_6_12,stress,10,8.920266348072017,7.458449232092823,0.8920266348072017,10,4.5915503416645205,1.4330498404840288,0.4591550341664521,-4.328716006407497,-0.4328716006407496
btc_return_le_1%,rel_basket_le_3%,fixed_horizon_12,base,4,25.885520957775356,25.093681800831224,1.0354208383110142,4,2.000887188781833,3.15150356713175,0.08003548755127332,-23.884633768993524,-0.9553853507597408
btc_return_le_1%,rel_basket_le_3%,fixed_horizon_12,stress,4,25.679618325182552,24.888570612069174,1.027184733007302,4,1.818857265539727,2.9683236019572337,0.07275429062158908,-23.860761059642826,-0.954430442385713
btc_return_le_1%,rel_basket_le_3%,fixed_horizon_6,base,4,22.56016912758761,21.94057108960904,0.9024067651035044,4,-0.6364574305177345,0.40499550478611746,-0.02545829722070938,-23.196626558105343,-0.9278650623242137
btc_return_le_1%,rel_basket_le_3%,fixed_horizon_6,stress,4,22.35759018664102,21.73861143736571,0.8943036074656407,4,-0.8158513258364952,0.22456067647807984,-0.03263405303345981,-23.173441512477513,-0.9269376604991005
btc_return_le_1%,rel_basket_le_3%,scaled_exit_6_12,base,4,24.22284504268148,23.517126445220132,0.9689138017072593,4,0.6822148791320495,1.7782495359589339,0.027288595165281978,-23.54063016354943,-0.9416252065419773
btc_return_le_1%,rel_basket_le_3%,scaled_exit_6_12,stress,4,24.018604255911786,23.313591024717443,0.9607441702364714,4,0.5015029698516154,1.5964421392176564,0.020060118794064614,-23.51710128606017,-0.9406840514424067
btc_return_le_1%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,base,160,0.09791881875824515,-0.2291518134968117,0.15667011001319225,160,0.8679299119441625,0.03104073449964558,1.38868785911066,0.7700110931859173,1.2320177490974678
btc_return_le_1%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,stress,160,-0.08220908617199982,-0.4089528110850181,-0.1315345378751997,160,0.6870323803492516,-0.14902032573526722,1.0992518085588026,0.7692414665212515,1.2307863464340023
btc_return_le_1%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,base,160,-0.030874387346283456,-0.25766100365565475,-0.04939901975405353,160,0.7279117813790968,0.13763860896502064,1.164658850206555,0.7587861687253803,1.2140578699606084
btc_return_le_1%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,stress,160,-0.21087356337051336,-0.4374335062869337,-0.3373977013928214,160,0.5471541980106095,-0.04252899592530155,0.8754467168169753,0.7580277613811228,1.2128444182097966
btc_return_le_1%,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,base,160,0.033522215705980817,-0.1915610564056485,0.053635545129569306,160,0.7979208466616299,0.08061238640932564,1.2766733546586078,0.7643986309556491,1.2230378095290384
btc_return_le_1%,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,stress,160,-0.1465413247712566,-0.3713996259837436,-0.23446611963401057,160,0.6170932891799306,-0.09949822072881462,0.9873492626878889,0.7636346139511871,1.2218153823218996
btc_return_le_1%,rel_btc_le_1%,fixed_horizon_12,base,143,0.6641519043539212,-0.0020788944202631437,0.9497372232261074,143,1.2699685471565532,0.27880395155443166,1.8160550224338712,0.6058166428026319,0.8663177992077638
btc_return_le_1%,rel_btc_le_1%,fixed_horizon_12,stress,143,0.4834580490303021,-0.18210685156125433,0.691345010113332,143,1.088669177644471,0.09849525179841849,1.5567969240315938,0.6052111286141689,0.8654519139182617
btc_return_le_1%,rel_btc_le_1%,fixed_horizon_6,base,143,0.6072033197716217,0.05594636047071785,0.868300747273419,143,1.198094231313922,0.4022088037964134,1.7132747507789086,0.5908909115423003,0.8449740035054896
btc_return_le_1%,rel_btc_le_1%,fixed_horizon_6,stress,143,0.4265663846009676,-0.12413959295602503,0.6099899299793836,143,1.016866700234383,0.22177676079809155,1.4541193813351676,0.5903003156334155,0.844129451355784
btc_return_le_1%,rel_btc_le_1%,scaled_exit_6_12,base,143,0.6356776120627713,-0.010580317688905149,0.909018985249763,143,1.2340313892352377,0.38074480956487805,1.76466488660639,0.5983537771724664,0.8556459013566271
btc_return_le_1%,rel_btc_le_1%,scaled_exit_6_12,stress,143,0.4550122168156349,-0.19059977765095254,0.6506674700463579,143,1.052767938939427,0.20033421984487115,1.5054581526833806,0.5977557221237921,0.8547906826370226
btc_return_le_1%,rel_btc_le_2%,fixed_horizon_12,base,48,2.875570784968651,0.9067113593368339,1.3802739767849526,48,4.2548198598166795,1.5783398644002264,2.042313532712006,1.3792490748480284,0.6620395559270535
btc_return_le_1%,rel_btc_le_2%,fixed_horizon_12,stress,48,2.692666614816675,0.7257750656561691,1.292479975112004,48,4.0705371291808214,1.3967322775254631,1.9538578220067941,1.3778705143641465,0.6613778468947902
btc_return_le_1%,rel_btc_le_2%,fixed_horizon_6,base,48,2.4923261599430706,1.005559850186957,1.196316556772674,48,3.8208421889645683,1.500228320911703,1.8340042507029928,1.3285160290214977,0.6376876939303189
btc_return_le_1%,rel_btc_le_2%,fixed_horizon_6,stress,48,2.3098050430809995,0.8245247573656457,1.10870642067888,48,3.636993219335932,1.3186988065832006,1.7457567452812475,1.3271881762549325,0.6370503246023675
btc_return_le_1%,rel_btc_le_2%,scaled_exit_6_12,base,48,2.6839484724558607,0.6562469026168438,1.2882952667788132,48,4.037831024390624,1.4370807598457072,1.9381588917074997,1.3538825519347637,0.6498636249286864
btc_return_le_1%,rel_btc_le_2%,scaled_exit_6_12,stress,48,2.5012358289488374,0.47556094834837365,1.200593197895442,48,3.853765174258377,1.255614361551809,1.849807283644021,1.3525293453095397,0.6492140857485789
btc_return_le_1%,rel_btc_le_3%,fixed_horizon_12,base,22,5.41703604182593,3.729392431493575,1.1917479292017046,22,7.8381774925379135,6.690047391526457,1.7243990483583411,2.4211414507119837,0.5326511191566365
btc_return_le_1%,rel_btc_le_3%,fixed_horizon_12,stress,22,5.2315916752452125,3.545634865966078,1.1509501685539467,22,7.6503131932628685,6.50333064914776,1.683068902517831,2.418721518017656,0.5321187339638842
btc_return_le_1%,rel_btc_le_3%,fixed_horizon_6,base,22,4.243978417800473,4.722165078612608,0.9336752519161041,22,6.591532022957612,2.8969022446504256,1.4501370450506748,2.347553605157139,0.5164617931345706
btc_return_le_1%,rel_btc_le_3%,fixed_horizon_6,stress,22,4.059706523194024,4.537415236080328,0.8931354351026854,22,6.404913746763608,2.713976753688512,1.4090810242879936,2.3452072235695836,0.5159455891853082
btc_return_le_1%,rel_btc_le_3%,scaled_exit_6_12,base,22,4.830507229813201,4.161088062056203,1.0627115905589042,22,7.214854757747763,5.169311961302022,1.5872680467045077,2.384347527934562,0.5245564561456035
btc_return_le_1%,rel_btc_le_3%,scaled_exit_6_12,stress,22,4.64564909921962,3.9768990164224456,1.0220428018283163,22,7.02761347001324,4.984115195125442,1.5460749634029127,2.3819643707936207,0.5240321615745964
btc_return_le_1%,symbol_zscore_le_-1,fixed_horizon_12,base,779,-0.09052207384563066,-0.05527823174683359,-0.7051669552574629,779,-0.024937258420018735,-0.16654781812204025,-0.19426124309194592,0.06558481542561193,0.510905712165517
btc_return_le_1%,symbol_zscore_le_-1,fixed_horizon_12,stress,779,-0.2704616319625067,-0.2352530161103104,-2.1068961129879273,779,-0.2049423686090585,-0.3464113884505247,-1.596501051464566,0.06551926335344821,0.5103950615233614
btc_return_le_1%,symbol_zscore_le_-1,fixed_horizon_6,base,779,-0.04348105958938565,-0.0870543117877464,-0.33871745420131416,779,0.021472288545016652,-0.128161507633937,0.1672691277656797,0.0649533481344023,0.5059865819669939
btc_return_le_1%,symbol_zscore_le_-1,fixed_horizon_6,stress,779,-0.22346763523526178,-0.26699733593539926,-1.7408128784826893,779,-0.1585792080209938,-0.30806344510852607,-1.2353320304835418,0.06488842721426799,0.5054808479991475
btc_return_le_1%,symbol_zscore_le_-1,scaled_exit_6_12,base,779,-0.06700156671750818,-0.072633189254021,-0.5219422047293887,779,-0.0017324849375010554,-0.18906832089613293,-0.01349605766313322,0.06526908178000712,0.5084461470662555
btc_return_le_1%,symbol_zscore_le_-1,scaled_exit_6_12,stress,779,-0.24696463359888424,-0.2525906273244514,-1.9238544957353083,779,-0.18176078831502612,-0.36890938196523876,-1.4159165409740535,0.06520384528385811,0.5079379547612548
btc_return_le_1%,symbol_zscore_le_-2,fixed_horizon_12,base,687,-0.09838099658045796,-0.12230683072854456,-0.6758774465077462,687,0.04303983330203483,-0.16347481287801494,0.29568365478497927,0.14142082988249277,0.9715611012927254
btc_return_le_1%,symbol_zscore_le_-2,fixed_horizon_12,stress,687,-0.27831269969817096,-0.3022146199570928,-1.9120082469264346,687,-0.13703322004112128,-0.34334145467756577,-0.9414182216825031,0.14127947965704968,0.9705900252439315
btc_return_le_1%,symbol_zscore_le_-2,fixed_horizon_6,base,687,-0.00893657183299257,-0.06651317793032512,-0.061394248492658954,687,0.1312809633349732,-0.0833161983527319,0.9019002181112658,0.14021753516796576,0.9632944666039247
btc_return_le_1%,symbol_zscore_le_-2,fixed_horizon_6,stress,687,-0.1889576747202678,-0.246476732956664,-1.29813922532824,687,-0.04888028708377765,-0.26326295874756306,-0.3358075722655525,0.14007738763649016,0.9623316530626875
btc_return_le_1%,symbol_zscore_le_-2,scaled_exit_6_12,base,687,-0.053658784206725235,-0.0912288438373853,-0.36863584750020234,687,0.08716039831850403,-0.12949082075730303,0.5987919364481227,0.14081918252522926,0.967427783948325
btc_return_le_1%,symbol_zscore_le_-2,scaled_exit_6_12,stress,687,-0.23363518720921939,-0.2711676955371343,-1.6050737361273373,687,-0.09295675356244941,-0.3093914295824461,-0.6386128969740275,0.14067843364676996,0.9664608391533098
btc_return_le_2%,bottom_1_performer,fixed_horizon_12,base,5,7.902894027886276,1.3350925156425355,0.3951447013943138,5,3.6765292852092473,3.022226344358727,0.18382646426046237,-4.226364742677029,-0.21131823713385142
btc_return_le_2%,bottom_1_performer,fixed_horizon_12,stress,5,7.714965044385657,1.153728054675156,0.3857482522192829,5,3.4928245564360703,2.8391755918652666,0.1746412278218035,-4.222140487949587,-0.2111070243974794
btc_return_le_2%,bottom_1_performer,fixed_horizon_6,base,5,7.280487906324506,0.8641840104897238,0.3640243953162253,5,3.308359411027399,2.3024631625826375,0.16541797055136997,-3.972128495297107,-0.19860642476485535
btc_return_le_2%,bottom_1_performer,fixed_horizon_6,stress,5,7.093181018208791,0.6832902229261074,0.3546590509104396,5,3.1250226683193576,2.120131813928699,0.15625113341596789,-3.9681583498894337,-0.1984079174944717
btc_return_le_2%,bottom_1_performer,scaled_exit_6_12,base,5,7.591690967105394,0.9022232183196779,0.37958454835526967,5,3.492444348118324,1.7788744843264668,0.17462221740591619,-4.09924661898707,-0.20496233094935348
btc_return_le_2%,bottom_1_performer,scaled_exit_6_12,stress,5,7.404073031297225,0.721291410539331,0.37020365156486124,5,3.3089236123777135,1.5970664629488422,0.16544618061888566,-4.095149418919512,-0.20475747094597557
btc_return_le_2%,bottom_2_performer,fixed_horizon_12,base,10,6.7657923020014925,0.686445657568704,0.6765792302001493,10,2.9643690345007,1.6198985896940596,0.29643690345007,-3.8014232675007924,-0.3801423267500793
btc_return_le_2%,bottom_2_performer,fixed_horizon_12,stress,10,6.578999852528009,0.505729519622038,0.6578999852528009,10,2.7813761104317796,1.4382494648422497,0.27813761104317797,-3.797623742096229,-0.37976237420962294
btc_return_le_2%,bottom_2_performer,fixed_horizon_6,base,10,5.432160412898548,0.6667689657432719,0.5432160412898548,10,1.7869565252329558,2.1883524048337066,0.17869565252329558,-3.645203887665592,-0.36452038876655923
btc_return_le_2%,bottom_2_performer,fixed_horizon_6,stress,10,5.246700929497603,0.48607249466480656,0.5246700929497603,10,1.6051404258493656,2.00613510996766,0.16051404258493657,-3.6415605036482375,-0.36415605036482374
btc_return_le_2%,bottom_2_performer,scaled_exit_6_12,base,10,6.098976357450021,0.3766900841291161,0.6098976357450021,10,2.375662779866828,1.5111632582159717,0.2375662779866828,-3.723313577583193,-0.37233135775831927
btc_return_le_2%,bottom_2_performer,scaled_exit_6_12,stress,10,5.912850391012805,0.19628354711021434,0.5912850391012805,10,2.193258268140572,1.3296228144094415,0.21932582681405724,-3.719592122872233,-0.3719592122872233
btc_return_le_2%,bottom_3_performer,fixed_horizon_12,base,15,4.7060575438522045,0.8742226650051779,0.7059086315778307,15,1.6087033630250966,0.2175708350293926,0.24130550445376447,-3.097354180827108,-0.4646031271240662
btc_return_le_2%,bottom_3_performer,fixed_horizon_12,stress,15,4.521323800813002,0.693318843798867,0.6781985701219504,15,1.4270654278107175,0.03732333781923295,0.21405981417160763,-3.094258373002285,-0.46413875595034276
btc_return_le_2%,bottom_3_performer,fixed_horizon_6,base,15,3.9755600451793724,0.4693539209968201,0.5963340067769058,15,0.9871245331097915,1.8972939868148317,0.14806867996646872,-2.988435512069581,-0.4482653268104371
btc_return_le_2%,bottom_3_performer,fixed_horizon_6,stress,15,3.791556434937505,0.2888547664035059,0.5687334652406257,15,0.8061078664017033,1.7153676050557114,0.1209161799602555,-2.985448568535802,-0.44781728528037024
btc_return_le_2%,bottom_3_performer,scaled_exit_6_12,base,15,4.340808794515789,0.5791688957952701,0.6511213191773684,15,1.297913948067444,0.48199514855753695,0.1946870922101166,-3.042894846448345,-0.4564342269672518
btc_return_le_2%,bottom_3_performer,scaled_exit_6_12,stress,15,4.156440117875255,0.3985599810523866,0.6234660176812883,15,1.1165866471062103,0.301483359047854,0.16748799706593154,-3.039853470769045,-0.45597802061535675
btc_return_le_2%,rel_basket_le_-1_atr_equiv,fixed_horizon_12,base,7,10.222471565615962,14.216230103705552,0.7155730095931173,7,0.12205959994069325,-0.36421079961094,0.008544171995848528,-10.100411965675269,-0.7070288375972688
btc_return_le_2%,rel_basket_le_-1_atr_equiv,fixed_horizon_12,stress,7,10.032224162628141,14.02199093606607,0.7022556913839699,7,-0.058092433718421516,-0.5438768056413256,-0.004066470360289506,-10.090316596346563,-0.7063221617442594
btc_return_le_2%,rel_basket_le_-1_atr_equiv,fixed_horizon_6,base,7,6.558145656546908,13.225017701402086,0.4590701959582836,7,-3.32269904463742,-1.9379619541569395,-0.2325889331246194,-9.880844701184328,-0.691659129082903
btc_return_le_2%,rel_basket_le_-1_atr_equiv,fixed_horizon_6,stress,7,6.371560750051157,13.031769251301522,0.446009252503581,7,-3.4994080394498672,-2.116054994729006,-0.2449585627614907,-9.870968789501024,-0.6909678152650717
btc_return_le_2%,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,base,7,8.390308611081435,13.720623902553818,0.5873216027757004,7,-1.6003197223483634,-1.508679971452773,-0.11202238056438543,-9.990628333429799,-0.6993439833400859
btc_return_le_2%,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,stress,7,8.20189245633965,13.526880093683797,0.5741324719437755,7,-1.7787502365841448,-1.6872020796882499,-0.12451251656089013,-9.980642692923794,-0.6986449885046656
btc_return_le_2%,rel_basket_le_1%,fixed_horizon_12,base,8,12.618768563088498,10.491627271851991,1.0095014850470798,8,3.029407147741703,4.5099580021997685,0.24235257181933623,-9.589361415346795,-0.7671489132277436
btc_return_le_2%,rel_basket_le_1%,fixed_horizon_12,stress,8,12.426126059455974,10.301110847534083,0.994090084756478,8,2.846349218029864,4.325420260799411,0.22770793744238912,-9.57977684142611,-0.7663821473140888
btc_return_le_2%,rel_basket_le_1%,fixed_horizon_6,base,8,10.255437478989942,11.4678073297801,0.8204349983191953,8,0.877900551227563,1.6417377940116904,0.07023204409820505,-9.377536927762378,-0.7502029542209903
btc_return_le_2%,rel_basket_le_1%,fixed_horizon_6,stress,8,10.065157126546998,11.276315212762771,0.8052125701237598,8,0.6969930539712201,1.4600668408587916,0.05575944431769761,-9.368164072575778,-0.7494531258060622
btc_return_le_2%,rel_basket_le_1%,scaled_exit_6_12,base,8,11.437103021039222,10.727937093351905,0.9149682416831377,8,1.953653849484633,3.422026763848554,0.15629230795877064,-9.48344917155459,-0.7586759337243671
btc_return_le_2%,rel_basket_le_1%,scaled_exit_6_12,stress,8,11.245641593001485,10.53718447719032,0.8996513274401188,8,1.7716711360005415,3.238576410536202,0.1417336908800433,-9.473970457000943,-0.7579176365600755
btc_return_le_2%,rel_basket_le_2%,fixed_horizon_12,base,6,14.737203409094619,15.022632925121048,0.8842322045456771,6,1.7769273833125199,1.3290077723738933,0.10661564299875119,-12.960276025782099,-0.7776165615469259
btc_return_le_2%,rel_basket_le_2%,fixed_horizon_12,stress,6,14.542443528246007,14.82758775725726,0.8725466116947604,6,1.5951213080638083,1.1476493931119705,0.0957072784838285,-12.9473222201822,-0.7768393332109319
btc_return_le_2%,rel_basket_le_2%,fixed_horizon_6,base,6,10.661274685343963,14.217567558209787,0.6396764811206378,6,-2.0259490028303917,-0.7012196649313662,-0.12155694016982349,-12.687223688174356,-0.7612334212904612
btc_return_le_2%,rel_basket_le_2%,fixed_horizon_6,stress,6,10.470588698309145,14.023327053783536,0.6282353218985487,6,-2.2039541002813747,-0.8805488303482942,-0.1322372460168825,-12.674542798590519,-0.7604725679154312
btc_return_le_2%,rel_basket_le_2%,scaled_exit_6_12,base,6,12.69923904721929,14.620100241665417,0.7619543428331574,6,-0.12451080975893591,0.13509725643684692,-0.007470648585536154,-12.823749856978226,-0.7694249914186936
btc_return_le_2%,rel_basket_le_2%,scaled_exit_6_12,stress,6,12.506516113277577,14.425457405520397,0.7503909667966546,6,-0.3044163961087839,-0.04506780836970384,-0.018264983766527035,-12.810932509386362,-0.7686559505631817
btc_return_le_2%,rel_basket_le_3%,fixed_horizon_12,base,4,25.885520957775356,25.093681800831224,1.0354208383110142,4,2.000887188781833,3.15150356713175,0.08003548755127332,-23.884633768993524,-0.9553853507597408
btc_return_le_2%,rel_basket_le_3%,fixed_horizon_12,stress,4,25.679618325182552,24.888570612069174,1.027184733007302,4,1.818857265539727,2.9683236019572337,0.07275429062158908,-23.860761059642826,-0.954430442385713
btc_return_le_2%,rel_basket_le_3%,fixed_horizon_6,base,4,22.56016912758761,21.94057108960904,0.9024067651035044,4,-0.6364574305177345,0.40499550478611746,-0.02545829722070938,-23.196626558105343,-0.9278650623242137
btc_return_le_2%,rel_basket_le_3%,fixed_horizon_6,stress,4,22.35759018664102,21.73861143736571,0.8943036074656407,4,-0.8158513258364952,0.22456067647807984,-0.03263405303345981,-23.173441512477513,-0.9269376604991005
btc_return_le_2%,rel_basket_le_3%,scaled_exit_6_12,base,4,24.22284504268148,23.517126445220132,0.9689138017072593,4,0.6822148791320495,1.7782495359589339,0.027288595165281978,-23.54063016354943,-0.9416252065419773
btc_return_le_2%,rel_basket_le_3%,scaled_exit_6_12,stress,4,24.018604255911786,23.313591024717443,0.9607441702364714,4,0.5015029698516154,1.5964421392176564,0.020060118794064614,-23.51710128606017,-0.9406840514424067
btc_return_le_2%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,base,23,4.599265573087301,1.3350925156425355,1.0578310818100791,23,0.46564799964917414,0.2175708350293926,0.10709903991931005,-4.133617573438127,-0.9507320418907691
