event_definition,dislocation_definition,occurrences,symbols,first_signal,last_signal,avg_event_return_pct,avg_rel_to_btc_pct,avg_rel_to_basket_pct,avg_forward_1_pct,median_forward_1_pct,win_rate_forward_1,avg_forward_3_pct,median_forward_3_pct,win_rate_forward_3,avg_forward_6_pct,median_forward_6_pct,win_rate_forward_6,avg_forward_12_pct,median_forward_12_pct,win_rate_forward_12
breadth_down_2pct_ge_5,rel_basket_le_-1_atr_equiv,26,7,2025-05-30T00:45:00+00:00,2026-03-21T23:45:00+00:00,-7.552096342043265,-5.83937285529222,-2.5137518833578745,1.3672575738039705,-0.22143653308430156,0.34615384615384615,1.964266099901783,0.306095042782617,0.6923076923076923,1.570012862643183,0.2645044561902399,0.5769230769230769,3.0340787750685028,0.7266873361259862,0.6538461538461539
breadth_down_2pct_ge_6,rel_basket_le_1%,19,6,2025-05-30T00:45:00+00:00,2026-02-06T00:00:00+00:00,-10.030883567066494,-7.970277333761574,-3.628546350964141,2.0288119936291023,0.826304011017398,0.5789473684210527,4.780740702875443,2.3128071697022357,0.8421052631578947,5.036144319068446,2.703093379589494,0.7368421052631579,7.326025200452464,4.598532603079475,0.7894736842105263
breadth_down_2pct_ge_6,rel_btc_le_3%,24,7,2025-05-30T00:45:00+00:00,2026-02-06T00:00:00+00:00,-10.341024959421063,-8.183873502271931,-2.127493011566899,-0.8461429793786862,0.7757799918568176,0.5416666666666666,4.028105042897166,3.060511612673733,0.6666666666666666,3.370388406093498,2.285802745158072,0.6666666666666666,5.271587251179131,3.570548388003736,0.6666666666666666
breadth_down_2pct_ge_6,rel_basket_le_-1_atr_equiv,20,6,2025-05-30T00:45:00+00:00,2026-02-23T01:00:00+00:00,-8.91257800088441,-7.1431056189533635,-3.092454448562442,1.880268454742039,-0.10224027348515463,0.35,2.5933125526270944,0.23504597548699158,0.65,2.299714110719244,0.877160429193713,0.6,3.9499416063868593,0.5930712037926722,0.6
breadth_down_2pct_ge_6,bottom_1_performer,26,7,2025-05-11T00:15:00+00:00,2026-02-23T01:00:00+00:00,-4.996080980834057,-3.4220724934766,-1.4185027419860468,-0.06734220947679376,-0.0059601859578040095,0.46153846153846156,1.3398044090643597,0.3217591414629739,0.6538461538461539,1.396055572492948,0.3677534434449292,0.6923076923076923,2.8900021231334665,1.4279380532911001,0.6538461538461539
btc_return_le_1%,bottom_3_performer,303,8,2025-05-21T17:15:00+00:00,2026-04-29T18:00:00+00:00,-2.400044548883665,-1.0102740501688607,-0.5223557524457771,-0.029898494060306237,0.001389409917607054,0.5016501650165016,0.1329182919422731,0.04713090609165249,0.5181518151815182,0.15934464693378053,0.1079019717976859,0.528052805280528,0.3604872691880815,0.15944424251983502,0.5412541254125413
btc_return_le_1%,rel_btc_le_2%,48,8,2025-05-23T11:45:00+00:00,2026-02-06T00:00:00+00:00,-7.249797060586127,-5.250900595321525,-1.4138395077328545,-0.7538969055944378,-0.0059601859578040095,0.4583333333333333,2.0754073794337713,0.4141480966351141,0.6666666666666666,1.8122226852004268,0.39281124366312703,0.5833333333333334,3.20152969311717,1.02592225051934,0.6875
btc_return_le_1%,bottom_2_performer,202,8,2025-05-21T17:15:00+00:00,2026-04-29T18:00:00+00:00,-2.4969533619453026,-1.1071828632304987,-0.6192645655074149,0.04177691066618522,0.020027655009180467,0.504950495049505,0.2034351094431776,0.09318112951783863,0.5297029702970297,0.23278859065962804,0.09717327288173427,0.5396039603960396,0.5036444507914236,0.23681571283302727,0.5643564356435643
basket_return_le_1%,rel_basket_le_2%,13,5,2025-07-11T15:45:00+00:00,2025-10-10T22:15:00+00:00,-11.769121584118254,-10.159480984149512,-4.959339331220111,3.685605723619002,0.826304011017398,0.5384615384615384,5.722123098189014,3.129016312407318,0.6153846153846154,6.286937641722219,5.794249480704061,0.6923076923076923,8.782913793533181,5.239742956005933,0.6923076923076923
breadth_down_1pct_ge_4,rel_basket_le_2%,13,5,2025-07-11T15:45:00+00:00,2025-10-10T22:15:00+00:00,-11.769121584118254,-10.159480984149512,-4.959339331220111,3.685605723619002,0.826304011017398,0.5384615384615384,5.722123098189014,3.129016312407318,0.6153846153846154,6.286937641722219,5.794249480704061,0.6923076923076923,8.782913793533181,5.239742956005933,0.6923076923076923
breadth_down_1pct_ge_5,rel_basket_le_2%,13,5,2025-07-11T15:45:00+00:00,2025-10-10T22:15:00+00:00,-11.769121584118254,-10.159480984149512,-4.959339331220111,3.685605723619002,0.826304011017398,0.5384615384615384,5.722123098189014,3.129016312407318,0.6153846153846154,6.286937641722219,5.794249480704061,0.6923076923076923,8.782913793533181,5.239742956005933,0.6923076923076923
btc_return_le_1%,rel_basket_le_1%,26,7,2025-06-16T22:30:00+00:00,2026-02-06T00:00:00+00:00,-8.094286705727512,-6.229026473420871,-3.0123413245817363,1.6570796084286323,0.6588857011888161,0.5769230769230769,3.6282391115499455,1.2427080176607874,0.8461538461538461,3.6722145366602947,0.8470808894946114,0.6923076923076923,5.150587495114479,2.2278050003115335,0.6923076923076923
btc_return_le_1%,rel_basket_le_-1_atr_equiv,40,7,2025-06-16T22:30:00+00:00,2026-04-29T18:00:00+00:00,-5.525528062162989,-3.919175898243732,-1.8730991422843992,0.645079367118265,-0.42209237068563943,0.25,0.9990130914215822,0.12630622623187593,0.525,0.6535897756792239,-0.13527386662162133,0.45,1.4593827998033941,-0.08703045579142588,0.5
btc_return_le_1%,bottom_1_performer,101,8,2025-05-21T17:15:00+00:00,2026-04-29T18:00:00+00:00,-2.6177299975981194,-1.2279594988833153,-0.7400412011602318,0.019284565213596217,0.09528346831826351,0.5247524752475248,0.259734265560407,0.09736308316430353,0.5445544554455446,0.3122697914765425,0.12488309401992304,0.5445544554455446,0.6603355461644079,0.23565760278656533,0.5742574257425742
btc_return_le_1%,rel_basket_le_2%,10,5,2025-10-10T20:45:00+00:00,2025-10-10T22:15:00+00:00,-14.263732399115408,-12.209538516089605,-5.785331659448984,5.23079271887858,2.647253912465375,0.7,7.406477728271807,5.387825630235699,0.7,7.351086593213732,7.527870135428638,0.7,10.694862892216603,7.371119541352944,0.7
btc_return_le_1%,rel_btc_le_3%,22,7,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-10.90329475271342,-8.62455046149218,-2.2260711733922816,-1.0578348300165434,-0.4672475323240832,0.5,4.232903797270046,3.72218450475138,0.6363636363636364,3.4790048170201384,3.8313807957153556,0.6363636363636364,5.539870367881066,4.5877297922043425,0.6363636363636364
basket_return_le_2%,rel_basket_le_2%,10,5,2025-10-10T20:45:00+00:00,2025-10-10T22:15:00+00:00,-14.263732399115408,-12.209538516089605,-5.785331659448984,5.23079271887858,2.647253912465375,0.7,7.406477728271807,5.387825630235699,0.7,7.351086593213732,7.527870135428638,0.7,10.694862892216603,7.371119541352944,0.7
btc_return_le_2%,rel_btc_le_1%,23,8,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-9.773963424321655,-6.8769479042307475,-1.6121016025982977,3.7049831972804057,0.7513541848680694,0.5652173913043478,3.8324258154942816,5.792996910401649,0.5652173913043478,3.938186769931029,7.505149330587035,0.6956521739130435,5.150269243770926,5.802047781569963,0.6086956521739131
btc_return_le_2%,rel_basket_le_1%,8,6,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-16.73040586949997,-13.759197848049354,-6.302616762060496,9.30321141244545,8.087645704278668,0.625,9.418170541246168,9.820709761350155,0.75,10.260355853040702,11.455204028279486,0.75,12.465064160599235,10.383896557924132,0.75
btc_return_le_2%,rel_btc_le_2%,17,7,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-11.901281156552123,-8.87070678000654,-2.298963933798678,5.695499013101095,1.1348756001746008,0.6470588235294118,6.157920562390118,6.3727629855958146,0.7058823529411765,6.18622040263286,8.249672632038418,0.7058823529411765,7.705434979956073,7.28939327804452,0.7058823529411765
btc_return_le_2%,rel_basket_le_2%,6,5,2025-10-10T20:45:00+00:00,2025-10-10T21:15:00+00:00,-19.76716804020169,-17.22068944955748,-8.013714851329697,12.560031060701963,19.22794945816729,0.6666666666666666,10.846441074193432,15.789600682262838,0.6666666666666666,11.093670144479463,15.286114685798502,0.6666666666666666,14.742519723105321,15.88535081737701,0.6666666666666666
btc_return_le_2%,rel_btc_le_3%,12,7,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-14.37903086823329,-11.542039316612453,-3.230019572667284,8.952377983429527,11.586520998451089,0.6666666666666666,8.6338971811943,9.984332631644378,0.75,8.762403705139386,10.620988446169976,0.75,10.443476224234523,10.502506772746834,0.75
btc_return_le_2%,symbol_zscore_le_-1,40,8,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-6.798133250497948,-4.127087054907048,-0.4038851285703133,1.953734748007498,0.7383050787821532,0.575,2.183103251249326,-0.35938348171380974,0.4,2.5184763538748527,0.755211459459193,0.675,3.038625383816359,1.2937682360634972,0.6
btc_return_le_2%,symbol_zscore_le_-2,40,8,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-6.798133250497948,-4.127087054907048,-0.4038851285703133,1.953734748007498,0.7383050787821532,0.575,2.183103251249326,-0.35938348171380974,0.4,2.5184763538748527,0.755211459459193,0.675,3.038625383816359,1.2937682360634972,0.6
btc_return_le_2%,rel_btc_le_-1_atr_equiv,23,8,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-9.326465308320955,-6.705947787010498,-1.6212201029719648,3.9402381387622825,0.840597758405992,0.6521739130434783,2.9756174988916086,-0.3095017022593627,0.43478260869565216,2.9482631408197046,0.9285051067780881,0.7391304347826086,4.448842106429562,1.5561807631440328,0.6956521739130435
btc_return_le_2%,rel_basket_le_-1_atr_equiv,7,5,2025-10-10T20:45:00+00:00,2025-10-10T21:15:00+00:00,-17.79190593742903,-15.270661656861462,-6.996169871925119,9.648687416309683,15.450035435861098,0.5714285714285714,7.717075882054607,13.690054334987,0.5714285714285714,6.782221112103337,14.791459232215942,0.5714285714285714,10.125789186593504,14.965745334278303,0.5714285714285714
btc_return_le_2%,bottom_2_performer,10,6,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-9.887552433987645,-7.216506238396744,-3.4933043120600105,3.422187415063253,-0.33977704849116885,0.5,4.074985260853274,-0.36266274144210464,0.4,5.194721747525991,0.5934950797994665,0.7,6.735227523343669,1.006887472812601,0.6
btc_return_le_2%,bottom_3_performer,15,6,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-9.536267399785997,-6.865221204195095,-3.1420192778583607,2.802544952706214,0.6422754903085082,0.5333333333333333,3.2338158655579243,-0.4158237806248466,0.4,3.8192450785226733,0.8143135680697355,0.6666666666666666,4.753868111665833,1.169858928776235,0.6
basket_return_le_3%,rel_basket_le_2%,7,5,2025-10-10T20:45:00+00:00,2025-10-10T21:15:00+00:00,-18.271681068176303,-15.831237311885449,-7.177114169742198,6.598159336119664,15.450035435861098,0.5714285714285714,8.59430138711991,13.690054334987,0.5714285714285714,8.08380193579334,14.791459232215942,0.5714285714285714,12.610096173008198,14.965745334278303,0.5714285714285714
breadth_down_1pct_ge_6,rel_basket_le_2%,12,5,2025-07-11T15:45:00+00:00,2025-10-10T22:15:00+00:00,-12.493633471253073,-10.774712127436848,-5.20592742594576,3.99907735805502,1.147210334722737,0.5833333333333334,6.318479944811241,4.051662414430401,0.6666666666666666,6.914970508360015,7.307459086856594,0.75,9.599025796970812,5.717135915692939,0.75
breadth_down_2pct_ge_4,rel_basket_le_2%,11,5,2025-07-11T15:45:00+00:00,2025-10-10T22:15:00+00:00,-13.332714154360492,-11.42655089561415,-5.487995656715334,4.664923296380552,1.4681166584280758,0.6363636363636364,6.7066479198990825,4.974308516453485,0.6363636363636364,6.74172521884646,5.794249480704061,0.7272727272727273,9.908525517115436,5.239742956005933,0.7272727272727273
breadth_down_2pct_ge_5,rel_basket_le_2%,10,5,2025-10-10T20:45:00+00:00,2025-10-10T22:15:00+00:00,-14.263732399115408,-12.209538516089605,-5.785331659448984,5.23079271887858,2.647253912465375,0.7,7.406477728271807,5.387825630235699,0.7,7.351086593213732,7.527870135428638,0.7,10.694862892216603,7.371119541352944,0.7
breadth_down_2pct_ge_6,rel_basket_le_2%,10,5,2025-10-10T20:45:00+00:00,2025-10-10T22:15:00+00:00,-14.263732399115408,-12.209538516089605,-5.785331659448984,5.23079271887858,2.647253912465375,0.7,7.406477728271807,5.387825630235699,0.7,7.351086593213732,7.527870135428638,0.7,10.694862892216603,7.371119541352944,0.7
basket_return_le_1%,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
btc_return_le_1%,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
basket_return_le_2%,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
btc_return_le_2%,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
btc_return_le_2%,bottom_1_performer,5,4,2025-10-10T20:45:00+00:00,2026-02-06T00:00:00+00:00,-10.072211464835963,-7.4011652692450625,-3.677963342908328,3.8728151884443855,-1.4048100696785748,0.4,5.496651971677191,-0.3095017022593627,0.4,7.071852799258818,0.9285051067780881,0.8,8.231200745722036,1.671309192200554,0.6
basket_return_le_3%,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
breadth_down_1pct_ge_4,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
breadth_down_1pct_ge_5,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
breadth_down_1pct_ge_6,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
breadth_down_2pct_ge_4,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
breadth_down_2pct_ge_5,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
breadth_down_2pct_ge_6,rel_basket_le_3%,4,4,2025-10-10T21:15:00+00:00,2025-10-10T21:15:00+00:00,-26.014230938864934,-23.379432262952484,-10.908767818204648,23.230876933670032,23.947239621631734,1.0,22.553165834796175,22.126321863209952,1.0,23.393482135334082,22.366495071226854,1.0,26.290603751229174,25.31751886309698,1.0
btc_return_le_3%,rel_btc_le_1%,6,6,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-6.728421885586878,-2.4830255717170457,-0.27762502244496057,0.5285721966009387,0.8906101511364062,0.8333333333333334,5.9365559630020295,6.107781143568336,1.0,8.365759926635478,8.184310728190724,1.0,7.1786843117767845,6.740731654470256,1.0
btc_return_le_3%,rel_btc_le_2%,5,5,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-6.936993540225678,-2.6915972263558463,-0.48619667708376113,0.48401579894751245,1.029866117404743,0.8,5.871027735717762,5.951365187713309,1.0,8.099369713814749,8.11894882434303,1.0,6.625953587202211,6.192070030895991,1.0
btc_return_le_3%,symbol_zscore_le_-1,8,8,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-5.990109085294952,-1.7447127714251207,0.4606877778469645,0.663091058962896,1.0454689170887876,0.875,5.8845637148197545,5.915093182418474,1.0,8.299907956909387,8.184310728190724,1.0,7.068621718345364,6.740731654470256,1.0
btc_return_le_3%,symbol_zscore_le_-2,8,8,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-5.990109085294952,-1.7447127714251207,0.4606877778469645,0.663091058962896,1.0454689170887876,0.875,5.8845637148197545,5.915093182418474,1.0,8.299907956909387,8.184310728190724,1.0,7.068621718345364,6.740731654470256,1.0
btc_return_le_3%,rel_btc_le_-1_atr_equiv,3,3,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-7.256062163735806,-3.010665849865975,-0.80526530059389,0.06679351184214477,0.7252559726962371,0.6666666666666666,5.546493623468188,5.951365187713309,1.0,7.923499529829085,8.11894882434303,1.0,6.184929408068821,5.802047781569963,1.0
btc_return_le_3%,bottom_3_performer,3,3,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-7.256062163735806,-3.010665849865975,-0.80526530059389,0.06679351184214477,0.7252559726962371,0.6666666666666666,5.546493623468188,5.951365187713309,1.0,7.923499529829085,8.11894882434303,1.0,6.184929408068821,5.802047781569963,1.0
btc_return_le_3%,rel_basket_le_1%,2,2,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-7.620119357394811,-3.3747230435249795,-1.1693224942528946,-0.4672475323240832,-0.4672475323240832,0.5,5.133358942404376,5.133358942404376,1.0,7.760412978724418,7.760412978724418,1.0,5.632697473080972,5.632697473080972,1.0
btc_return_le_3%,rel_btc_le_3%,2,2,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-7.620119357394811,-3.3747230435249795,-1.1693224942528946,-0.4672475323240832,-0.4672475323240832,0.5,5.133358942404376,5.133358942404376,1.0,7.760412978724418,7.760412978724418,1.0,5.632697473080972,5.632697473080972,1.0
btc_return_le_3%,bottom_2_performer,2,2,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-7.620119357394811,-3.3747230435249795,-1.1693224942528946,-0.4672475323240832,-0.4672475323240832,0.5,5.133358942404376,5.133358942404376,1.0,7.760412978724418,7.760412978724418,1.0,5.632697473080972,5.632697473080972,1.0
btc_return_le_3%,bottom_1_performer,1,1,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,-7.651041001405046,-3.405644687535214,-1.200244138263129,-1.6597510373444035,-1.6597510373444035,0.0,4.315352697095443,4.315352697095443,1.0,8.11894882434303,8.11894882434303,1.0,5.463347164591981,5.463347164591981,1.0
