event_definition,dislocation_definition,entry_mode,exit_model,friction_case,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
btc_return_le_3%,rel_btc_le_3%,next_close,fixed_horizon_12,base,2,0.31555075593952486,6.786846441029251,6.786846441029251,1.0,0.13573692882058502,0.0,8.600124340981424,inf,1.0,0.5581386942997316,1.0,1.0
btc_return_le_3%,bottom_2_performer,next_close,fixed_horizon_12,base,2,0.31555075593952486,6.786846441029251,6.786846441029251,1.0,0.13573692882058502,0.0,8.600124340981424,inf,1.0,0.5581386942997316,1.0,1.0
btc_return_le_3%,bottom_1_performer,next_close,fixed_horizon_12,base,1,0.15777537796976243,7.576003222017694,7.576003222017694,1.0,0.07576003222017694,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_1%,rel_btc_le_1%,next_close,fixed_horizon_12,stress,419,66.10788336933045,0.40236231448909426,0.1457092331500533,0.5417661097852029,1.685898097709305,-1.0108671208714426,1.99873707414264,1.4559976701097368,0.9200057093227494,0.36692825162543996,0.45454545454545453,0.875
basket_return_le_1%,rel_btc_le_2%,next_close,fixed_horizon_12,stress,84,13.253131749460044,2.7409617500134353,0.8201448488709785,0.7142857142857143,2.3024078700112858,-0.14643364492758304,3.593792627300433,6.381766512961505,0.80244735785221,0.28099081462910525,1.0,1.0
basket_return_le_1%,symbol_zscore_le_-1,next_close,fixed_horizon_12,stress,2014,317.75961123110153,-0.26703285974301644,-0.17288191836709696,0.4548162859980139,-5.378041795224351,-7.0078866643578,-4.5349574984806935,0.7173361470313754,,,0.25,0.0
basket_return_le_1%,symbol_zscore_le_-2,next_close,fixed_horizon_12,stress,1717,270.9003239740821,-0.292585125178881,-0.19895704367260497,0.44321490972626676,-5.023686599321387,-6.372295440777587,-4.445171835636652,0.6950833134567137,,,0.25,0.0
basket_return_le_1%,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_12,stress,655,103.34287257019439,-0.010314208158005002,-0.06512310095460702,0.48396946564885496,-0.06755806343493276,-1.4504638683318458,-0.07884793209456138,0.9880770668853096,,,0.4166666666666667,0.125
basket_return_le_1%,bottom_1_performer,next_close,fixed_horizon_12,stress,259,40.863822894168464,-0.018483088752388646,-0.04464683337483497,0.4826254826254826,-0.0478711998686866,-0.6751797399106878,-0.08627590221039907,0.9805644916741603,,,0.5,0.375
basket_return_le_1%,bottom_2_performer,next_close,fixed_horizon_12,stress,518,81.72764578833693,-0.1030654798147606,-0.1121337750060801,0.47297297297297297,-0.5338791854404599,-1.4443003013913454,-0.7391953321588101,0.8941788675959936,,,0.4166666666666667,0.25
